,0
SCN2A,-3.4677339
CHD8,17.544506
ADNP,-4.882024
SHANK3,-5.3391633
PTEN,-2.1953633
SYNGAP1,-6.5203705
MECP2,-3.8152068
KDM5B,-8.200434
FOXP1,-2.9364507
ARID1B,-4.4133406
POGZ,-5.3891945
ASH1L,18.688286
KMT5B,-4.603013
SLC6A1,-3.6069698
GIGYF1,-6.7885695
DYRK1A,-4.770653
CHD2,11.996983
ASXL3,13.066576
TAOK1,8.816158
DNMT3A,-7.1582947
GRIN2B,-6.730118
BRSK2,-5.105844
KMT2A,-12.293156
NF1,-9.720021
STXBP1,-4.4238563
CUL3,-5.501357
MED13L,9.459515
ANK2,-9.566138
MYT1L,-3.87892
RORB,-5.6739907
TBL1XR1,-4.233863
TBR1,-6.4611936
DYNC1H1,-11.814943
WAC,-2.7458084
PHF21A,-4.2989216
KDM6B,-5.723762
DDX3X,-4.492212
CTNNB1,-4.941712
MED13,-6.059022
ANKRD11,-6.416451
CTCF,-4.395401
RFX3,-5.03519
ARHGEF9,-5.3543177
SHANK2,-5.328814
DEAF1,-4.801783
SMARCC2,5.808757
TLK2,-4.3226943
TCF20,-6.1148753
CNOT3,-5.7416124
SYNCRIP,0.7557545
SETD5,-5.3264866
NAA15,0.7562008
SCN1A,-8.194948
EHMT1,-5.547824
TCF4,2.7738786
SRPRA,-3.5306406
MARK2,-2.4346929
KMT2C,26.75529
MBD5,-5.3335986
NRXN1,-1.7727704
IRF2BPL,-0.2431407
PHIP,-6.888241
NFE2L3,-4.454707
SKI,-6.503546
PSMD12,-5.418011
KCNB1,-3.9686441
CSDE1,0.83787584
TSC1,-5.290442
DMWD,-1.9218321
CLCN4,-6.6863236
MEIS2,-2.9827838
PBX1,2.283637
HNRNPD,-2.9312
BCL11A,-4.0865183
TCF7L2,-5.0330505
WDFY3,-7.0467567
PHF3,-6.2175574
SETBP1,-5.976987
TGM1,-5.1549478
EBF3,-3.816976
PPP2R5D,-4.423889
TAF4,-4.658444
KCNQ2,-8.331474
CAPRIN1,-2.3533943
DSCAM,-6.856582
GABBR2,-6.564236
PRKG2,-5.063568
UBN2,-4.594902
MEF2C,-4.2119164
TRIP12,-0.7279854
