,0,1
SCN2A,-0.10073423,-2.3452144
CHD8,-0.05289972,-2.9656906
ADNP,-0.06434946,-2.7754297
SHANK3,-0.038795445,-3.268787
PTEN,-0.09027809,-2.4496603
SYNGAP1,-0.02967219,-3.5323453
MECP2,-0.03865645,-3.2723088
KDM5B,-0.07390809,-2.6416595
FOXP1,-0.064666755,-2.770668
ARID1B,-0.06415796,-2.7783146
POGZ,-0.06254068,-2.803045
ASH1L,-0.05882763,-2.8624136
KMT5B,-0.0705744,-2.6861672
SLC6A1,-0.06225262,-2.807519
GIGYF1,-0.049571257,-3.0290282
DYRK1A,-0.043638498,-3.1535552
CHD2,-0.059309144,-2.8544996
ASXL3,-0.07784924,-2.5916526
TAOK1,-0.061296344,-2.8225274
DNMT3A,-0.04825569,-3.0552714
GRIN2B,-0.033455104,-3.4142334
BRSK2,-0.04627835,-3.0961301
KMT2A,-0.085188344,-2.5051825
NF1,-0.047661535,-3.0673666
STXBP1,-0.055095557,-2.9261067
CUL3,-0.052032005,-2.9817998
MED13L,-0.046819977,-3.0847633
ANK2,-0.09413378,-2.4097364
MYT1L,-0.07582253,-2.6170309
RORB,-0.030890254,-3.4927213
TBL1XR1,-0.05499943,-2.927806
TBR1,-0.029906388,-3.5246
DYNC1H1,-0.074274495,-2.6368947
WAC,-0.06400243,-2.7806652
PHF21A,-0.045298122,-3.1170526
KDM6B,-0.046648987,-3.088337
DDX3X,-0.055514704,-2.9187357
CTNNB1,-0.057346806,-2.887175
MED13,-0.06576482,-2.754373
ANKRD11,-0.07120251,-2.6776178
CTCF,-0.07039576,-2.6886132
RFX3,-0.050992724,-3.00146
ARHGEF9,-0.040743105,-3.220771
SHANK2,-0.064843625,-2.768024
DEAF1,-0.038484175,-3.2766886
SMARCC2,-0.06491546,-2.7669508
TLK2,-0.04213019,-3.187981
TCF20,-0.055283044,-2.9228024
CNOT3,-0.02918117,-3.5487854
SYNCRIP,-0.08511357,-2.5060241
SETD5,-0.048171062,-3.0569854
NAA15,-0.04774962,-3.0655642
SCN1A,-0.050873317,-3.0037465
EHMT1,-0.04729855,-3.0748315
TCF4,-0.066062026,-2.7500095
SRPRA,-0.035091072,-3.3673027
MARK2,-0.02883087,-3.5606887
KMT2C,-0.085407816,-2.502718
MBD5,-0.034022503,-3.3976953
NRXN1,-0.072278455,-2.6631508
IRF2BPL,-0.07621453,-2.6120691
PHIP,-0.07868426,-2.5813956
NFE2L3,-0.031916685,-3.4605422
SKI,-0.039680444,-3.2466726
PSMD12,-0.029387353,-3.541849
KCNB1,-0.03033079,-3.5107193
CSDE1,-0.07358342,-2.6459014
TSC1,-0.04595175,-3.1030521
DMWD,-0.033142973,-3.4234488
CLCN4,-0.0514924,-2.9919574
MEIS2,-0.040417325,-3.228636
PBX1,-0.09363564,-2.414796
HNRNPD,-0.05397362,-2.9461246
BCL11A,-0.070997216,-2.6804032
TCF7L2,-0.04313351,-3.1649446
WDFY3,-0.06263698,-2.801555
PHF3,-0.040776063,-3.2199786
SETBP1,-0.04724579,-3.075921
TGM1,-0.03024463,-3.513522
EBF3,-0.11115256,-2.251913
PPP2R5D,-0.032697957,-3.436746
TAF4,-0.03852673,-3.2756054
KCNQ2,-0.03344807,-3.4144385
CAPRIN1,-0.052500967,-2.9730597
DSCAM,-0.039029922,-3.2628772
GABBR2,-0.051338967,-2.9948637
PRKG2,-0.031693697,-3.4674423
UBN2,-0.06132146,-2.822129
MEF2C,-0.042902272,-3.1702058
TRIP12,-0.048382,-3.0527208
EP300,-0.054034833,-2.945022
NR3C2,-0.031455413,-3.4748697
ARHGEF18,-0.03292799,-3.4298496
TNPO3,-0.037806015,-3.2941306
SMAD6,-0.02934186,-3.5433748
AMOT,-0.0325865,-3.4401076
AUTS2,-0.07062717,-2.685447
NCKAP1,-0.063888706,-2.7823875
DLG4,-0.08157343,-2.546761
ECPAS,-0.033878464,-3.4018674
PRKAR1B,-0.040271346,-3.2321842
FUBP3,-0.04066184,-3.2227268
GRIA2,-0.089703925,-2.4557571
CCDC40,-0.027669897,-3.6012146
GABRA1,-0.04767063,-3.0671794
