,0
SCN2A,-6.109084
CHD8,34.505028
ADNP,-4.5559273
SHANK3,-3.0961936
PTEN,-1.7168984
SYNGAP1,-4.096632
MECP2,-2.6096268
KDM5B,-7.722323
FOXP1,-4.814656
ARID1B,-6.324841
POGZ,-5.190744
ASH1L,6.107382
KMT5B,-4.2755013
SLC6A1,-2.124193
GIGYF1,-5.2230935
DYRK1A,-3.4449925
CHD2,6.288111
ASXL3,-0.5631075
TAOK1,10.4156885
DNMT3A,-4.3131313
GRIN2B,-4.879074
BRSK2,-4.528814
KMT2A,-7.730544
NF1,-10.500916
STXBP1,-5.2402816
CUL3,-3.8469498
MED13L,3.865662
ANK2,-6.4479322
MYT1L,-4.9243574
RORB,-4.718791
TBL1XR1,-4.1382113
TBR1,-5.741338
DYNC1H1,-12.948104
WAC,0.8327818
PHF21A,-4.174296
KDM6B,-6.2618146
DDX3X,-4.252413
CTNNB1,-2.6337345
MED13,-7.983521
ANKRD11,-6.2653217
CTCF,-3.9353838
RFX3,-4.730059
ARHGEF9,-4.4508367
SHANK2,-1.5924182
DEAF1,-4.2799296
SMARCC2,2.9295988
TLK2,-4.2119827
TCF20,-5.3640122
CNOT3,-3.2921994
SYNCRIP,1.4966679
SETD5,-6.120067
NAA15,0.12568665
SCN1A,-3.728531
EHMT1,-6.387475
TCF4,-4.5929933
SRPRA,-4.383907
MARK2,-5.1799216
KMT2C,46.084145
MBD5,-4.726198
NRXN1,-6.158676
IRF2BPL,-3.7225041
PHIP,-6.8811684
NFE2L3,-1.8198647
SKI,-4.938263
PSMD12,-2.945445
KCNB1,-5.967476
CSDE1,5.8400016
TSC1,-5.9804134
DMWD,-4.031062
CLCN4,-5.719959
MEIS2,-4.249733
PBX1,1.295476
HNRNPD,-3.89451
BCL11A,-3.559349
TCF7L2,-6.5690985
WDFY3,-6.776499
PHF3,-5.829901
SETBP1,-5.627057
TGM1,-3.2474682
EBF3,-3.8239474
PPP2R5D,-4.7327437
TAF4,-4.3666267
KCNQ2,-6.186965
CAPRIN1,-4.128498
DSCAM,-3.0686405
GABBR2,-3.8620908
PRKG2,-4.616545
UBN2,-2.0133498
MEF2C,-4.4083757
TRIP12,19.382637
EP300,5.6167626
NR3C2,-6.0230646
ARHGEF18,-5.177446
TNPO3,-5.7634497
SMAD6,-5.49997
AMOT,-4.828834
AUTS2,-4.4020195
NCKAP1,-5.020723
DLG4,0.6505327
ECPAS,-8.185958
PRKAR1B,-4.739913
FUBP3,-2.1130743
GRIA2,-0.2977929
CCDC40,-5.12106
GABRA1,-2.7279067
TSC2,-8.197959
C1orf185,-3.3480036
METTL23,-3.4574575
HNRNPUL2,-2.8054295
PAX5,-3.6475472
ATF4,-3.02931
RERE,-6.196558
DHFR2,-3.51498
TMC4,-4.642418
FXYD5,-3.5745165
EBAG9,-3.3137436
ITGB5,-6.06201
INTS2,-5.149027
RAI1,-2.6969655
FOXG1,-4.6831613
PLEKHG6,-5.468906
MAVS,-3.478904
C1QC,-3.8355143
TMEM116,-3.81157
SIN3A,-5.880624
ANP32A,2.8163748
PRR14L,-5.235233
CSNK2B,-3.7681959
PMM2,-4.2201004
PFN2,-3.5761206
LMTK3,-6.051296
SPRY2,-3.645856
CMPK2,-3.8253808
IQSEC2,-5.5077806
RIPK1,-4.267591
TPK1,-2.6222954
CASZ1,-4.5192547
ZBTB45,-3.939762
NUDT17,0.9933505
FANCE,-3.690094
ZNF396,-3.845646
NR4A2,4.569293
TBCEL,-3.958392
ADAM21,-3.9454536
TCF3,-3.715488
AAAS,-3.9142048
CELF6,-3.7564712
INSC,-3.9930334
ZMYND8,-5.6762114
CLTC,-5.5687084
TCHHL1,-3.9683554
CTDSPL2,-2.641223
ZNF292,39.31639
KCNQ3,-6.2397118
RALGAPB,-4.842032
SRCAP,-7.4818487
RAB11FIP4,-1.678709
ZNF865,-1.8506277
CASKIN1,-4.2571554
RANBP17,-5.3338056
FBN1,-11.173183
ACTB,-4.57304
CNNM2,-4.4631968
TSHZ1,-3.9759977
UPF3B,-3.8051162
PHF2,-5.114401
FMR1,-2.7188416
