,0,1
SCN2A,-0.12972791,-2.1064792
CHD8,-0.089009255,-2.4631891
ADNP,-0.099999286,-2.352175
SHANK3,-0.07077222,-2.6834664
PTEN,-0.11066614,-2.25606
SYNGAP1,-0.06139276,-2.821002
MECP2,-0.07160808,-2.6721382
KDM5B,-0.10348964,-2.319583
FOXP1,-0.090564184,-2.4466364
ARID1B,-0.096835025,-2.3827736
POGZ,-0.09420127,-2.4090528
ASH1L,-0.091129474,-2.4406927
KMT5B,-0.10722018,-2.2860017
SLC6A1,-0.08965979,-2.4562273
GIGYF1,-0.08549078,-2.501787
DYRK1A,-0.08109845,-2.552367
CHD2,-0.08801929,-2.473886
ASXL3,-0.11577109,-2.2134671
TAOK1,-0.0957619,-2.3933897
DNMT3A,-0.08393046,-2.5194383
GRIN2B,-0.07076267,-2.6835968
BRSK2,-0.082661,-2.534053
KMT2A,-0.1136588,-2.230846
NF1,-0.08197086,-2.542097
STXBP1,-0.0963929,-2.3871324
CUL3,-0.08474575,-2.5101736
MED13L,-0.08689895,-2.486144
ANK2,-0.11868375,-2.1900482
MYT1L,-0.11338893,-2.2330902
RORB,-0.07150887,-2.6734757
TBL1XR1,-0.08723791,-2.4824185
TBR1,-0.060273945,-2.838841
DYNC1H1,-0.10460121,-2.3094447
WAC,-0.100243464,-2.3498564
PHF21A,-0.07944351,-2.5721676
KDM6B,-0.08574443,-2.4989505
DDX3X,-0.08872141,-2.4662871
CTNNB1,-0.09165877,-2.4351616
MED13,-0.09371076,-2.4140322
ANKRD11,-0.101829164,-2.3349414
CTCF,-0.09703951,-2.3807642
RFX3,-0.08543026,-2.5024657
ARHGEF9,-0.07947599,-2.5717752
SHANK2,-0.10244505,-2.329214
DEAF1,-0.069748245,-2.697535
SMARCC2,-0.09833019,-2.3681865
TLK2,-0.07561245,-2.6197023
TCF20,-0.09791338,-2.372229
CNOT3,-0.06651765,-2.7433617
SYNCRIP,-0.10963063,-2.2649531
SETD5,-0.08319513,-2.5278754
NAA15,-0.087094456,-2.4839933
SCN1A,-0.08524538,-2.504541
EHMT1,-0.10115935,-2.3412116
TCF4,-0.09979422,-2.3541276
SRPRA,-0.07081554,-2.6828763
MARK2,-0.059991855,-2.8433924
KMT2C,-0.115848176,-2.2128394
MBD5,-0.076593675,-2.6072934
NRXN1,-0.10811504,-2.2781296
IRF2BPL,-0.10546237,-2.301669
PHIP,-0.10377734,-2.3169472
NFE2L3,-0.073659055,-2.6449108
SKI,-0.07527019,-2.6240706
PSMD12,-0.067490675,-2.7293205
KCNB1,-0.06822885,-2.7188082
CSDE1,-0.10311486,-2.323026
TSC1,-0.08430198,-2.5152047
DMWD,-0.063791744,-2.7838573
CLCN4,-0.09905135,-2.361234
MEIS2,-0.08465758,-2.511171
PBX1,-0.11872556,-2.1897159
HNRNPD,-0.08751198,-2.4794168
BCL11A,-0.11555871,-2.2151995
TCF7L2,-0.077652805,-2.5940819
WDFY3,-0.095112726,-2.3998718
PHF3,-0.079942055,-2.5661576
SETBP1,-0.087033264,-2.4846663
TGM1,-0.06520209,-2.7626884
EBF3,-0.13988392,-2.0360696
PPP2R5D,-0.06835599,-2.717009
TAF4,-0.07404038,-2.6399364
KCNQ2,-0.06393467,-2.7816901
CAPRIN1,-0.09286049,-2.4227278
DSCAM,-0.088800825,-2.4654317
GABBR2,-0.0924654,-2.426797
PRKG2,-0.07315482,-2.6515324
UBN2,-0.101964705,-2.3336782
MEF2C,-0.07699486,-2.6022675
TRIP12,-0.08235211,-2.5376449
EP300,-0.08868749,-2.4666529
NR3C2,-0.06319343,-2.792986
ARHGEF18,-0.06584597,-2.7531796
TNPO3,-0.08034486,-2.561331
SMAD6,-0.059902597,-2.8448365
AMOT,-0.070568845,-2.6862428
AUTS2,-0.10385869,-2.3162043
NCKAP1,-0.09509311,-2.400068
DLG4,-0.109849185,-2.2630684
ECPAS,-0.07222567,-2.6638558
PRKAR1B,-0.076106936,-2.6134288
FUBP3,-0.07470172,-2.6313713
GRIA2,-0.1200315,-2.179417
