,0,1
SCN2A,-0.08691229,-2.4859967
CHD8,-0.12130109,-2.169517
ADNP,-0.064463355,-2.7737164
SHANK3,-0.047787238,-3.064794
PTEN,-0.0655411,-2.7576687
SYNGAP1,-0.033817846,-3.4036283
MECP2,-0.04220859,-3.1861606
KDM5B,-0.05936644,-2.8535626
FOXP1,-0.055953402,-2.9110827
ARID1B,-0.06342159,-2.7894938
POGZ,-0.06036373,-2.8373961
ASH1L,-0.18448846,-1.7809945
KMT5B,-0.065670386,-2.7557626
SLC6A1,-0.075638086,-2.6193764
GIGYF1,-0.05418921,-2.9422462
DYRK1A,-0.058354545,-2.8702526
CHD2,-0.086967036,-2.485395
ASXL3,-0.06378962,-2.7838895
TAOK1,-0.10623801,-2.294722
DNMT3A,-0.04059648,-3.2243037
GRIN2B,-0.034265935,-3.390688
BRSK2,-0.03831485,-3.2810135
KMT2A,-0.092858315,-2.4227502
NF1,-0.053534504,-2.9540763
STXBP1,-0.0538906,-2.9476233
CUL3,-0.04920817,-3.0361998
MED13L,-0.1259803,-2.1339588
ANK2,-0.07004983,-2.6933692
MYT1L,-0.07774193,-2.5929792
RORB,-0.019762754,-3.933819
TBL1XR1,-0.064726196,-2.769778
TBR1,-0.024316166,-3.7287467
DYNC1H1,-0.079920046,-2.5664222
WAC,-0.061472807,-2.8197398
PHF21A,-0.051175546,-2.9979725
KDM6B,-0.03503283,-3.3689337
DDX3X,-0.053201564,-2.9601507
CTNNB1,-0.06022961,-2.8395548
MED13,-0.08464061,-2.5113623
ANKRD11,-0.0749912,-2.6276453
CTCF,-0.053673137,-2.9515593
RFX3,-0.055569172,-2.9177818
ARHGEF9,-0.025367377,-3.6869473
SHANK2,-0.058783457,-2.863142
DEAF1,-0.031568035,-3.471354
SMARCC2,-0.081454106,-2.548166
TLK2,-0.05463718,-2.9342344
TCF20,-0.03714474,-3.3114474
CNOT3,-0.012834564,-4.362022
SYNCRIP,-0.085410886,-2.5026827
SETD5,-0.06562986,-2.7563596
NAA15,-0.032396324,-3.4458652
SCN1A,-0.041485492,-3.2030828
EHMT1,-0.07876283,-2.5804372
TCF4,-0.070817314,-2.6828516
SRPRA,-0.016501145,-4.112568
MARK2,-0.029571854,-3.535683
KMT2C,-0.17505309,-1.828916
MBD5,-0.035051018,-3.3684237
NRXN1,-0.055018723,-2.9274647
IRF2BPL,-0.08446479,-2.513356
PHIP,-0.08361593,-2.523038
NFE2L3,-0.029563172,-3.5359702
SKI,-0.048629344,-3.047743
PSMD12,-0.014664014,-4.229686
KCNB1,-0.025811832,-3.6698003
CSDE1,-0.08411996,-2.5172765
TSC1,-0.04070007,-3.2218063
DMWD,-0.044219993,-3.1406057
CLCN4,-0.037181724,-3.310472
MEIS2,-0.06626197,-2.7470877
PBX1,-0.09801984,-2.3711946
HNRNPD,-0.04970659,-3.0263684
BCL11A,-0.05534339,-2.921743
TCF7L2,-0.037094545,-3.3127754
WDFY3,-0.05875041,-2.8636878
PHF3,-0.039986532,-3.23914
SETBP1,-0.05107247,-2.9999368
TGM1,-0.031815764,-3.4636605
EBF3,-0.12633063,-2.1313531
PPP2R5D,-0.019300751,-3.9572484
TAF4,-0.046388064,-3.0938182
KCNQ2,-0.02657235,-3.64114
CAPRIN1,-0.045770478,-3.1069143
DSCAM,-0.043678436,-3.1526606
GABBR2,-0.051498517,-2.9918404
PRKG2,-0.039584313,-3.24905
UBN2,-0.050483614,-3.011243
MEF2C,-0.06544453,-2.7590966
TRIP12,-0.09087435,-2.443371
EP300,-0.067052886,-2.7356133
NR3C2,-0.022000538,-3.8276703
ARHGEF18,-0.031742547,-3.4659257
TNPO3,-0.021289982,-3.8601444
SMAD6,-0.03181738,-3.4636104
AMOT,-0.022897374,-3.7881594
AUTS2,-0.067777455,-2.725223
NCKAP1,-0.067558646,-2.7283483
DLG4,-0.07061117,-2.6856654
ECPAS,-0.033505946,-3.4127398
PRKAR1B,-0.056440357,-2.9026585
FUBP3,-0.041378327,-3.2056155
GRIA2,-0.06673479,-2.74021
CCDC40,-0.015995398,-4.143445
GABRA1,-0.04720315,-3.0768037
TSC2,-0.033617068,-3.4094837
C1orf185,-0.03714543,-3.3114302
METTL23,-0.030569807,-3.5029902
HNRNPUL2,-0.044170722,-3.1416967
PAX5,-0.103012376,-2.3239706
ATF4,-0.056107145,-2.9084144
RERE,-0.051874015,-2.984761
DHFR2,-0.022614561,-3.800445
TMC4,-0.033100765,-3.4247024
FXYD5,-0.012672846,-4.374623
EBAG9,-0.024628853,-3.7161279
ITGB5,-0.02341571,-3.7660356
INTS2,-0.03689155,-3.3181612
RAI1,-0.04509679,-3.1214073
FOXG1,-0.0682127,-2.7190378
PLEKHG6,-0.027840918,-3.5951347
MAVS,-0.036157124,-3.3379068
C1QC,-0.031948667,-3.4595551
TMEM116,-0.016178867,-4.132129
SIN3A,-0.038185656,-3.2843266
ANP32A,-0.036752064,-3.3218808
PRR14L,-0.045187946,-3.119435
CSNK2B,-0.05901611,-2.8593078
PMM2,-0.013710845,-4.2964134
PFN2,-0.04380327,-3.1498682
LMTK3,-0.027649721,-3.6019335
SPRY2,-0.047845535,-3.0636046
CMPK2,-0.029242994,-3.5467007
IQSEC2,-0.027057577,-3.6232853
RIPK1,-0.026224738,-3.6541355
TPK1,-0.02196077,-3.8294601
CASZ1,-0.036825716,-3.319916
ZBTB45,-0.02578093,-3.6709833
NUDT17,-0.02933526,-3.543598
FANCE,-0.026118595,-3.658138
ZNF396,-0.033810128,-3.4038525
NR4A2,-0.06852743,-2.7145894
TBCEL,-0.02010269,-3.9169374
ADAM21,-0.036069393,-3.3402915
TCF3,-0.030398441,-3.5085235
AAAS,-0.032005586,-3.4578047
CELF6,-0.027706655,-3.5999048
INSC,-0.036738046,-3.3222563
ZMYND8,-0.05613859,-2.9078693
CLTC,-0.06520723,-2.7626107
TCHHL1,-0.047755983,-3.065433
CTDSPL2,-0.021848226,-3.834541
ZNF292,-0.11923485,-2.185685
KCNQ3,-0.041073237,-3.2128663
RALGAPB,-0.044850048,-3.1267712
SRCAP,-0.022056278,-3.825165
RAB11FIP4,-0.042605415,-3.177002
ZNF865,-0.024496485,-3.721451
CASKIN1,-0.032427713,-3.4449127
RANBP17,-0.017308611,-4.06519
FBN1,-0.02874064,-3.5637796
ACTB,-0.09064225,-2.4458134
CNNM2,-0.027857032,-3.594566
TSHZ1,-0.03669794,-3.3233285
UPF3B,-0.036670476,-3.3240616
PHF2,-0.03961731,-3.248233
FMR1,-0.043050382,-3.166833
MIB1,-0.0794096,-2.5725784
FADS1,-0.04084233,-3.2183876
FRMD7,-0.037125673,-3.3119526
LDB1,-0.027862946,-3.5943584
PCDH19,-0.06053901,-2.8345845
EIF3G,-0.021885665,-3.832844
MYO1E,-0.020227931,-3.9107888
ZFAND5,-0.071789056,-2.6697023
CFAP410,-0.030441228,-3.5071392
BICRA,-0.043597184,-3.1544833
MYBL2,-0.015772589,-4.157361
KIAA1958,-0.027487481,-3.6077359
GABRG2,-0.032226197,-3.4510436
SKIDA1,-0.017689789,-4.043597
PSMA3,-0.029300647,-3.5447586
TTC37,-0.049567174,-3.0291085
PCYT1A,-0.029453795,-3.539622
AP1G1,-0.046993215,-3.0811555
FEZF2,-0.04258919,-3.177373
FGF19,-0.031637684,-3.4691834
MSL3,-0.04052196,-3.226104
SON,-0.09048404,-2.4474826
DNAJC5,-0.057757247,-2.880246
FBXO22,-0.03067779,-3.4995172
TNFRSF8,-0.034067437,-3.3963969
HDAC11,-0.014331272,-4.2524676
SSR2,-0.036405325,-3.3311865
ACTG1,-0.10966225,-2.2646806
PNN,-0.05407007,-2.944387
RUNX1T1,-0.10112153,-2.341567
APBB1,-0.040431753,-3.2282884
CERS4,-0.031182174,-3.48346
CELF4,-0.08431819,-2.5150208
ZBTB14,-0.020793892,-3.8834755
ATAT1,-0.06307962,-2.794731
RBBP5,-0.03407366,-3.3962176
G3BP1,-0.029183831,-3.5486965
WNT7B,-0.01804284,-4.0240164
BDP1,-0.061714806,-2.8159304
RNF217,-0.012822559,-4.362958
CBX4,-0.08621983,-2.493655
NME8,-0.0477936,-3.0646644
DCUN1D3,-0.021000996,-3.873666
ENC1,-0.081585295,-2.5466223
UBB,-0.07730066,-2.5984535
NEO1,-0.07171793,-2.6706583
SLC4A10,-0.05369675,-2.9511309
BRF2,-0.009969678,-4.613184
PSMD11,-0.039740134,-3.2451992
NR2F1,-0.053246435,-2.959329
CASK,-0.051886126,-2.984535
SARM1,-0.023425028,-3.7656424
TPST2,-0.022974035,-3.7848568
FPGS,-0.032298222,-3.448848
QRICH1,-0.03246545,-3.443767
LRP10,-0.018091192,-4.0213604
CD101,-0.033411756,-3.4155068
INTS7,-0.017220031,-4.070279
SMAD4,-0.047107514,-3.0787845
STARD10,-0.02740293,-3.6107757
CNTNAP3,-0.035347134,-3.3601592
DHX37,-0.012263845,-4.407228
GABRB3,-0.05285811,-2.9664567
NDNF,-0.020297673,-3.9073818
FARP2,-0.032556962,-3.4410002
SLF1,-0.017749283,-4.040274
HDAC4,-0.041932788,-3.1925793
CNGB3,-0.03507922,-3.3676333
PCDHGA8,-0.037428066,-3.3039901
TSPAN4,-0.018209662,-4.014894
FUK,-0.039687317,-3.2465003
SULT1A1,-0.022069689,-3.8245633
NTS,-0.020233305,-3.910525
MAN1A1,-0.017023394,-4.0816655
FAM57B,-0.050875694,-3.0037003
RFX8,-0.03468688,-3.378688
NACC1,-0.018808939,-3.9828138
ZSWIM4,-0.033925828,-3.4004922
PPCS,-0.03677964,-3.3211427
SUSD4,-0.024070181,-3.7387934
TMEM165,-0.048450258,-3.0513456
RIMBP2,-0.05918185,-2.8565848
PSMD6,-0.029912636,-3.5243921
ITPKA,-0.026382538,-3.6482148
MSL2,-0.05609993,-2.9085402
RNF146,-0.049635466,-3.0277638
NSD2,-0.06427289,-2.7765818
SOX11,-0.0962317,-2.388726
SLC34A1,-0.042431075,-3.1810153
ADPGK,-0.025778025,-3.6710956
TCERG1,-0.056145575,-2.9077487
ZBTB18,-0.035889193,-3.3452096
TAF6,-0.030567609,-3.503058
BCL11B,-0.06383335,-2.7832265
PPM1M,-0.017481647,-4.0553336
PUF60,-0.029799247,-3.528136
CUX2,-0.04036718,-3.229854
GPC5,-0.025479525,-3.6825926
SERPINI1,-0.034370873,-3.3876812
SATB2,-0.07270299,-2.6575038
CRISPLD1,-0.04183093,-3.1949615
ZMYM2,-0.06322007,-2.7925775
DBF4,-0.02367606,-3.7551053
ZMYND11,-0.07713072,-2.6005719
TNFAIP8L3,-0.029508775,-3.5377848
