,0
SCN2A,-9.382053
CHD8,0.0072317123
ADNP,-4.8294716
SHANK3,-3.3932972
PTEN,-2.558909
SYNGAP1,-6.8005867
MECP2,-5.100024
KDM5B,-8.065766
FOXP1,-1.8607926
ARID1B,-6.6534147
POGZ,-5.445725
ASH1L,11.289868
KMT5B,-2.318221
SLC6A1,-5.163376
GIGYF1,-6.942142
DYRK1A,-5.0409727
CHD2,10.121153
ASXL3,1.890307
TAOK1,2.0557566
DNMT3A,-3.4357116
GRIN2B,-6.694144
BRSK2,-4.916831
KMT2A,-12.732957
NF1,-10.005459
STXBP1,-5.6596346
CUL3,-5.4055653
MED13L,7.711981
ANK2,-10.457946
MYT1L,-5.1908855
RORB,-5.351438
TBL1XR1,-4.4295583
TBR1,-6.309579
DYNC1H1,-14.319898
WAC,-1.8653035
PHF21A,-4.498725
KDM6B,-4.5393043
DDX3X,-4.5509987
CTNNB1,-5.022538
MED13,-4.985074
ANKRD11,-6.5779014
CTCF,-4.0856194
RFX3,-5.0935197
ARHGEF9,-4.864319
SHANK2,-1.7650371
DEAF1,-4.64163
SMARCC2,4.5143647
TLK2,-5.865778
TCF20,0.13409042
CNOT3,-5.0476127
SYNCRIP,4.310786
SETD5,-5.1442976
NAA15,-1.6488585
SCN1A,-11.598452
EHMT1,-7.134354
TCF4,-4.8691306
SRPRA,-4.827139
MARK2,-3.5721924
KMT2C,32.37575
MBD5,-5.3071265
NRXN1,-6.121928
IRF2BPL,-3.8124418
PHIP,-7.1603084
NFE2L3,-4.4486394
SKI,-5.467043
PSMD12,-4.692727
KCNB1,-5.3794503
CSDE1,5.9623966
TSC1,-6.4754148
DMWD,-4.4720078
CLCN4,-3.481995
MEIS2,-4.7741165
PBX1,-1.7511473
HNRNPD,-4.157352
BCL11A,-3.8364499
TCF7L2,-7.10788
WDFY3,-7.316349
PHF3,-4.1596136
SETBP1,-4.8109646
TGM1,-5.2690434
EBF3,-3.992993
PPP2R5D,-5.2035913
TAF4,-4.7601986
KCNQ2,-8.118148
CAPRIN1,-4.480655
DSCAM,-5.4317183
GABBR2,-6.502682
PRKG2,-5.2159386
UBN2,-4.423156
MEF2C,-4.8573236
TRIP12,-0.99539185
EP300,12.714869
NR3C2,-6.5735073
ARHGEF18,-5.7028627
TNPO3,-4.1875563
SMAD6,-6.019047
AMOT,-5.3266683
AUTS2,-4.576276
NCKAP1,-5.293975
DLG4,4.075958
ECPAS,-8.894739
PRKAR1B,-5.1570916
FUBP3,-4.5938053
GRIA2,8.588831
CCDC40,-5.7412534
GABRA1,-1.028934
TSC2,-8.969108
C1orf185,-3.667112
METTL23,-3.8425205
HNRNPUL2,-5.217041
PAX5,-4.186436
ATF4,-3.1988385
RERE,-6.6433597
DHFR2,-3.9968252
TMC4,-5.0838146
FXYD5,-3.9321847
EBAG9,-3.7808197
ITGB5,-6.6887503
INTS2,-5.596801
RAI1,-5.2703743
FOXG1,-5.2026305
PLEKHG6,-5.949803
MAVS,-3.7446473
C1QC,-4.1584125
TMEM116,-2.0518036
SIN3A,-6.473318
ANP32A,-3.6771564
PRR14L,-5.5743637
CSNK2B,-4.236126
PMM2,-3.4706311
PFN2,-3.9098525
LMTK3,-3.7634566
SPRY2,-3.896176
CMPK2,-4.307481
IQSEC2,-6.1612453
RIPK1,-4.7457175
TPK1,-4.205287
CASZ1,-5.0965176
ZBTB45,-4.4261374
NUDT17,-4.213823
FANCE,-4.1942325
ZNF396,-4.29487
NR4A2,0.7570267
TBCEL,-2.210738
ADAM21,-4.3020935
TCF3,-5.4354124
AAAS,-5.532274
CELF6,-4.218554
INSC,-4.36323
ZMYND8,-4.724582
CLTC,-5.911083
TCHHL1,-2.1391382
CTDSPL2,-4.2532926
ZNF292,4.217025
KCNQ3,-5.578861
RALGAPB,-5.4130096
SRCAP,-11.765859
RAB11FIP4,-4.026373
ZNF865,-4.3223367
CASKIN1,-3.8788168
RANBP17,-5.9366083
FBN1,-15.9617605
ACTB,-2.691208
CNNM2,-6.3023796
TSHZ1,-4.4225626
UPF3B,-4.1685276
PHF2,-5.609916
FMR1,-4.3164945
MIB1,9.714891
FADS1,-4.351194
FRMD7,-4.7012124
LDB1,-4.6155705
PCDH19,-5.7482853
EIF3G,-3.9668176
MYO1E,-7.891808
ZFAND5,-2.027643
