,0,1
SCN2A,16.32954,6.718049
CHD8,16.32954,6.718049
ADNP,16.32954,6.718049
SHANK3,16.32954,6.718049
PTEN,16.32954,6.718049
SYNGAP1,16.32954,6.718049
MECP2,16.32954,6.718049
KDM5B,16.32954,6.718049
FOXP1,16.32954,6.718049
ARID1B,16.32954,6.718049
POGZ,16.32954,6.718049
ASH1L,16.32954,6.718049
KMT5B,16.32954,6.718049
SLC6A1,16.32954,6.718049
GIGYF1,16.32954,6.718049
DYRK1A,16.32954,6.718049
CHD2,16.32954,6.718049
ASXL3,16.32954,6.718049
TAOK1,16.32954,6.718049
DNMT3A,16.32954,6.718049
GRIN2B,16.32954,6.718049
BRSK2,16.32954,6.718049
KMT2A,16.32954,6.718049
NF1,16.32954,6.718049
STXBP1,16.32954,6.718049
CUL3,16.32954,6.718049
MED13L,16.32954,6.718049
ANK2,16.32954,6.718049
MYT1L,16.32954,6.718049
RORB,16.32954,6.718049
TBL1XR1,16.32954,6.718049
TBR1,16.32954,6.718049
DYNC1H1,16.32954,6.718049
WAC,16.32954,6.718049
PHF21A,16.32954,6.718049
KDM6B,16.32954,6.718049
DDX3X,16.32954,6.718049
CTNNB1,16.32954,6.718049
MED13,16.32954,6.718049
ANKRD11,16.32954,6.718049
CTCF,16.32954,6.718049
RFX3,16.32954,6.718049
ARHGEF9,16.32954,6.718049
SHANK2,16.32954,6.718049
DEAF1,16.32954,6.718049
SMARCC2,16.32954,6.718049
TLK2,16.32954,6.718049
TCF20,16.32954,6.718049
CNOT3,16.32954,6.718049
SYNCRIP,16.32954,6.718049
SETD5,16.32954,6.718049
NAA15,16.32954,6.718049
SCN1A,16.32954,6.718049
EHMT1,16.32954,6.718049
TCF4,16.32954,6.718049
SRPRA,16.32954,6.718049
MARK2,16.32954,6.718049
KMT2C,16.32954,6.718049
MBD5,16.32954,6.718049
NRXN1,16.32954,6.718049
IRF2BPL,16.32954,6.718049
PHIP,16.32954,6.718049
NFE2L3,16.32954,6.718049
SKI,16.32954,6.718049
PSMD12,16.32954,6.718049
KCNB1,16.32954,6.718049
CSDE1,16.32954,6.718049
TSC1,16.32954,6.718049
DMWD,16.32954,6.718049
CLCN4,16.32954,6.718049
MEIS2,16.32954,6.718049
PBX1,16.32954,6.718049
HNRNPD,16.32954,6.718049
BCL11A,16.32954,6.718049
TCF7L2,16.32954,6.718049
WDFY3,16.32954,6.718049
PHF3,16.32954,6.718049
SETBP1,16.32954,6.718049
TGM1,16.32954,6.718049
EBF3,16.32954,6.718049
PPP2R5D,16.32954,6.718049
TAF4,16.32954,6.718049
KCNQ2,16.32954,6.718049
CAPRIN1,16.32954,6.718049
DSCAM,16.32954,6.718049
