,0,1
SCN2A,16.406298,6.7131944
CHD8,16.406298,6.7131944
ADNP,16.406298,6.7131944
SHANK3,16.406298,6.7131944
PTEN,16.406298,6.7131944
SYNGAP1,16.406298,6.7131944
MECP2,16.406298,6.7131944
KDM5B,16.406298,6.7131944
FOXP1,16.406298,6.7131944
ARID1B,16.406298,6.7131944
POGZ,16.406298,6.7131944
ASH1L,16.406298,6.7131944
KMT5B,16.406298,6.7131944
SLC6A1,16.406298,6.7131944
GIGYF1,16.406298,6.7131944
DYRK1A,16.406298,6.7131944
CHD2,16.406298,6.7131944
ASXL3,16.406298,6.7131944
TAOK1,16.406298,6.7131944
DNMT3A,16.406298,6.7131944
GRIN2B,16.406298,6.7131944
BRSK2,16.406298,6.7131944
KMT2A,16.406298,6.7131944
NF1,16.406298,6.7131944
STXBP1,16.406298,6.7131944
CUL3,16.406298,6.7131944
MED13L,16.406298,6.7131944
ANK2,16.406298,6.7131944
MYT1L,16.406298,6.7131944
RORB,16.406298,6.7131944
TBL1XR1,16.406298,6.7131944
TBR1,16.406298,6.7131944
DYNC1H1,16.406298,6.7131944
WAC,16.406298,6.7131944
PHF21A,16.406298,6.7131944
KDM6B,16.406298,6.7131944
DDX3X,16.406298,6.7131944
CTNNB1,16.406298,6.7131944
MED13,16.406298,6.7131944
ANKRD11,16.406298,6.7131944
CTCF,16.406298,6.7131944
RFX3,16.406298,6.7131944
ARHGEF9,16.406298,6.7131944
SHANK2,16.406298,6.7131944
DEAF1,16.406298,6.7131944
SMARCC2,16.406298,6.7131944
TLK2,16.406298,6.7131944
TCF20,16.406298,6.7131944
CNOT3,16.406298,6.7131944
SYNCRIP,16.406298,6.7131944
SETD5,16.406298,6.7131944
NAA15,16.406298,6.7131944
SCN1A,16.406298,6.7131944
EHMT1,16.406298,6.7131944
TCF4,16.406298,6.7131944
SRPRA,16.406298,6.7131944
MARK2,16.406298,6.7131944
KMT2C,16.406298,6.7131944
MBD5,16.406298,6.7131944
NRXN1,16.406298,6.7131944
IRF2BPL,16.406298,6.7131944
PHIP,16.406298,6.7131944
NFE2L3,16.406298,6.7131944
SKI,16.406298,6.7131944
PSMD12,16.406298,6.7131944
KCNB1,16.406298,6.7131944
CSDE1,16.406298,6.7131944
TSC1,16.406298,6.7131944
DMWD,16.406298,6.7131944
CLCN4,16.406298,6.7131944
MEIS2,16.406298,6.7131944
PBX1,16.406298,6.7131944
HNRNPD,16.406298,6.7131944
BCL11A,16.406298,6.7131944
TCF7L2,16.406298,6.7131944
WDFY3,16.406298,6.7131944
PHF3,16.406298,6.7131944
SETBP1,16.406298,6.7131944
TGM1,16.406298,6.7131944
EBF3,16.406298,6.7131944
PPP2R5D,16.406298,6.7131944
TAF4,16.406298,6.7131944
KCNQ2,16.406298,6.7131944
CAPRIN1,16.406298,6.7131944
DSCAM,16.406298,6.7131944
GABBR2,16.406298,6.7131944
PRKG2,16.406298,6.7131944
UBN2,16.406298,6.7131944
MEF2C,16.406298,6.7131944
TRIP12,16.406298,6.7131944
EP300,16.406298,6.7131944
NR3C2,16.406298,6.7131944
ARHGEF18,16.406298,6.7131944
TNPO3,16.406298,6.7131944
SMAD6,16.406298,6.7131944
AMOT,16.406298,6.7131944
AUTS2,16.406298,6.7131944
NCKAP1,16.406298,6.7131944
DLG4,16.406298,6.7131944
ECPAS,16.406298,6.7131944
PRKAR1B,16.406298,6.7131944
FUBP3,16.406298,6.7131944
GRIA2,16.406298,6.7131944
CCDC40,16.406298,6.7131944
GABRA1,16.406298,6.7131944
TSC2,16.406298,6.7131944
C1orf185,16.406298,6.7131944
METTL23,16.406298,6.7131944
HNRNPUL2,16.406298,6.7131944
PAX5,16.406298,6.7131944
ATF4,16.406298,6.7131944
RERE,16.406298,6.7131944
DHFR2,16.406298,6.7131944
TMC4,16.406298,6.7131944
FXYD5,16.406298,6.7131944
EBAG9,16.406298,6.7131944
ITGB5,16.406298,6.7131944
INTS2,16.406298,6.7131944
RAI1,16.406298,6.7131944
FOXG1,16.406298,6.7131944
PLEKHG6,16.406298,6.7131944
MAVS,16.406298,6.7131944
C1QC,16.406298,6.7131944
TMEM116,16.406298,6.7131944
SIN3A,16.406298,6.7131944
ANP32A,16.406298,6.7131944
PRR14L,16.406298,6.7131944
CSNK2B,16.406298,6.7131944
PMM2,16.406298,6.7131944
PFN2,16.406298,6.7131944
LMTK3,16.406298,6.7131944
SPRY2,16.406298,6.7131944
CMPK2,16.406298,6.7131944
IQSEC2,16.406298,6.7131944
RIPK1,16.406298,6.7131944
TPK1,16.406298,6.7131944
CASZ1,16.406298,6.7131944
ZBTB45,16.406298,6.7131944
NUDT17,16.406298,6.7131944
FANCE,16.406298,6.7131944
ZNF396,16.406298,6.7131944
NR4A2,16.406298,6.7131944
TBCEL,16.406298,6.7131944
ADAM21,16.406298,6.7131944
TCF3,16.406298,6.7131944
AAAS,16.406298,6.7131944
CELF6,16.406298,6.7131944
INSC,16.406298,6.7131944
ZMYND8,16.406298,6.7131944
CLTC,16.406298,6.7131944
TCHHL1,16.406298,6.7131944
CTDSPL2,16.406298,6.7131944
ZNF292,16.406298,6.7131944
KCNQ3,16.406298,6.7131944
RALGAPB,16.406298,6.7131944
SRCAP,16.406298,6.7131944
RAB11FIP4,16.406298,6.7131944
ZNF865,16.406298,6.7131944
CASKIN1,16.406298,6.7131944
RANBP17,16.406298,6.7131944
FBN1,16.406298,6.7131944
ACTB,16.406298,6.7131944
CNNM2,16.406298,6.7131944
TSHZ1,16.406298,6.7131944
UPF3B,16.406298,6.7131944
PHF2,16.406298,6.7131944
FMR1,16.406298,6.7131944
MIB1,16.406298,6.7131944
FADS1,16.406298,6.7131944
FRMD7,16.406298,6.7131944
LDB1,16.406298,6.7131944
PCDH19,16.406298,6.7131944
EIF3G,16.406298,6.7131944
MYO1E,16.406298,6.7131944
ZFAND5,16.406298,6.7131944
CFAP410,16.406298,6.7131944
BICRA,16.406298,6.7131944
MYBL2,16.406298,6.7131944
KIAA1958,16.406298,6.7131944
GABRG2,16.406298,6.7131944
SKIDA1,16.406298,6.7131944
PSMA3,16.406298,6.7131944
TTC37,16.406298,6.7131944
PCYT1A,16.406298,6.7131944
AP1G1,16.406298,6.7131944
FEZF2,16.406298,6.7131944
FGF19,16.406298,6.7131944
MSL3,16.406298,6.7131944
SON,16.406298,6.7131944
DNAJC5,16.406298,6.7131944
FBXO22,16.406298,6.7131944
TNFRSF8,16.406298,6.7131944
HDAC11,16.406298,6.7131944
SSR2,16.406298,6.7131944
ACTG1,16.406298,6.7131944
PNN,16.406298,6.7131944
RUNX1T1,16.406298,6.7131944
APBB1,16.406298,6.7131944
CERS4,16.406298,6.7131944
CELF4,16.406298,6.7131944
ZBTB14,16.406298,6.7131944
ATAT1,16.406298,6.7131944
RBBP5,16.406298,6.7131944
G3BP1,16.406298,6.7131944
WNT7B,16.406298,6.7131944
BDP1,16.406298,6.7131944
RNF217,16.406298,6.7131944
CBX4,16.406298,6.7131944
NME8,16.406298,6.7131944
DCUN1D3,16.406298,6.7131944
ENC1,16.406298,6.7131944
UBB,16.406298,6.7131944
NEO1,16.406298,6.7131944
SLC4A10,16.406298,6.7131944
BRF2,16.406298,6.7131944
PSMD11,16.406298,6.7131944
NR2F1,16.406298,6.7131944
CASK,16.406298,6.7131944
SARM1,16.406298,6.7131944
TPST2,16.406298,6.7131944
FPGS,16.406298,6.7131944
QRICH1,16.406298,6.7131944
LRP10,16.406298,6.7131944
CD101,16.406298,6.7131944
INTS7,16.406298,6.7131944
SMAD4,16.406298,6.7131944
STARD10,16.406298,6.7131944
CNTNAP3,16.406298,6.7131944
DHX37,16.406298,6.7131944
GABRB3,16.406298,6.7131944
NDNF,16.406298,6.7131944
FARP2,16.406298,6.7131944
SLF1,16.406298,6.7131944
HDAC4,16.406298,6.7131944
CNGB3,16.406298,6.7131944
PCDHGA8,16.406298,6.7131944
TSPAN4,16.406298,6.7131944
FUK,16.406298,6.7131944
SULT1A1,16.406298,6.7131944
NTS,16.406298,6.7131944
MAN1A1,16.406298,6.7131944
FAM57B,16.406298,6.7131944
RFX8,16.406298,6.7131944
NACC1,16.406298,6.7131944
ZSWIM4,16.406298,6.7131944
PPCS,16.406298,6.7131944
SUSD4,16.406298,6.7131944
TMEM165,16.406298,6.7131944
RIMBP2,16.406298,6.7131944
PSMD6,16.406298,6.7131944
ITPKA,16.406298,6.7131944
MSL2,16.406298,6.7131944
RNF146,16.406298,6.7131944
NSD2,16.406298,6.7131944
SOX11,16.406298,6.7131944
SLC34A1,16.406298,6.7131944
ADPGK,16.406298,6.7131944
TCERG1,16.406298,6.7131944
ZBTB18,16.406298,6.7131944
TAF6,16.406298,6.7131944
BCL11B,16.406298,6.7131944
PPM1M,16.406298,6.7131944
PUF60,16.406298,6.7131944
CUX2,16.406298,6.7131944
GPC5,16.406298,6.7131944
SERPINI1,16.406298,6.7131944
SATB2,16.406298,6.7131944
CRISPLD1,16.406298,6.7131944
ZMYM2,16.406298,6.7131944
DBF4,16.406298,6.7131944
ZMYND11,16.406298,6.7131944
TNFAIP8L3,16.406298,6.7131944
PCDHGA12,16.406298,6.7131944
ARHGEF2,16.406298,6.7131944
CFAP70,16.406298,6.7131944
HPS6,16.406298,6.7131944
JARID2,16.406298,6.7131944
SNCA,16.406298,6.7131944
KDM6A,16.406298,6.7131944
ASB14,16.406298,6.7131944
CALU,16.406298,6.7131944
HNRNPL,16.406298,6.7131944
KLHL25,16.406298,6.7131944
AHDC1,16.406298,6.7131944
CTR9,16.406298,6.7131944
B9D1,16.406298,6.7131944
SPAST,16.406298,6.7131944
EIF4G2,16.406298,6.7131944
LRRFIP1,16.406298,6.7131944
TUBB2A,16.406298,6.7131944
GGNBP2,16.406298,6.7131944
ARHGAP44,16.406298,6.7131944
CARD14,16.406298,6.7131944
CIC,16.406298,6.7131944
DIP2C,16.406298,6.7131944
RIPOR3,16.406298,6.7131944
CCNT2,16.406298,6.7131944
ZC3H14,16.406298,6.7131944
PER2,16.406298,6.7131944
DCAF7,16.406298,6.7131944
MAP2K7,16.406298,6.7131944
AMOTL1,16.406298,6.7131944
HBD,16.406298,6.7131944
PSMC5,16.406298,6.7131944
FOXP2,16.406298,6.7131944
DACT1,16.406298,6.7131944
PAPOLG,16.406298,6.7131944
FBXW5,16.406298,6.7131944
POTEH,16.406298,6.7131944
CTB-186H2.3,16.406298,6.7131944
FLJ00273,16.406298,6.7131944
CD93,16.406298,6.7131944
MFHAS1,16.406298,6.7131944
BTRC,16.406298,6.7131944
FBH1,16.406298,6.7131944
ANO9,16.406298,6.7131944
SETD1A,16.406298,6.7131944
WNT9B,16.406298,6.7131944
LRRC4,16.406298,6.7131944
NPIPB5,16.406298,6.7131944
ZNF462,16.406298,6.7131944
ZMAT5,16.406298,6.7131944
TLE3,16.406298,6.7131944
CYP17A1,16.406298,6.7131944
EFR3A,16.406298,6.7131944
ULK1,16.406298,6.7131944
S100G,16.406298,6.7131944
TRERF1,16.406298,6.7131944
IFRD2,16.406298,6.7131944
EIF2A,16.406298,6.7131944
MOB4,16.406298,6.7131944
ANKS4B,16.406298,6.7131944
FAM72A,16.406298,6.7131944
PARN,16.406298,6.7131944
GSTM1,16.406298,6.7131944
DNTT,16.406298,6.7131944
SNTA1,16.406298,6.7131944
KRTAP2-2,16.406298,6.7131944
HECTD4,16.406298,6.7131944
DEFB128,16.406298,6.7131944
TGM6,16.406298,6.7131944
NBPF12,16.406298,6.7131944
KLHDC10,16.406298,6.7131944
HTN1,16.406298,6.7131944
SLC28A1,16.406298,6.7131944
KATNAL2,16.406298,6.7131944
ING1,16.406298,6.7131944
MGRN1,16.406298,6.7131944
SLC25A46,16.406298,6.7131944
CHN2,16.406298,6.7131944
C19orf33,16.406298,6.7131944
WWC2,16.406298,6.7131944
TOP3B,16.406298,6.7131944
PRR12,16.406298,6.7131944
TTC12,16.406298,6.7131944
KCNT1,16.406298,6.7131944
MCPH1,16.406298,6.7131944
GSS,16.406298,6.7131944
MOGS,16.406298,6.7131944
PRAMEF10,16.406298,6.7131944
HMGN2,16.406298,6.7131944
KRTAP5-2,16.406298,6.7131944
EIF2AK1,16.406298,6.7131944
PPP1R17,16.406298,6.7131944
ERI1,16.406298,6.7131944
NRG4,16.406298,6.7131944
EMSY,16.406298,6.7131944
TCEAL1,16.406298,6.7131944
MBNL1,16.406298,6.7131944
KIAA0232,16.406298,6.7131944
DUS1L,16.406298,6.7131944
TMEM140,16.406298,6.7131944
GRIN1,16.406298,6.7131944
SLC16A1,16.406298,6.7131944
IFNA5,16.406298,6.7131944
HIST1H1A,16.406298,6.7131944
TCF24,16.406298,6.7131944
RYBP,16.406298,6.7131944
HIST1H2BK,16.406298,6.7131944
RPS6KA3,16.406298,6.7131944
HIST1H1E,16.406298,6.7131944
MYH2,16.406298,6.7131944
TOMM7,16.406298,6.7131944
TMEM14C,16.406298,6.7131944
RIPPLY1,16.406298,6.7131944
SMIM15,16.406298,6.7131944
TPBGL,16.406298,6.7131944
BDKRB2,16.406298,6.7131944
NRSN2,16.406298,6.7131944
IFITM1,16.406298,6.7131944
ARF1,16.406298,6.7131944
MSH2,16.406298,6.7131944
SCNN1D,16.406298,6.7131944
RAC3,16.406298,6.7131944
RPS12,16.406298,6.7131944
SMIM22,16.406298,6.7131944
NBPF20,16.406298,6.7131944
ZNF71,16.406298,6.7131944
EFCAB9,16.406298,6.7131944
C2orf72,16.406298,6.7131944
PTMS,16.406298,6.7131944
ZNF580,16.406298,6.7131944
ARF3,16.406298,6.7131944
MLANA,16.406298,6.7131944
LLPH,16.406298,6.7131944
LSM10,16.406298,6.7131944
GSTA2,16.406298,6.7131944
C3orf56,16.406298,6.7131944
BST2,16.406298,6.7131944
WASHC3,16.406298,6.7131944
GATC,16.406298,6.7131944
