,0
SCN2A,-7.9874954
CHD8,33.761024
ADNP,-4.7811956
SHANK3,-5.6243343
PTEN,-0.3600979
SYNGAP1,-6.7811966
MECP2,-5.118822
KDM5B,-8.108578
FOXP1,-4.977962
ARID1B,-4.533725
POGZ,-3.268325
ASH1L,18.935896
KMT5B,-2.2892687
SLC6A1,-5.054044
GIGYF1,0.5241046
DYRK1A,-5.086049
CHD2,13.026263
ASXL3,-3.1709669
TAOK1,2.0569777
DNMT3A,-2.482369
GRIN2B,-4.5056934
BRSK2,-1.8179793
KMT2A,-9.991259
NF1,-7.7828903
STXBP1,-5.7121496
CUL3,-5.3915253
MED13L,5.317444
ANK2,-11.706235
MYT1L,-5.2496004
RORB,-5.353655
TBL1XR1,-3.141679
TBR1,-6.3047895
DYNC1H1,-10.18032
WAC,-4.0441847
PHF21A,-4.510578
KDM6B,-6.7284513
DDX3X,-3.2592783
CTNNB1,-2.818406
MED13,-6.2573853
ANKRD11,-2.0298142
CTCF,-4.1019936
RFX3,-5.0789223
ARHGEF9,-4.8791447
SHANK2,-5.315175
DEAF1,-4.6052136
SMARCC2,1.6541519
TLK2,-5.879792
TCF20,-5.8131213
CNOT3,-5.0630813
SYNCRIP,8.497984
SETD5,-5.129755
NAA15,-1.4411783
SCN1A,-8.103516
EHMT1,-5.8991556
TCF4,-4.8153214
SRPRA,-4.8329744
MARK2,-4.467813
KMT2C,34.533665
MBD5,-3.1488345
NRXN1,-8.789767
IRF2BPL,-3.878988
PHIP,-5.85682
NFE2L3,-4.4533596
SKI,-3.9992387
PSMD12,-2.5172691
KCNB1,-4.4772243
CSDE1,1.3775873
TSC1,-6.504554
DMWD,-4.4395285
CLCN4,-6.317157
MEIS2,-4.770737
PBX1,0.99317837
HNRNPD,-4.145701
BCL11A,-3.835623
TCF7L2,-7.0659437
WDFY3,-8.7567215
PHF3,-6.4032955
SETBP1,-4.816412
TGM1,-5.2682643
EBF3,-3.9815621
PPP2R5D,-5.2621894
TAF4,-4.7487707
KCNQ2,-8.068219
CAPRIN1,-3.2394953
DSCAM,-7.021851
GABBR2,-6.5066266
PRKG2,-5.197447
UBN2,-4.4469566
MEF2C,-4.785794
TRIP12,11.363189
EP300,23.28371
NR3C2,-3.0785625
ARHGEF18,-5.7051864
TNPO3,-6.374502
SMAD6,-6.015753
AMOT,-5.3708835
AUTS2,-4.6307244
NCKAP1,-5.246226
DLG4,2.8365479
ECPAS,-8.898685
PRKAR1B,-5.1907406
FUBP3,-4.6089206
GRIA2,6.1978626
CCDC40,-3.5536575
GABRA1,-4.5344386
TSC2,-11.578332
C1orf185,-3.6651354
METTL23,-3.8617702
HNRNPUL2,-3.9175968
PAX5,-4.217191
ATF4,-3.1456733
RERE,-6.6248994
DHFR2,-3.9528418
TMC4,-5.069265
FXYD5,-3.9364476
EBAG9,-3.790779
ITGB5,-3.1313426
INTS2,-4.3614955
RAI1,-5.309969
FOXG1,-3.9359052
PLEKHG6,-5.941035
MAVS,-3.7560325
C1QC,-4.131016
TMEM116,-4.245802
SIN3A,-5.2224426
ANP32A,-3.653674
PRR14L,-5.649417
CSNK2B,-2.9810505
PMM2,-3.496609
PFN2,-3.8889678
LMTK3,-6.6888695
SPRY2,-3.8956933
CMPK2,-4.2831926
IQSEC2,-6.1546645
RIPK1,-4.7324276
TPK1,-4.1907477
CASZ1,-5.1374016
ZBTB45,-2.2589972
NUDT17,-4.206836
FANCE,-4.219175
ZNF396,-4.2963443
NR4A2,-1.9160745
TBCEL,-4.400013
ADAM21,-4.2991867
TCF3,-5.43041
AAAS,-5.5386543
CELF6,-4.293116
INSC,-4.3598914
ZMYND8,-6.0565996
CLTC,-5.918231
TCHHL1,-4.318819
CTDSPL2,-4.2796626
ZNF292,6.9384265
KCNQ3,-6.919556
RALGAPB,-3.2496483
SRCAP,-11.737604
RAB11FIP4,-4.078451
ZNF865,-4.347061
CASKIN1,-6.102895
RANBP17,-5.945457
FBN1,-14.583456
ACTB,-4.7880783
CNNM2,-6.298954
TSHZ1,-4.4436703
UPF3B,-4.210354
PHF2,-5.600484
FMR1,-4.369239
MIB1,3.9222136
FADS1,-4.351712
FRMD7,-4.692321
LDB1,-4.662017
PCDH19,-5.759083
EIF3G,-3.965813
MYO1E,-5.1265273
ZFAND5,3.444028
CFAP410,-4.019398
BICRA,-4.4406505
MYBL2,-4.651759
KIAA1958,3.167994
GABRG2,-4.7536473
SKIDA1,-4.6633034
