,0,1
SCN2A,-0.12558179,-2.1369324
CHD8,-0.08778412,-2.4764462
ADNP,-0.097003706,-2.3811164
SHANK3,-0.06991978,-2.6951623
PTEN,-0.11016859,-2.2603226
SYNGAP1,-0.060958914,-2.82788
MECP2,-0.07070436,-2.684392
KDM5B,-0.09936905,-2.3581882
FOXP1,-0.09228236,-2.428688
ARID1B,-0.095923185,-2.3917854
POGZ,-0.09376666,-2.4134634
ASH1L,-0.08946501,-2.4583068
KMT5B,-0.10443982,-2.3109095
SLC6A1,-0.090245195,-2.4500089
GIGYF1,-0.0845039,-2.512912
DYRK1A,-0.08064866,-2.5577064
CHD2,-0.085886,-2.4973695
ASXL3,-0.11472045,-2.2220685
TAOK1,-0.093273334,-2.4184957
DNMT3A,-0.08326028,-2.5271242
GRIN2B,-0.070294425,-2.6900046
BRSK2,-0.08281782,-2.5322347
KMT2A,-0.10898452,-2.2705472
NF1,-0.08060621,-2.558212
STXBP1,-0.09329223,-2.4183018
CUL3,-0.08435183,-2.5146377
MED13L,-0.085577235,-2.5008194
ANK2,-0.113698065,-2.2305193
MYT1L,-0.10925184,-2.2682278
RORB,-0.070800215,-2.683085
TBL1XR1,-0.08647822,-2.49079
TBR1,-0.061635677,-2.817174
DYNC1H1,-0.10134476,-2.3394716
WAC,-0.097599536,-2.3752854
PHF21A,-0.078455046,-2.5842009
KDM6B,-0.08562637,-2.5002692
DDX3X,-0.08791667,-2.475002
CTNNB1,-0.090357706,-2.4488175
MED13,-0.09209299,-2.4306498
ANKRD11,-0.09872383,-2.3643847
CTCF,-0.09580783,-2.392933
RFX3,-0.08444463,-2.5135846
ARHGEF9,-0.078707404,-2.5811138
SHANK2,-0.09975678,-2.3544843
DEAF1,-0.07022186,-2.6910012
SMARCC2,-0.09600279,-2.3909957
TLK2,-0.075143695,-2.62569
TCF20,-0.095172666,-2.399271
CNOT3,-0.06632668,-2.7461436
SYNCRIP,-0.1063139,-2.2940452
SETD5,-0.08215217,-2.5399768
NAA15,-0.085940264,-2.4967656
SCN1A,-0.08298384,-2.5303142
EHMT1,-0.10072744,-2.3452778
TCF4,-0.09514232,-2.3995757
SRPRA,-0.0710152,-2.6801589
MARK2,-0.05925061,-2.855458
KMT2C,-0.1116863,-2.247385
MBD5,-0.07513695,-2.6257756
NRXN1,-0.10287482,-2.3252387
IRF2BPL,-0.10190463,-2.334237
PHIP,-0.101319656,-2.339707
NFE2L3,-0.07331536,-2.6494184
SKI,-0.074086435,-2.6393375
PSMD12,-0.068665005,-2.712651
KCNB1,-0.06825746,-2.7184036
CSDE1,-0.10077993,-2.3447833
TSC1,-0.08322047,-2.5275838
DMWD,-0.06432688,-2.7757697
CLCN4,-0.09709198,-2.380249
MEIS2,-0.08278227,-2.5326467
PBX1,-0.114886776,-2.2207017
HNRNPD,-0.08611856,-2.4947803
BCL11A,-0.110640205,-2.2562814
TCF7L2,-0.07666798,-2.6063597
WDFY3,-0.09279237,-2.4234288
PHF3,-0.07845736,-2.584172
SETBP1,-0.084166974,-2.5167408
TGM1,-0.06465625,-2.770825
EBF3,-0.13617028,-2.0611615
PPP2R5D,-0.06705735,-2.7355483
TAF4,-0.074495934,-2.6340272
KCNQ2,-0.06428563,-2.7763906
CAPRIN1,-0.09107887,-2.4412234
DSCAM,-0.088116005,-2.4728358
GABBR2,-0.08929385,-2.4601378
PRKG2,-0.074017026,-2.6402397
UBN2,-0.099105224,-2.3607163
MEF2C,-0.07723611,-2.5992584
TRIP12,-0.0800543,-2.56481
EP300,-0.08757489,-2.478729
NR3C2,-0.06265949,-2.8012064
ARHGEF18,-0.06660543,-2.7420876
TNPO3,-0.08040405,-2.560623
SMAD6,-0.060786847,-2.8306212
AMOT,-0.069973245,-2.6944253
AUTS2,-0.10031496,-2.349178
NCKAP1,-0.094368115,-2.4073658
DLG4,-0.10759074,-2.2827337
ECPAS,-0.07048808,-2.687349
PRKAR1B,-0.07506662,-2.6266785
FUBP3,-0.07432518,-2.6362386
GRIA2,-0.114728525,-2.222002
CCDC40,-0.063830554,-2.7832687
GABRA1,-0.1007989,-2.3446043
TSC2,-0.07712487,-2.6006439
C1orf185,-0.067210615,-2.7333422
METTL23,-0.0625558,-2.802811
HNRNPUL2,-0.08423349,-2.5159843
PAX5,-0.14071566,-2.030547
ATF4,-0.089361444,-2.4594142
RERE,-0.08732345,-2.4814804
DHFR2,-0.064206704,-2.7775798
TMC4,-0.06502416,-2.7653317
FXYD5,-0.060542602,-2.8345258
EBAG9,-0.07997055,-2.565816
ITGB5,-0.060414903,-2.8365746
INTS2,-0.08541264,-2.5026634
RAI1,-0.109159924,-2.2690248
FOXG1,-0.06682946,-2.73884
PLEKHG6,-0.06720939,-2.7333596
MAVS,-0.073319346,-2.6493664
C1QC,-0.06175504,-2.8152988
TMEM116,-0.05738519,-2.8865244
SIN3A,-0.0759611,-2.6152735
ANP32A,-0.084545195,-2.5124438
PRR14L,-0.082694806,-2.5336611
CSNK2B,-0.0659107,-2.7522297
PMM2,-0.06531165,-2.7610629
PFN2,-0.08022473,-2.5627682
LMTK3,-0.06594608,-2.7517092
SPRY2,-0.072708644,-2.6574283
CMPK2,-0.06843348,-2.715914
IQSEC2,-0.06908396,-2.7067754
RIPK1,-0.06821682,-2.7189791
TPK1,-0.06127728,-2.8228276
CASZ1,-0.07369261,-2.6444733
ZBTB45,-0.06305421,-2.795122
NUDT17,-0.06872043,-2.7118726
FANCE,-0.07599734,-2.6148148
ZNF396,-0.0668163,-2.7390304
NR4A2,-0.13311641,-2.0823512
TBCEL,-0.063354015,-2.790527
ADAM21,-0.0667436,-2.7400835
TCF3,-0.075820215,-2.6170614
AAAS,-0.066814296,-2.7390594
CELF6,-0.07717939,-2.5999649
INSC,-0.06489502,-2.7672565
ZMYND8,-0.09418098,-2.4092577
CLTC,-0.09510763,-2.3999224
TCHHL1,-0.06711286,-2.734749
CTDSPL2,-0.07749605,-2.5960264
ZNF292,-0.11073156,-2.2555017
KCNQ3,-0.07746362,-2.596429
RALGAPB,-0.07604363,-2.6142292
SRCAP,-0.0748911,-2.6289318
RAB11FIP4,-0.08466645,-2.511071
ZNF865,-0.073054545,-2.6528537
CASKIN1,-0.09060752,-2.4461792
RANBP17,-0.06518478,-2.7629452
FBN1,-0.07564339,-2.6193087
ACTB,-0.10575338,-2.2990558
CNNM2,-0.07559067,-2.619979
TSHZ1,-0.07650721,-2.6083798
UPF3B,-0.0889833,-2.4634683
PHF2,-0.078933045,-2.5783622
FMR1,-0.07949339,-2.5715644
MIB1,-0.091331325,-2.4385798
FADS1,-0.08259405,-2.5348299
FRMD7,-0.067155994,-2.7341263
LDB1,-0.07424162,-2.637322
PCDH19,-0.08054121,-2.5589871
EIF3G,-0.06725275,-2.732736
MYO1E,-0.0610446,-2.8265173
ZFAND5,-0.094976254,-2.401241
CFAP410,-0.06177454,-2.8149917
BICRA,-0.075362176,-2.622894
MYBL2,-0.0654414,-2.759142
KIAA1958,-0.078473896,-2.583969
GABRG2,-0.10075406,-2.3450267
SKIDA1,-0.07224629,-2.6635795
PSMA3,-0.073742,-2.6438274
TTC37,-0.08835012,-2.4702976
PCYT1A,-0.070601396,-2.6857982
AP1G1,-0.080626555,-2.5579698
FEZF2,-0.059040494,-2.858906
FGF19,-0.06803575,-2.721547
MSL3,-0.07331791,-2.649386
SON,-0.10454913,-2.3099177
DNAJC5,-0.07829258,-2.5861933
FBXO22,-0.07202103,-2.6665916
TNFRSF8,-0.068115376,-2.7204168
HDAC11,-0.06169127,-2.8163
SSR2,-0.07798156,-2.59002
ACTG1,-0.10977943,-2.2636695
PNN,-0.094516166,-2.4058702
RUNX1T1,-0.12924626,-2.1099632
APBB1,-0.078635894,-2.581987
CERS4,-0.061261587,-2.8230762
CELF4,-0.13490559,-2.0698743
ZBTB14,-0.06973435,-2.6977274
ATAT1,-0.06616591,-2.7484899
RBBP5,-0.06694731,-2.7371364
G3BP1,-0.07398902,-2.6406052
WNT7B,-0.059513256,-2.8511662
BDP1,-0.10244838,-2.3291826
RNF217,-0.06764934,-2.727052
CBX4,-0.09592307,-2.3917868
NME8,-0.067210615,-2.7333422
DCUN1D3,-0.058642942,-2.8654656
ENC1,-0.11310334,-2.235472
UBB,-0.10266313,-2.3271952
NEO1,-0.08876526,-2.4658146
SLC4A10,-0.084203355,-2.516326
BRF2,-0.06915883,-2.7057297
PSMD11,-0.07992819,-2.566324
NR2F1,-0.10161262,-2.3369632
CASK,-0.10179643,-2.3352466
SARM1,-0.070169635,-2.6917186
TPST2,-0.06439417,-2.7747571
FPGS,-0.06395424,-2.781394
QRICH1,-0.079131864,-2.5759444
LRP10,-0.058643844,-2.8654504
CD101,-0.06336542,-2.7903526
INTS7,-0.071022086,-2.6800647
SMAD4,-0.085598245,-2.5005841
STARD10,-0.06382653,-2.7833295
CNTNAP3,-0.06584184,-2.7532399
DHX37,-0.058828868,-2.8623924
GABRB3,-0.10079997,-2.3445938
NDNF,-0.06194868,-2.8122644
FARP2,-0.05724099,-2.8889685
SLF1,-0.06940988,-2.7022297
HDAC4,-0.08327871,-2.526912
CNGB3,-0.066868596,-2.7382739
PCDHGA8,-0.0678395,-2.724339
TSPAN4,-0.05564303,-2.91649
FUK,-0.067210615,-2.7333422
SULT1A1,-0.059346218,-2.8538933
NTS,-0.061988454,-2.8116405
MAN1A1,-0.07106928,-2.6794243
FAM57B,-0.067210615,-2.7333422
RFX8,-0.06566614,-2.7558248
NACC1,-0.05938677,-2.85323
ZSWIM4,-0.085075475,-2.506452
PPCS,-0.063078724,-2.7947454
SUSD4,-0.060858075,-2.829485
TMEM165,-0.07046175,-2.6877098
RIMBP2,-0.09680516,-2.383067
PSMD6,-0.0709136,-2.6815398
ITPKA,-0.06270035,-2.800575
MSL2,-0.088987224,-2.4634266
RNF146,-0.08612381,-2.4947228
NSD2,-0.09191935,-2.4324512
SOX11,-0.109087676,-2.269652
SLC34A1,-0.066558585,-2.7427678
ADPGK,-0.06715812,-2.7340965
TCERG1,-0.087060794,-2.4843628
ZBTB18,-0.071170315,-2.6780543
TAF6,-0.0634424,-2.7891767
BCL11B,-0.087342896,-2.4812667
PPM1M,-0.0639671,-2.7811997
PUF60,-0.066740364,-2.7401292
CUX2,-0.09473003,-2.4037154
GPC5,-0.07034132,-2.6893597
SERPINI1,-0.068292424,-2.717908
SATB2,-0.0872295,-2.4825108
CRISPLD1,-0.069333576,-2.703293
ZMYM2,-0.094475605,-2.4062798
DBF4,-0.07321964,-2.6506786
ZMYND11,-0.09059173,-2.4463458
TNFAIP8L3,-0.061516304,-2.8190534
PCDHGA12,-0.075448625,-2.6217897
ARHGEF2,-0.072405756,-2.6614542
CFAP70,-0.061973665,-2.811872
HPS6,-0.065345146,-2.7605674
JARID2,-0.1035997,-2.3185732
SNCA,-0.07989671,-2.5667024
KDM6A,-0.0756655,-2.6190267
ASB14,-0.06360037,-2.786768
CALU,-0.075492844,-2.6212258
HNRNPL,-0.08366144,-2.5225167
KLHL25,-0.07130042,-2.6762908
AHDC1,-0.08626981,-2.4931002
CTR9,-0.08392553,-2.5194952
B9D1,-0.065223865,-2.762364
SPAST,-0.08145575,-2.5481462
EIF4G2,-0.10809396,-2.2783146
LRRFIP1,-0.075405516,-2.6223412
TUBB2A,-0.105706826,-2.2994733
GGNBP2,-0.07953093,-2.5711114
ARHGAP44,-0.06600322,-2.7508724
CARD14,-0.063690744,-2.7853923
CIC,-0.06944235,-2.7017784
DIP2C,-0.08566631,-2.4998238
RIPOR3,-0.06300429,-2.7958884
CCNT2,-0.0909242,-2.442846
ZC3H14,-0.07246563,-2.6606572
PER2,-0.07098045,-2.6806314
DCAF7,-0.08962557,-2.456593
MAP2K7,-0.06835466,-2.7170277
AMOTL1,-0.07820229,-2.5873027
HBD,-0.0665675,-2.7426386
PSMC5,-0.07807826,-2.5888283
FOXP2,-0.11593618,-2.2121236
DACT1,-0.07736929,-2.5976
PAPOLG,-0.080920145,-2.5544806
FBXW5,-0.06481804,-2.7684054
POTEH,-0.067235135,-2.732988
CTB-186H2.3,-0.067210615,-2.7333422
FLJ00273,-0.067210615,-2.7333422
CD93,-0.06474676,-2.7694702
MFHAS1,-0.08432674,-2.514924
BTRC,-0.07870531,-2.5811388
FBH1,-0.07125302,-2.6769335
ANO9,-0.06700428,-2.7363136
SETD1A,-0.06480296,-2.768631
WNT9B,-0.067210615,-2.7333422
LRRC4,-0.07480062,-2.6300962
NPIPB5,-0.06540835,-2.7596312
ZNF462,-0.10227083,-2.3308308
ZMAT5,-0.06458808,-2.7718453
