,0
SCN2A,-9.58132
CHD8,32.750587
ADNP,-4.8101864
SHANK3,-3.4986792
PTEN,3.8015594
SYNGAP1,-6.861106
MECP2,-5.198729
KDM5B,-8.131478
FOXP1,-5.006832
ARID1B,-6.776545
POGZ,-5.4854174
ASH1L,37.937992
KMT5B,-4.540556
SLC6A1,-5.2129745
GIGYF1,-5.699906
DYRK1A,-5.137999
CHD2,37.31601
ASXL3,7.4496517
TAOK1,3.528348
DNMT3A,-7.041435
GRIN2B,-3.2981074
BRSK2,-2.830857
KMT2A,-9.384537
NF1,-11.520681
STXBP1,-4.39175
CUL3,-3.3342931
MED13L,11.7410755
ANK2,-10.55262
MYT1L,-5.212715
RORB,-5.369117
TBL1XR1,-2.2144725
TBR1,-5.0520363
DYNC1H1,-15.433183
WAC,3.733378
PHF21A,-4.6106052
KDM6B,-6.851842
DDX3X,-4.5147
CTNNB1,-5.056922
MED13,-6.37471
ANKRD11,-6.602134
CTCF,-4.0608225
RFX3,-2.9570277
ARHGEF9,-3.6578617
SHANK2,-5.3074236
DEAF1,-4.7145853
SMARCC2,0.33166933
TLK2,-2.836194
TCF20,-5.81457
CNOT3,-2.8922627
SYNCRIP,4.4302034
SETD5,-6.7472787
NAA15,-1.4319501
SCN1A,-11.819513
EHMT1,-7.347202
TCF4,-1.5681133
SRPRA,-4.8806415
MARK2,-5.8314
KMT2C,55.007317
MBD5,-5.3405037
NRXN1,-7.597215
IRF2BPL,-3.8474874
PHIP,-7.2110357
NFE2L3,-4.489793
SKI,-4.6984434
PSMD12,-4.7190704
KCNB1,-4.5949326
CSDE1,-1.13906
TSC1,-5.2555547
DMWD,-4.466617
CLCN4,-3.5914528
MEIS2,-4.7842197
PBX1,-2.587768
HNRNPD,-4.1552825
BCL11A,-3.734572
TCF7L2,-7.2158136
WDFY3,-8.916558
PHF3,-6.4083605
SETBP1,-3.920279
TGM1,-5.3477197
EBF3,-1.8603466
PPP2R5D,-5.32252
TAF4,-4.819017
KCNQ2,-2.140552
CAPRIN1,-4.493715
DSCAM,-8.41947
GABBR2,-6.636138
PRKG2,-5.244937
UBN2,-4.4757514
MEF2C,-2.6332922
TRIP12,22.971363
EP300,16.297398
NR3C2,-5.343878
ARHGEF18,-5.750667
TNPO3,-6.5099764
SMAD6,-6.0860276
AMOT,-4.115119
AUTS2,-1.0462155
NCKAP1,-5.3266973
DLG4,-3.461651
ECPAS,-6.8672357
PRKAR1B,-5.2216673
FUBP3,-4.621577
GRIA2,-2.8991847
CCDC40,-5.82794
GABRA1,-4.6901717
TSC2,-5.494563
C1orf185,-3.6738515
METTL23,-3.8309758
HNRNPUL2,-5.2968802
PAX5,-4.3966913
ATF4,-3.1567953
RERE,-4.5099125
DHFR2,-3.9809635
TMC4,-5.1112976
FXYD5,-3.8899882
EBAG9,-3.7962222
ITGB5,-6.7895765
INTS2,-1.0463815
RAI1,-5.328759
FOXG1,-5.1750336
PLEKHG6,-5.9939904
MAVS,-3.8065407
C1QC,-4.149093
TMEM116,-4.248122
SIN3A,-4.408023
ANP32A,-1.4798646
PRR14L,-1.0775676
CSNK2B,-4.196355
PMM2,-4.822685
PFN2,-2.60162
LMTK3,-6.7697983
SPRY2,-3.9322612
CMPK2,-4.3228498
IQSEC2,-6.287022
RIPK1,-4.8152456
TPK1,-4.204497
CASZ1,-5.225576
ZBTB45,-4.460062
NUDT17,-4.2296166
FANCE,-4.2094984
ZNF396,-4.3366957
NR4A2,10.819632
TBCEL,-4.4149804
ADAM21,-4.3215327
TCF3,-5.4624357
AAAS,-5.638486
CELF6,-4.3217673
INSC,-2.186216
ZMYND8,-6.0945787
CLTC,-7.2525964
TCHHL1,-4.339191
CTDSPL2,-4.3024464
ZNF292,15.73024
KCNQ3,-5.6245337
RALGAPB,-6.8133903
SRCAP,-10.637723
RAB11FIP4,-4.119774
ZNF865,-4.411265
CASKIN1,-4.9813304
RANBP17,-6.0761986
FBN1,-13.630362
ACTB,-3.5036666
CNNM2,-6.4410133
TSHZ1,-4.5148087
UPF3B,-4.218415
PHF2,-4.3648663
FMR1,-4.365656
MIB1,8.659435
FADS1,-4.3652573
FRMD7,-4.7333975
LDB1,-4.665329
PCDH19,-2.8513212
EIF3G,-3.9866343
MYO1E,-1.734211
ZFAND5,-1.9570017
CFAP410,-4.034195
BICRA,-0.9704609
MYBL2,-4.6778603
KIAA1958,-4.7378793
GABRG2,-4.804619
SKIDA1,-4.678638
PSMA3,-3.800371
TTC37,-5.076716
PCYT1A,-4.9668913
AP1G1,-5.7344217
FEZF2,-2.6612256
FGF19,-4.023899
MSL3,-3.8273938
SON,9.518284
DNAJC5,-3.7867982
FBXO22,-1.7051771
TNFRSF8,-4.796772
HDAC11,-2.883641
SSR2,-3.8632016
ACTG1,5.679081
PNN,-4.27673
RUNX1T1,2.7283134
APBB1,-4.645829
CERS4,-3.5952146
CELF4,-3.47722
ZBTB14,-4.1748815
ATAT1,-4.944306
RBBP5,-2.7744493
G3BP1,-4.79062
WNT7B,-5.5022573
BDP1,-6.061707
RNF217,-5.014659
CBX4,-3.3911366
NME8,-2.6560602
DCUN1D3,-4.2883353
ENC1,3.268684
UBB,-1.167428
NEO1,-6.6525106
SLC4A10,15.531207
BRF2,-4.9781
PSMD11,-2.4218094
NR2F1,-4.8152127
CASK,-1.2647533
SARM1,-4.316278
TPST2,-4.300989
FPGS,-5.115967
QRICH1,-4.8761663
LRP10,-5.7148075
CD101,-5.036676
INTS7,-4.9471116
SMAD4,-2.8909657
STARD10,-4.3129787
CNTNAP3,-2.8997872
DHX37,-6.517673
GABRB3,-4.833986
NDNF,-4.3403897
FARP2,-6.603387
SLF1,-2.882781
HDAC4,-6.052679
CNGB3,-5.609962
PCDHGA8,-1.7022061
TSPAN4,-3.0874097
FUK,-6.4248223
SULT1A1,-4.5023055
NTS,-3.786184
MAN1A1,-4.1245375
FAM57B,-4.342811
RFX8,-4.388558
NACC1,-1.0077891
ZSWIM4,-5.035846
PPCS,-3.1722302
SUSD4,-3.1992245
TMEM165,-4.29215
RIMBP2,-4.932557
PSMD6,-4.3358827
ITPKA,-3.1258888
MSL2,-2.7071888
RNF146,-1.8477426
NSD2,-7.471912
SOX11,-2.7380807
SLC34A1,-5.079029
ADPGK,-4.5102286
TCERG1,-5.9890776
ZBTB18,-4.3403893
TAF6,-5.388079
BCL11B,-3.9276953
PPM1M,-4.545248
PUF60,-3.2095733
CUX2,-4.163229
GPC5,-4.546077
SERPINI1,-4.56295
SATB2,-4.943961
CRISPLD1,-5.2623334
ZMYM2,5.3590775
DBF4,-4.419387
ZMYND11,-4.773992
TNFAIP8L3,-3.972944
PCDHGA12,-5.381508
ARHGEF2,-6.5192447
CFAP70,-5.919802
HPS6,-5.4325967
JARID2,-3.6759877
SNCA,-3.6365652
KDM6A,-4.4278774
ASB14,-4.5688868
CALU,-4.2967534
HNRNPL,-0.63097334
KLHL25,-5.186978
AHDC1,-4.986361
CTR9,-6.325849
B9D1,-4.70644
SPAST,4.6141696
EIF4G2,-4.935892
LRRFIP1,-5.211518
TUBB2A,2.6212454
GGNBP2,-2.9122097
ARHGAP44,-5.489906
CARD14,-5.3954806
CIC,-3.9836645
DIP2C,-7.399667
RIPOR3,-4.2959704
CCNT2,-4.060562
ZC3H14,-5.3408403
PER2,-5.4397955
DCAF7,-1.7864041
MAP2K7,-3.3477101
AMOTL1,-5.1837096
HBD,-3.9432635
PSMC5,-4.976286
FOXP2,-4.967465
DACT1,-4.4256573
PAPOLG,-5.1232595
FBXW5,-4.657799
POTEH,-3.3814213
CTB-186H2.3,-3.380276
FLJ00273,-3.3817616
CD93,-4.605817
MFHAS1,-3.1855383
BTRC,-5.2799354
FBH1,-4.663975
ANO9,-4.248705
SETD1A,-7.148178
WNT9B,-4.72358
LRRC4,-1.2762604
NPIPB5,-3.5297005
ZNF462,-6.994259
ZMAT5,-4.2719464
TLE3,-4.959958
CYP17A1,-4.696962
EFR3A,-5.5060167
ULK1,7.686467
S100G,-3.4404273
TRERF1,-3.9551206
IFRD2,-4.8994913
EIF2A,-4.734868
MOB4,-3.2805088
ANKS4B,-4.079508
FAM72A,-3.6251285
PARN,-4.769428
GSTM1,-3.4804528
DNTT,-4.7100806
SNTA1,-4.9045086
KRTAP2-2,-3.4553034
HECTD4,-9.6718855
DEFB128,-3.4646246
TGM6,-5.7851596
NBPF12,-3.5630603
KLHDC10,-3.7687173
HTN1,-3.4693568
SLC28A1,-4.6838045
KATNAL2,-5.836508
ING1,-4.641397
MGRN1,-4.8200116
SLC25A46,-3.4073322
CHN2,-4.6496334
C19orf33,-3.4844623
WWC2,-5.58422
TOP3B,-4.255187
PRR12,-5.4245887
TTC12,-4.9001565
KCNT1,-7.1870584
MCPH1,-4.942417
GSS,-5.631345
MOGS,-4.5949078
PRAMEF10,-3.5023072
HMGN2,-1.549881
KRTAP5-2,-3.477888
EIF2AK1,-4.74831
PPP1R17,-3.3593638
ERI1,-4.2567635
NRG4,-3.559866
EMSY,-5.47295
TCEAL1,-1.4282093
MBNL1,-4.708461
KIAA0232,1.1774597
DUS1L,-4.9078836
TMEM140,-3.5693364
GRIN1,-6.8431935
SLC16A1,-4.7535357
IFNA5,-1.344593
HIST1H1A,-3.5582948
TCF24,-3.5435154
RYBP,-0.4624176
HIST1H2BK,-3.5727098
RPS6KA3,-4.9070873
HIST1H1E,-3.5810268
MYH2,-4.165282
TOMM7,-3.1572084
TMEM14C,-3.4882987
RIPPLY1,-3.5771663
SMIM15,-3.4300716
TPBGL,-3.594811
BDKRB2,-4.2114186
NRSN2,-3.6310368
IFITM1,-3.6262634
ARF1,-3.5083292
MSH2,-7.2727976
SCNN1D,-4.837536
RAC3,-4.3769107
RPS12,-2.8669167
SMIM22,-3.632462
NBPF20,-2.7277598
ZNF71,-4.351844
EFCAB9,-3.6248608
C2orf72,-3.5773413
PTMS,-3.1211314
ZNF580,-3.70545
ARF3,-2.9614632
MLANA,-3.695213
LLPH,-2.5106945
LSM10,-3.7610717
GSTA2,-3.6351705
C3orf56,-3.6339135
BST2,-3.7181604
WASHC3,-3.7071738
GATC,-3.6671305
TGFBR3L,-3.7067904
VIP,-3.6618185
UBA6,-5.245701
NUDCD2,-3.6673641
FCER1G,-3.8585918
YWHAZ,-3.4820054
MKX,-2.9757915
BPIFA1,-3.6623597
IL3,-3.663694
VPREB3,-3.6988533
ABCC5,-8.764891
MDFI,-3.9160926
CA3,-4.3172035
CD59,-3.58012
C4orf19,-3.8204477
CARHSP1,-3.7882693
CDH13,-4.6786504
CORO2B,-2.7482617
NDUFB6,-3.3940265
UMODL1,-6.2763705
MRPS28,-3.8343496
HHAT,-0.34635162
SPP2,-3.6939192
ASB17,-3.7020125
PLA2G16,-3.7206447
SLC6A13,-5.672028
PCDHA8,-4.899737
TMEM179,-3.7490547
ZNF781,-3.5359395
C11orf24,-3.9013028
GALNT18,-5.0480313
GADD45G,-3.6672924
TLR3,-5.0252457
IL27,-3.7314057
ISL2,-5.20756
ARHGAP18,-5.2079053
NCKAP1L,-3.8747127
GLYAT,-3.7321684
CST2,-3.7313793
GHRL,-3.7317486
ZDHHC2,-4.6184373
PTPRE,-3.4270484
SNAPC4,-5.6422586
KRTAP10-6,-3.7343526
PRR32,-3.734943
TMEM39B,-5.0754294
LYPD4,-3.7503843
TMEM249,-3.9586349
FPR3,-3.7469237
DCDC2B,-4.4177594
EBF1,1.7348742
MADCAM1,-3.7492797
AMPD1,-6.210392
DOT1L,-5.70394
RNF151,-3.777898
PRDX6,-3.5668986
AIF1L,-3.761417
IL20,-3.7583632
LSM3,-3.6921885
MORN4,-3.7440627
FAM168B,-3.339241
GLTP,-3.6962247
LDLRAD2,-3.820516
C6orf47,-3.9760613
SCARA3,-5.1952715
KRIT1,-4.9046426
GPR31,-3.7917697
PABPC1L,-5.2676454
GPX4,-3.8481739
ABTB1,-5.27962
SIRPB2,-3.8881562
ITSN1,-8.19683
TCF12,-2.6542578
PRKD3,-5.824299
KLC1,-3.7465348
TPRX1,-3.7773366
C2orf40,-3.7829692
CHCHD4,-3.9404821
UPP1,-4.5246487
DESI2,-3.5852265
PRR23A,-3.8568892
OLFM3,-4.6909184
NUDT4,-3.9251611
SNX22,-3.860929
TIFA,-3.7625651
EPHB1,-4.65625
C11orf68,-3.8506227
CACNA1D,-8.868238
KIRREL3,-4.540221
PRR30,-3.7953665
ATOH1,-4.380007
NUAK1,-4.723431
GVQW3,-3.8083594
TCTE3,-3.8534458
GARNL3,-5.311114
CALHM3,-3.8438873
EMCN,-3.899764
EFCAB8,-3.8142045
FAM177A1,-3.8308322
SPRY1,-3.7094638
NCAPG,-5.097514
AZGP1,-3.8582225
RGS2,-3.477257
ARHGDIB,-3.7799535
ADTRP,-3.8689036
CD151,-4.4921484
G3BP2,0.7594743
CXXC5,-3.9106185
RESP18,-3.8354826
EOGT,-4.6104574
TKT,-5.7743726
NT5M,-3.9910421
KATNAL1,-3.2586317
IFI44L,-3.9851856
VGLL2,-3.875277
RWDD2A,-4.013194
