,0
SCN2A,-9.445961
CHD8,15.771924
ADNP,-4.8707314
SHANK3,-3.221895
PTEN,0.7981672
SYNGAP1,-6.5986357
MECP2,-3.806985
KDM5B,-6.9787545
FOXP1,-5.1347494
ARID1B,-6.710574
POGZ,-5.493866
ASH1L,34.84035
KMT5B,-4.6090565
SLC6A1,-3.6699991
GIGYF1,-4.5927286
DYRK1A,-4.7974434
CHD2,28.974365
ASXL3,11.40913
TAOK1,9.637869
DNMT3A,-5.806441
GRIN2B,-6.748394
BRSK2,-2.872314
KMT2A,-12.501755
NF1,-11.101452
STXBP1,-5.646611
CUL3,-5.474153
MED13L,-4.9070287
ANK2,-9.673519
MYT1L,-5.200631
RORB,-5.706008
TBL1XR1,-1.1051621
TBR1,-5.105558
DYNC1H1,-11.283766
WAC,-1.9233289
PHF21A,-3.1083055
KDM6B,-5.7960362
DDX3X,-1.4027476
CTNNB1,-4.9580774
MED13,-5.51209
ANKRD11,-6.4900303
CTCF,-4.36163
RFX3,-5.0419245
ARHGEF9,-5.348103
SHANK2,-5.399134
DEAF1,-1.4356174
SMARCC2,7.507991
TLK2,-5.6662254
TCF20,-6.2064595
CNOT3,-5.850606
SYNCRIP,-2.696265
SETD5,-6.233756
NAA15,-4.0085297
SCN1A,-11.681231
EHMT1,-3.9409122
TCF4,-4.7871847
SRPRA,-3.4321558
MARK2,-3.482972
KMT2C,27.772415
MBD5,-5.470667
NRXN1,-2.632146
IRF2BPL,-3.8048196
PHIP,-4.8586063
NFE2L3,-2.1365037
SKI,-6.425469
PSMD12,-5.462211
KCNB1,-6.7969613
CSDE1,-1.4235907
TSC1,-6.5486765
DMWD,-4.1069846
CLCN4,-5.2543373
MEIS2,-4.2321634
PBX1,-2.6451936
HNRNPD,-4.2256994
BCL11A,-4.094423
TCF7L2,-4.449128
WDFY3,-7.2699947
PHF3,-6.359621
SETBP1,-5.9898524
TGM1,-5.2416763
EBF3,-3.849368
PPP2R5D,-5.752213
TAF4,-4.6424417
KCNQ2,-7.074631
CAPRIN1,-4.589244
DSCAM,-8.298535
GABBR2,-3.0449376
PRKG2,-5.0270205
UBN2,-3.3897948
MEF2C,-4.328194
TRIP12,27.592815
EP300,21.81298
NR3C2,-5.542709
ARHGEF18,-5.952055
TNPO3,-5.6783013
SMAD6,-5.9529057
AMOT,-5.7920256
AUTS2,-4.6205535
NCKAP1,-5.2364593
DLG4,-1.5350585
ECPAS,-8.873014
PRKAR1B,-4.7767525
FUBP3,-4.6440177
GRIA2,2.151586
CCDC40,-6.469927
GABRA1,-4.9318533
TSC2,-4.3670216
C1orf185,-1.2104723
METTL23,-3.8054495
HNRNPUL2,-5.399456
PAX5,-2.6832201
ATF4,-3.202452
RERE,-6.5628424
DHFR2,-4.274387
TMC4,-5.0392733
FXYD5,-4.754575
EBAG9,-4.3383408
ITGB5,-6.8530684
INTS2,-4.612293
RAI1,-2.03794
FOXG1,-3.062691
PLEKHG6,-6.099207
MAVS,-3.8984985
C1QC,-4.101693
TMEM116,-4.76549
SIN3A,-4.1560574
ANP32A,-1.8405197
PRR14L,-5.7417207
CSNK2B,-3.5155654
PMM2,-5.445085
PFN2,-3.9146914
LMTK3,-5.4821134
SPRY2,-2.558294
CMPK2,-4.3643737
IQSEC2,-6.6618905
RIPK1,-5.0257254
TPK1,-4.5349064
CASZ1,-5.000979
ZBTB45,-4.469489
NUDT17,-1.9671302
FANCE,-4.50663
ZNF396,-4.275905
NR4A2,-2.6970582
TBCEL,-4.8722086
ADAM21,-4.2337604
TCF3,-5.687541
AAAS,-5.6520777
CELF6,-4.5251417
INSC,-4.2944975
ZMYND8,-3.8752346
CLTC,-4.3302946
TCHHL1,-4.2384834
CTDSPL2,-3.63983
ZNF292,0.40641737
KCNQ3,-6.681152
RALGAPB,-6.4586043
SRCAP,-7.1780434
RAB11FIP4,-4.226012
ZNF865,-4.8333106
CASKIN1,-6.4574366
RANBP17,-6.4015427
FBN1,-4.4993873
ACTB,-4.509535
CNNM2,-6.5838976
TSHZ1,-4.5294385
UPF3B,-4.463092
PHF2,-5.6671486
FMR1,-3.1501508
MIB1,11.303262
FADS1,-4.4522314
FRMD7,-4.5858736
LDB1,-4.9469147
PCDH19,-5.287573
EIF3G,-4.3355336
MYO1E,-8.404008
ZFAND5,-3.1192076
CFAP410,-4.071519
BICRA,-4.405929
MYBL2,-5.4471364
KIAA1958,-0.02749157
GABRG2,-5.158203
SKIDA1,-5.4108233
PSMA3,-4.0946765
TTC37,-6.433385
PCYT1A,-5.118545
AP1G1,-5.632083
