,0,1
SCN2A,15.928764,6.7797136
CHD8,15.928764,6.7797136
ADNP,15.928764,6.7797136
SHANK3,15.928764,6.7797136
PTEN,15.928764,6.7797136
SYNGAP1,15.928764,6.7797136
MECP2,15.928764,6.7797136
KDM5B,15.928764,6.7797136
FOXP1,15.928764,6.7797136
ARID1B,15.928764,6.7797136
POGZ,15.928764,6.7797136
ASH1L,15.928764,6.7797136
KMT5B,15.928764,6.7797136
SLC6A1,15.928764,6.7797136
GIGYF1,15.928764,6.7797136
DYRK1A,15.928764,6.7797136
CHD2,15.928764,6.7797136
ASXL3,15.928764,6.7797136
TAOK1,15.928764,6.7797136
DNMT3A,15.928764,6.7797136
GRIN2B,15.928764,6.7797136
BRSK2,15.928764,6.7797136
KMT2A,15.928764,6.7797136
NF1,15.928764,6.7797136
STXBP1,15.928764,6.7797136
CUL3,15.928764,6.7797136
MED13L,15.928764,6.7797136
ANK2,15.928764,6.7797136
MYT1L,15.928764,6.7797136
RORB,15.928764,6.7797136
TBL1XR1,15.928764,6.7797136
TBR1,15.928764,6.7797136
DYNC1H1,15.928764,6.7797136
WAC,15.928764,6.7797136
PHF21A,15.928764,6.7797136
KDM6B,15.928764,6.7797136
DDX3X,15.928764,6.7797136
CTNNB1,15.928764,6.7797136
MED13,15.928764,6.7797136
ANKRD11,15.928764,6.7797136
CTCF,15.928764,6.7797136
RFX3,15.928764,6.7797136
ARHGEF9,15.928764,6.7797136
SHANK2,15.928764,6.7797136
DEAF1,15.928764,6.7797136
SMARCC2,15.928764,6.7797136
TLK2,15.928764,6.7797136
TCF20,15.928764,6.7797136
CNOT3,15.928764,6.7797136
SYNCRIP,15.928764,6.7797136
SETD5,15.928764,6.7797136
NAA15,15.928764,6.7797136
SCN1A,15.928764,6.7797136
EHMT1,15.928764,6.7797136
TCF4,15.928764,6.7797136
SRPRA,15.928764,6.7797136
MARK2,15.928764,6.7797136
KMT2C,15.928764,6.7797136
MBD5,15.928764,6.7797136
NRXN1,15.928764,6.7797136
IRF2BPL,15.928764,6.7797136
PHIP,15.928764,6.7797136
NFE2L3,15.928764,6.7797136
SKI,15.928764,6.7797136
PSMD12,15.928764,6.7797136
KCNB1,15.928764,6.7797136
CSDE1,15.928764,6.7797136
TSC1,15.928764,6.7797136
DMWD,15.928764,6.7797136
CLCN4,15.928764,6.7797136
MEIS2,15.928764,6.7797136
PBX1,15.928764,6.7797136
HNRNPD,15.928764,6.7797136
BCL11A,15.928764,6.7797136
TCF7L2,15.928764,6.7797136
WDFY3,15.928764,6.7797136
PHF3,15.928764,6.7797136
SETBP1,15.928764,6.7797136
TGM1,15.928764,6.7797136
EBF3,15.928764,6.7797136
PPP2R5D,15.928764,6.7797136
TAF4,15.928764,6.7797136
KCNQ2,15.928764,6.7797136
CAPRIN1,15.928764,6.7797136
DSCAM,15.928764,6.7797136
GABBR2,15.928764,6.7797136
PRKG2,15.928764,6.7797136
UBN2,15.928764,6.7797136
MEF2C,15.928764,6.7797136
TRIP12,15.928764,6.7797136
EP300,15.928764,6.7797136
NR3C2,15.928764,6.7797136
ARHGEF18,15.928764,6.7797136
TNPO3,15.928764,6.7797136
SMAD6,15.928764,6.7797136
AMOT,15.928764,6.7797136
AUTS2,15.928764,6.7797136
NCKAP1,15.928764,6.7797136
DLG4,15.928764,6.7797136
ECPAS,15.928764,6.7797136
PRKAR1B,15.928764,6.7797136
FUBP3,15.928764,6.7797136
GRIA2,15.928764,6.7797136
CCDC40,15.928764,6.7797136
GABRA1,15.928764,6.7797136
TSC2,15.928764,6.7797136
C1orf185,15.928764,6.7797136
METTL23,15.928764,6.7797136
HNRNPUL2,15.928764,6.7797136
PAX5,15.928764,6.7797136
ATF4,15.928764,6.7797136
RERE,15.928764,6.7797136
DHFR2,15.928764,6.7797136
TMC4,15.928764,6.7797136
FXYD5,15.928764,6.7797136
EBAG9,15.928764,6.7797136
ITGB5,15.928764,6.7797136
INTS2,15.928764,6.7797136
RAI1,15.928764,6.7797136
FOXG1,15.928764,6.7797136
