,0
SCN2A,-2.438116
CHD8,12.195572
ADNP,-5.1892223
SHANK3,-6.165523
PTEN,-4.38201
SYNGAP1,-7.302722
MECP2,-5.5919847
KDM5B,-7.282466
FOXP1,-5.598315
ARID1B,-5.8617163
POGZ,-3.8045125
ASH1L,6.7876706
KMT5B,-4.9087696
SLC6A1,-4.4113564
GIGYF1,-7.3945417
DYRK1A,-5.5470276
CHD2,20.021603
ASXL3,1.4685278
TAOK1,5.896712
DNMT3A,-6.093236
GRIN2B,-7.218334
BRSK2,-5.3427334
KMT2A,-11.865669
NF1,-6.8877726
STXBP1,-5.9975214
CUL3,-5.88066
MED13L,15.818233
ANK2,-12.097644
MYT1L,-5.543515
RORB,-5.6977024
TBL1XR1,-3.5884304
TBR1,-6.817156
DYNC1H1,-15.626094
WAC,0.30648804
PHF21A,-4.9286146
KDM6B,-7.176612
DDX3X,-5.000375
CTNNB1,-5.5089693
MED13,-8.947664
ANKRD11,-7.0354915
CTCF,-4.519465
RFX3,-3.3508723
ARHGEF9,-5.2950106
SHANK2,-5.5625997
DEAF1,-5.1742435
SMARCC2,-3.8833137
TLK2,-6.308092
TCF20,-6.1317987
CNOT3,-5.508184
SYNCRIP,6.6484013
SETD5,-8.332287
NAA15,5.319539
SCN1A,-11.9400215
EHMT1,-6.0057735
TCF4,-5.2188306
SRPRA,-5.350248
MARK2,-6.194575
KMT2C,57.87458
MBD5,-5.61632
NRXN1,-9.129714
IRF2BPL,-4.2818265
PHIP,-7.663683
NFE2L3,-4.856871
SKI,-5.0555844
PSMD12,-5.1481624
KCNB1,-5.766673
CSDE1,9.811753
TSC1,-6.8849144
DMWD,-4.9786015
CLCN4,-3.145045
MEIS2,-5.0739555
PBX1,1.0238585
HNRNPD,-4.646724
BCL11A,-4.0424924
TCF7L2,-7.625386
WDFY3,-9.184371
PHF3,-6.737432
SETBP1,-6.4486294
TGM1,-7.102172
EBF3,-4.2817936
PPP2R5D,-5.638168
TAF4,-5.251589
KCNQ2,-7.303785
CAPRIN1,-4.829491
DSCAM,-7.234554
GABBR2,-6.812698
PRKG2,-5.583547
UBN2,-4.7199893
MEF2C,-5.327933
TRIP12,2.2672148
EP300,22.127449
NR3C2,-4.9666643
ARHGEF18,-6.1908965
TNPO3,-6.680299
SMAD6,-5.353442
AMOT,-5.779106
AUTS2,-5.013826
NCKAP1,-5.773722
DLG4,-1.6825948
ECPAS,-8.065029
PRKAR1B,-5.6550364
FUBP3,-3.8077345
GRIA2,0.5097809
CCDC40,-6.0962086
GABRA1,-4.770268
TSC2,-9.460447
C1orf185,-4.2725368
METTL23,-4.429177
HNRNPUL2,-5.733785
PAX5,-4.121768
ATF4,-3.66084
RERE,-7.086419
DHFR2,-4.43188
TMC4,-4.3860736
FXYD5,-4.53926
EBAG9,-4.0983696
ITGB5,-4.497877
INTS2,-5.994368
RAI1,-5.477368
FOXG1,-4.435267
PLEKHG6,-6.537202
MAVS,-4.2766747
C1QC,-4.887373
TMEM116,-4.7817464
SIN3A,-6.9485397
ANP32A,-4.110293
PRR14L,-1.5822527
CSNK2B,-4.7224617
PMM2,-5.209605
PFN2,-4.359264
LMTK3,-5.8542786
SPRY2,-4.4609523
CMPK2,-4.777633
IQSEC2,-6.582022
RIPK1,-3.147757
TPK1,-4.8421307
CASZ1,-6.775078
ZBTB45,-4.9437265
NUDT17,-4.7604403
FANCE,-4.5926304
ZNF396,-4.830198
NR4A2,4.24784
TBCEL,-4.918382
ADAM21,-4.910724
TCF3,-5.8369155
AAAS,-6.1380286
CELF6,-4.559332
INSC,-4.9558783
ZMYND8,-6.4679832
CLTC,-7.672923
TCHHL1,-4.9326115
CTDSPL2,-4.6794176
ZNF292,16.49129
KCNQ3,-5.9823136
RALGAPB,-7.0606523
SRCAP,-12.17473
RAB11FIP4,-4.5341077
ZNF865,-4.838248
CASKIN1,-5.1309195
RANBP17,-5.1510944
FBN1,-15.049105
