,0
SCN2A,-4.2570815
CHD8,38.426697
ADNP,-2.5596797
SHANK3,-5.3451223
PTEN,7.0560694
SYNGAP1,-5.09707
MECP2,-1.9846661
KDM5B,-6.5570946
FOXP1,-4.941521
ARID1B,-5.144912
POGZ,-5.257612
ASH1L,3.3233423
KMT5B,-4.387367
SLC6A1,-3.786806
GIGYF1,-2.053811
DYRK1A,-4.8276205
CHD2,7.9775314
ASXL3,-1.7161698
TAOK1,5.249523
DNMT3A,-6.6254897
GRIN2B,-5.067474
BRSK2,-4.69541
KMT2A,-9.527002
NF1,-4.4466715
STXBP1,-5.438076
CUL3,-3.9942036
MED13L,12.214925
ANK2,-11.287344
MYT1L,-5.050575
RORB,-2.841184
TBL1XR1,-4.277097
TBR1,-4.699999
DYNC1H1,-10.202981
WAC,0.7061615
PHF21A,-4.2910643
KDM6B,-6.3779926
DDX3X,-4.3800435
CTNNB1,-3.6019866
MED13,-4.825638
ANKRD11,-4.2180767
CTCF,-4.05512
RFX3,-4.858465
ARHGEF9,-4.620865
SHANK2,-5.0288453
DEAF1,-4.4472713
SMARCC2,2.8067994
TLK2,-5.55376
TCF20,-5.428451
CNOT3,-4.6582127
SYNCRIP,-0.58928204
SETD5,-6.255563
NAA15,-4.600413
SCN1A,-9.754985
EHMT1,-3.2401106
TCF4,-2.565287
SRPRA,-4.5568295
MARK2,-4.1075335
KMT2C,33.448853
MBD5,-4.8434944
NRXN1,-7.216716
IRF2BPL,-3.8050957
PHIP,-6.9295325
NFE2L3,-4.092073
SKI,-6.4347906
PSMD12,-4.315456
KCNB1,-6.2293673
CSDE1,-0.03943491
TSC1,-6.160965
DMWD,-4.195426
CLCN4,-4.6957717
MEIS2,-1.3017716
PBX1,-0.62732553
HNRNPD,-4.024691
BCL11A,-3.6387162
TCF7L2,-5.534929
WDFY3,-11.5788555
PHF3,-4.6584945
SETBP1,-3.652883
TGM1,-6.1879377
EBF3,-3.9833434
PPP2R5D,-4.880758
TAF4,-4.5171924
KCNQ2,-1.9232159
CAPRIN1,-4.2270656
DSCAM,-5.544734
GABBR2,-6.1506176
PRKG2,-4.785953
UBN2,-4.20142
MEF2C,-4.576871
TRIP12,-0.8889575
EP300,23.358294
NR3C2,-6.215248
ARHGEF18,-4.079547
TNPO3,-5.885565
SMAD6,-4.4968786
