,0,1
SCN2A,-0.103926376,-2.3155859
CHD8,-0.055305492,-2.9224074
ADNP,-0.065442406,-2.7591271
SHANK3,-0.038037512,-3.288142
PTEN,-0.09738976,-2.377334
SYNGAP1,-0.029463403,-3.539301
MECP2,-0.041834816,-3.1948705
KDM5B,-0.07409153,-2.6392708
FOXP1,-0.064618476,-2.77139
ARID1B,-0.064829886,-2.7682276
POGZ,-0.06475358,-2.769368
ASH1L,-0.05882797,-2.8624082
KMT5B,-0.074078135,-2.6394455
SLC6A1,-0.068340406,-2.717229
GIGYF1,-0.050316874,-3.0144677
DYRK1A,-0.044206306,-3.1409094
CHD2,-0.060729407,-2.831539
ASXL3,-0.0794053,-2.5726297
TAOK1,-0.06337337,-2.7902315
DNMT3A,-0.04869452,-3.0464365
GRIN2B,-0.033456948,-3.4141772
BRSK2,-0.045613088,-3.1102815
KMT2A,-0.085434414,-2.5024197
NF1,-0.048714843,-3.04603
STXBP1,-0.05667434,-2.8986366
CUL3,-0.05424883,-2.941175
MED13L,-0.047757916,-3.0653932
ANK2,-0.09555195,-2.3954804
MYT1L,-0.075509205,-2.6210177
RORB,-0.030312633,-3.5113075
TBL1XR1,-0.05404556,-2.944828
TBR1,-0.028554482,-3.570184
DYNC1H1,-0.07351929,-2.6467419
WAC,-0.06452349,-2.7728145
PHF21A,-0.045820013,-3.1058571
KDM6B,-0.049262986,-3.0351138
DDX3X,-0.055843268,-2.9129972
CTNNB1,-0.058711294,-2.8643355
MED13,-0.06478285,-2.7689312
ANKRD11,-0.07069404,-2.6845322
CTCF,-0.07175599,-2.6701477
RFX3,-0.05143703,-2.993005
ARHGEF9,-0.0422871,-3.1843421
SHANK2,-0.067277715,-2.732376
DEAF1,-0.040799983,-3.2194033
SMARCC2,-0.06729008,-2.732199
TLK2,-0.043316174,-3.1608083
TCF20,-0.056471113,-2.9021297
CNOT3,-0.028941127,-3.5569286
SYNCRIP,-0.084383935,-2.5142741
SETD5,-0.04891443,-3.0420413
NAA15,-0.04815061,-3.0573997
SCN1A,-0.05095126,-3.002252
EHMT1,-0.045230787,-3.1185071
TCF4,-0.06653081,-2.7431705
SRPRA,-0.034931418,-3.3717835
MARK2,-0.027729612,-3.5990877
KMT2C,-0.08439193,-2.5141823
MBD5,-0.03357615,-3.4106815
NRXN1,-0.07179139,-2.6696723
IRF2BPL,-0.0781636,-2.5877788
PHIP,-0.0770304,-2.601823
NFE2L3,-0.031433925,-3.4755442
SKI,-0.040667564,-3.22259
PSMD12,-0.029912174,-3.5244067
KCNB1,-0.030570384,-3.5029705
CSDE1,-0.07528379,-2.6238964
TSC1,-0.0481714,-3.0569787
DMWD,-0.033850346,-3.402684
CLCN4,-0.053027026,-2.96335
MEIS2,-0.039462734,-3.2520654
PBX1,-0.09691163,-2.3820207
HNRNPD,-0.053144705,-2.9611912
BCL11A,-0.06826637,-2.7182775
TCF7L2,-0.045008015,-3.1233346
WDFY3,-0.063717365,-2.784987
PHF3,-0.040899545,-3.2170157
SETBP1,-0.047903378,-3.0624259
TGM1,-0.029690359,-3.531743
