,0
SCN2A,-6.3416386
CHD8,34.487698
ADNP,-4.712887
SHANK3,-3.2849512
PTEN,-1.8271906
SYNGAP1,-4.3216295
MECP2,-2.778499
KDM5B,-7.957715
FOXP1,-4.9924917
ARID1B,-6.5271893
POGZ,-5.3705573
ASH1L,5.9120126
KMT5B,-4.421944
SLC6A1,-2.2702947
GIGYF1,-5.429548
DYRK1A,-3.6137912
CHD2,6.1358957
ASXL3,-0.68291163
TAOK1,10.340666
DNMT3A,-4.519602
GRIN2B,-5.1015096
BRSK2,-4.7067113
KMT2A,-8.032881
NF1,-10.821991
STXBP1,-5.4276967
CUL3,-4.013722
MED13L,3.7105565
ANK2,-6.7044744
MYT1L,-5.088378
RORB,-4.9219956
TBL1XR1,-4.296915
TBR1,-5.9687285
DYNC1H1,-13.345723
WAC,0.7222233
PHF21A,-4.336979
KDM6B,-6.479695
DDX3X,-4.4158206
CTNNB1,-2.793301
MED13,-8.232698
ANKRD11,-6.460813
CTCF,-4.072872
RFX3,-4.9068894
ARHGEF9,-4.6278677
SHANK2,-1.71806
DEAF1,-4.4586473
SMARCC2,2.8124294
TLK2,-4.3913236
TCF20,-5.5538983
CNOT3,-3.4819365
SYNCRIP,1.4078493
SETD5,-6.3481674
NAA15,-0.015221119
SCN1A,-3.976243
EHMT1,-6.5949597
TCF4,-4.7546024
SRPRA,-4.5735927
MARK2,-5.390974
KMT2C,46.088066
MBD5,-4.918137
NRXN1,-6.392855
IRF2BPL,-3.8489041
PHIP,-7.0929313
NFE2L3,-1.9898696
SKI,-5.14893
PSMD12,-3.120144
KCNB1,-6.2021394
CSDE1,5.7458997
TSC1,-6.193659
DMWD,-4.2139816
CLCN4,-5.923302
MEIS2,-4.4373302
PBX1,1.2173209
HNRNPD,-4.0530715
BCL11A,-3.6897235
TCF7L2,-6.818051
WDFY3,-7.056075
PHF3,-6.039433
SETBP1,-5.8254285
TGM1,-3.4595962
EBF3,-3.9470437
PPP2R5D,-4.928145
TAF4,-4.5471263
KCNQ2,-6.4396553
CAPRIN1,-4.2877617
DSCAM,-3.2940652
GABBR2,-4.043125
PRKG2,-4.815427
UBN2,-2.1434782
MEF2C,-4.594527
TRIP12,19.32027
EP300,5.4311423
NR3C2,-6.261464
ARHGEF18,-5.3860035
TNPO3,-5.972351
SMAD6,-5.7316427
AMOT,-5.0220723
AUTS2,-4.5537944
NCKAP1,-5.1948442
DLG4,0.5548115
ECPAS,-8.465189
PRKAR1B,-4.9333625
FUBP3,-2.2693102
GRIA2,-0.42367077
CCDC40,-5.328363
GABRA1,-2.8784351
TSC2,-8.51205
C1orf185,-3.5221825
METTL23,-3.6447966
HNRNPUL2,-2.964985
PAX5,-3.7704194
ATF4,-3.1601524
RERE,-6.407141
DHFR2,-3.6898124
TMC4,-4.850002
FXYD5,-3.758551
EBAG9,-3.4729235
ITGB5,-6.306944
INTS2,-5.342567
RAI1,-2.843695
FOXG1,-4.896679
PLEKHG6,-5.6985464
MAVS,-3.633821
C1QC,-4.037133
TMEM116,-3.998617
SIN3A,-6.1128454
ANP32A,2.7166905
PRR14L,-5.4248495
CSNK2B,-3.9597042
PMM2,-4.4169526
PFN2,-3.7311633
LMTK3,-6.2843184
SPRY2,-3.8058515
CMPK2,-4.0165358
IQSEC2,-5.7336698
RIPK1,-4.4689713
TPK1,-2.7947407
CASZ1,-4.7248306
ZBTB45,-4.1356616
NUDT17,0.8399329
FANCE,-3.8665674
ZNF396,-4.0317774
NR4A2,4.520389
TBCEL,-4.1426415
ADAM21,-4.1336937
TCF3,-3.893129
AAAS,-4.1134815
CELF6,-3.9175997
INSC,-4.178659
ZMYND8,-5.871927
CLTC,-5.774824
TCHHL1,-4.157299
CTDSPL2,-2.7981
ZNF292,39.355232
KCNQ3,-6.470775
RALGAPB,-5.0460014
SRCAP,-7.7911577
RAB11FIP4,-1.8170464
ZNF865,-2.006394
CASKIN1,-4.446048
RANBP17,-5.567538
FBN1,-11.599236
ACTB,-4.729807
CNNM2,-4.6747932
TSHZ1,-4.145853
UPF3B,-3.9568098
PHF2,-5.3078604
FMR1,-2.860652
MIB1,-0.3474474
FADS1,-4.1614466
FRMD7,-4.5056186
LDB1,-4.367425
PCDH19,-4.191984
EIF3G,-3.6734993
MYO1E,-7.5426316
ZFAND5,-3.2145786
CFAP410,-3.826937
BICRA,-4.2199054
MYBL2,-4.5053096
KIAA1958,-0.86972094
GABRG2,-4.341562
SKIDA1,-2.2798967
PSMA3,-3.6095123
TTC37,-6.136073
PCYT1A,-2.4586036
AP1G1,-3.3043432
FEZF2,-3.9136934
FGF19,-3.804373
MSL3,-3.662697
SON,6.324066
DNAJC5,-3.5980384
FBXO22,-3.694529
TNFRSF8,-4.5563884
HDAC11,-4.736025
SSR2,-3.6336298
ACTG1,5.286154
PNN,-4.1062555
RUNX1T1,-0.31411028
APBB1,-3.1093812
CERS4,-2.5315561
CELF4,-3.6400461
ZBTB14,-3.8500583
ATAT1,-4.6417747
RBBP5,-4.629003
G3BP1,-4.4989357
WNT7B,-3.972797
BDP1,-1.5628004
RNF217,-4.631291
CBX4,-3.377631
NME8,-4.6393633
DCUN1D3,-4.0594425
ENC1,-0.74750566
UBB,-3.3531942
NEO1,-2.9923444
SLC4A10,-2.0889363
BRF2,-4.614188
PSMD11,-4.3861084
NR2F1,-4.6203403
CASK,10.937867
SARM1,-5.1156306
TPST2,-4.069936
FPGS,-4.8405566
QRICH1,-4.5487432
LRP10,-4.143693
CD101,-2.6784353
INTS7,-4.6721992
SMAD4,-4.9098945
STARD10,-4.069412
CNTNAP3,-4.82988
DHX37,-6.170388
GABRB3,-2.5363832
NDNF,-4.084891
FARP2,-6.20947
SLF1,-4.737968
HDAC4,-5.7946033
CNGB3,-5.3306355
PCDHGA8,-4.90721
TSPAN4,-2.996483
FUK,-6.096311
SULT1A1,-4.231455
NTS,-3.5522354
MAN1A1,-4.977623
FAM57B,-4.1381154
RFX8,-4.1473246
NACC1,-4.2269783
ZSWIM4,-4.601753
PPCS,-4.2137547
SUSD4,-4.2174335
TMEM165,-4.0949726
RIMBP2,-4.4348707
PSMD6,-4.059167
ITPKA,-4.246138
MSL2,-3.7588024
RNF146,-1.6704094
NSD2,-7.083771
SOX11,-4.056131
SLC34A1,-4.829968
ADPGK,-2.0877507
TCERG1,-3.6653714
ZBTB18,-2.882673
TAF6,-4.956828
BCL11B,-3.8460474
PPM1M,-4.306513
PUF60,-4.221286
CUX2,-5.7709665
GPC5,-4.1750627
SERPINI1,-4.225405
SATB2,-4.6287913
CRISPLD1,-2.8347387
ZMYM2,7.1369014
DBF4,-4.1207447
ZMYND11,-4.603226
TNFAIP8L3,-3.7566438
PCDHGA12,-5.0460687
ARHGEF2,-4.8740816
CFAP70,-5.628681
HPS6,-5.0506654
JARID2,-5.69392
SNCA,-3.427349
KDM6A,-3.9963431
ASB14,-3.1242745
CALU,-4.106964
HNRNPL,-3.988778
KLHL25,-4.793575
AHDC1,-4.6462307
CTR9,-5.992193
B9D1,-4.356544
SPAST,11.84928
EIF4G2,-3.6947045
LRRFIP1,-4.8824577
TUBB2A,2.3288426
GGNBP2,-3.5845861
ARHGAP44,-5.1307373
CARD14,-5.138749
CIC,-5.0372357
DIP2C,-2.0761905
RIPOR3,-5.1778874
CCNT2,-3.8922048
ZC3H14,-4.9515843
PER2,-4.9848995
DCAF7,-2.687301
MAP2K7,-4.282946
AMOTL1,-4.8510203
HBD,-3.7391045
PSMC5,-4.7108073
FOXP2,-4.8758783
DACT1,-4.1742315
PAPOLG,-4.810581
FBXW5,-4.428889
POTEH,-3.2424698
CTB-186H2.3,-3.2424798
FLJ00273,-3.2438955
CD93,-4.416328
MFHAS1,-4.824032
BTRC,-4.9616137
FBH1,-5.5418077
ANO9,-5.2891927
SETD1A,-5.1947584
WNT9B,-4.483314
LRRC4,-3.0389082
NPIPB5,-3.3019395
ZNF462,-6.6179204
ZMAT5,-3.877667
TLE3,-4.8741326
CYP17A1,-3.228267
EFR3A,-5.058839
ULK1,-1.3852677
S100G,-3.3111136
TRERF1,-4.828366
IFRD2,-4.5644035
EIF2A,-4.2822685
MOB4,-3.0641646
ANKS4B,-3.8928213
FAM72A,-3.2418852
PARN,-2.2674181
GSTM1,-3.1498635
DNTT,-4.4926615
SNTA1,-4.5994706
KRTAP2-2,-3.3138266
HECTD4,-10.518517
DEFB128,-3.3220544
TGM6,-3.3613563
NBPF12,-3.2763245
KLHDC10,-3.8561392
HTN1,-3.3269486
SLC28A1,-4.4726496
KATNAL2,-4.2264967
ING1,-4.4138656
MGRN1,-3.235847
SLC25A46,-4.466386
CHN2,-4.232705
C19orf33,-3.3418252
WWC2,-5.1019278
TOP3B,-4.0289526
PRR12,-5.1082964
TTC12,-4.6113954
KCNT1,-6.7468657
MCPH1,-4.4676237
GSS,-5.2699165
MOGS,-5.400442
PRAMEF10,-3.358839
HMGN2,-2.8616304
KRTAP5-2,-3.3516839
EIF2AK1,-4.4617505
PPP1R17,-3.340577
ERI1,-4.021429
NRG4,-3.3779032
EMSY,-0.55835867
TCEAL1,-3.2851908
MBNL1,-4.317161
KIAA0232,3.7274175
DUS1L,-4.496459
TMEM140,-3.40615
GRIN1,-6.413288
SLC16A1,-4.4990015
IFNA5,-3.3929749
HIST1H1A,-3.408558
TCF24,-3.398134
RYBP,-2.719254
HIST1H2BK,-3.420938
RPS6KA3,-4.5275345
HIST1H1E,-3.428307
MYH2,-9.657959
TOMM7,-3.0692346
TMEM14C,-3.2994013
RIPPLY1,-3.4317877
SMIM15,-3.27967
TPBGL,-3.4449224
BDKRB2,-3.9970882
NRSN2,-3.5148466
IFITM1,-3.4022524
ARF1,-3.494011
MSH2,-6.800947
SCNN1D,-3.3526428
RAC3,-4.1204643
RPS12,-1.6537154
SMIM22,-3.4833019
NBPF20,-2.7775128
ZNF71,-3.9184608
EFCAB9,-3.4746559
C2orf72,-3.3370326
PTMS,-3.075199
ZNF580,-3.5113769
ARF3,-3.9431002
MLANA,-3.5949764
LLPH,-3.4265985
LSM10,-3.5360682
GSTA2,-3.4848928
C3orf56,-3.4899032
BST2,-3.5711067
WASHC3,-3.4675174
GATC,-3.4140172
TGFBR3L,-3.5574167
VIP,-3.445285
UBA6,-5.041506
NUDCD2,-3.4084272
FCER1G,-3.6205566
YWHAZ,-3.5367994
MKX,-4.090737
BPIFA1,-3.5114024
IL3,-3.5127275
VPREB3,-3.5230691
ABCC5,-6.995994
MDFI,-3.547571
CA3,-4.116726
CD59,-3.3740582
C4orf19,-3.6155982
CARHSP1,-3.5056531
CDH13,-4.3521333
CORO2B,-4.566592
NDUFB6,-3.2947605
UMODL1,-5.931601
MRPS28,-3.553579
HHAT,-4.7871876
SPP2,-3.5403914
ASB17,-3.5477293
PLA2G16,-2.319915
SLC6A13,-5.3697248
PCDHA8,-4.5968285
TMEM179,-3.434711
ZNF781,-3.1620817
C11orf24,-3.6617236
GALNT18,-4.703614
GADD45G,-3.366418
TLR3,-4.773795
IL27,-3.577582
ISL2,-4.9389377
ARHGAP18,-4.705721
NCKAP1L,-3.6081703
GLYAT,-3.5780714
CST2,-3.5770974
GHRL,-3.584103
ZDHHC2,0.54931116
PTPRE,-4.8375397
SNAPC4,-5.298011
KRTAP10-6,-3.580104
PRR32,-3.5806663
TMEM39B,-3.4855824
LYPD4,-3.5919585
TMEM249,-3.568583
FPR3,-3.5965166
DCDC2B,-4.2432947
EBF1,2.3961697
MADCAM1,-3.604416
AMPD1,-4.6334834
DOT1L,-5.4729524
RNF151,-3.614207
PRDX6,-3.4046946
AIF1L,-3.6929457
IL20,-3.6021278
LSM3,-3.4501085
MORN4,-3.3697212
FAM168B,-3.2605708
GLTP,-3.557017
LDLRAD2,-3.659299
C6orf47,-3.59627
SCARA3,-4.9683056
KRIT1,-4.5895014
GPR31,-3.6293285
PABPC1L,-4.925638
GPX4,-3.574839
ABTB1,-4.9298944
SIRPB2,-3.7155766
ITSN1,-5.0713224
TCF12,-4.555532
PRKD3,-5.397724
KLC1,-5.04177
TPRX1,-3.6207774
C2orf40,-1.5028253
CHCHD4,-3.6064255
UPP1,-4.1741543
DESI2,-3.4483023
PRR23A,-3.665857
OLFM3,-4.2333617
NUDT4,-1.6539953
SNX22,-3.6792476
TIFA,-3.6501305
EPHB1,-5.683038
C11orf68,-3.6694326
CACNA1D,-9.4799
KIRREL3,-4.225131
