,0
SCN2A,-8.599245
CHD8,45.91375
ADNP,-3.9917195
SHANK3,-6.244433
PTEN,7.429254
SYNGAP1,-7.419341
MECP2,-5.631415
KDM5B,-8.742335
FOXP1,-5.6733923
ARID1B,-7.2610965
POGZ,-6.0348096
ASH1L,15.052801
KMT5B,-4.949922
SLC6A1,-2.8476472
GIGYF1,-7.5190716
DYRK1A,-5.6024513
CHD2,13.484154
ASXL3,1.4288988
TAOK1,0.20858383
DNMT3A,-7.517415
GRIN2B,-7.3584275
BRSK2,-5.4332724
KMT2A,-11.346027
NF1,-9.306119
STXBP1,-6.060739
CUL3,-5.9795713
MED13L,36.40513
ANK2,-12.428131
MYT1L,-3.3972158
RORB,-2.340886
TBL1XR1,-4.9004197
TBR1,-5.640391
DYNC1H1,-15.239501
WAC,1.6179056
PHF21A,-4.9686656
KDM6B,-5.140461
DDX3X,-5.0482955
CTNNB1,-4.3008327
MED13,-4.2278194
ANKRD11,-4.9923854
CTCF,-4.580752
RFX3,-3.4014711
ARHGEF9,-5.3505545
SHANK2,-5.600075
DEAF1,-5.198952
SMARCC2,6.7967453
TLK2,-6.4055023
TCF20,-6.212573
CNOT3,-3.4302313
SYNCRIP,-3.1691444
SETD5,-5.7289505
NAA15,0.6921506
SCN1A,-9.584529
EHMT1,-7.4326897
TCF4,-5.292331
SRPRA,-5.3879395
MARK2,-6.3039026
KMT2C,36.031765
MBD5,-5.7433405
NRXN1,-6.6148195
IRF2BPL,-4.2622175
PHIP,-6.529598
NFE2L3,-4.9141192
SKI,-2.399991
PSMD12,-5.230539
KCNB1,-7.175066
CSDE1,6.68557
TSC1,-7.009043
DMWD,-5.0183487
CLCN4,-3.210475
MEIS2,-3.8328116
PBX1,0.9826813
HNRNPD,-4.6778083
BCL11A,-4.093836
TCF7L2,-6.5190687
WDFY3,-9.522413
PHF3,-6.8281293
SETBP1,-6.5560303
TGM1,-5.9584785
EBF3,-3.1324432
PPP2R5D,-5.744163
TAF4,-5.3461075
KCNQ2,-8.787805
CAPRIN1,-4.9025273
DSCAM,-8.705948
GABBR2,-6.909443
PRKG2,-5.6868534
UBN2,-4.7702394
MEF2C,-5.3502297
TRIP12,20.050007
EP300,6.5489464
NR3C2,-7.2655787
ARHGEF18,-6.2642183
TNPO3,-5.5006933
SMAD6,-3.8795402
AMOT,-5.8832955
AUTS2,-5.050349
NCKAP1,-5.838396
DLG4,2.2782578
ECPAS,-9.529432
PRKAR1B,-4.4332466
FUBP3,-5.137026
GRIA2,8.862784
CCDC40,-6.16463
GABRA1,-4.803048
TSC2,-6.7953453
C1orf185,-3.0224175
METTL23,-4.452782
HNRNPUL2,-5.826289
PAX5,-2.9080186
ATF4,-3.676165
RERE,-5.0480156
DHFR2,-4.4642673
TMC4,-5.750455
FXYD5,-4.5640235
EBAG9,-4.1552486
ITGB5,-6.0419693
INTS2,-6.1532583
RAI1,-3.4034832
FOXG1,-5.799354
PLEKHG6,-6.6647663
MAVS,-4.260784
C1QC,-4.892429
TMEM116,-4.8139033
SIN3A,-4.866435
ANP32A,0.9681592
PRR14L,-6.160584
CSNK2B,-4.7779617
PMM2,-5.2818513
PFN2,-4.386533
LMTK3,-7.2914834
SPRY2,-4.5051303
CMPK2,-4.835334
IQSEC2,-6.6603136
RIPK1,-4.034705
TPK1,-4.8862314
CASZ1,-6.883399
ZBTB45,-4.972263
NUDT17,-4.823305
FANCE,-4.6424212
ZNF396,-4.869887
NR4A2,4.3935685
TBCEL,-4.980102
ADAM21,-4.9746037
TCF3,-6.003865
AAAS,-4.0823417
CELF6,-4.5762906
INSC,-5.0209517
ZMYND8,-5.3145423
CLTC,-7.8097267
TCHHL1,-4.9970818
CTDSPL2,-2.5810633
ZNF292,27.690994
KCNQ3,-6.100774
RALGAPB,-5.876682
SRCAP,-10.359677
RAB11FIP4,-4.545142
ZNF865,-4.901866
CASKIN1,-6.5085654
RANBP17,-6.5439615
FBN1,-8.143999
ACTB,-5.2758384
CNNM2,-6.8758783
TSHZ1,-4.863859
UPF3B,-4.5421863
PHF2,-6.057002
FMR1,-4.764789
MIB1,5.1684213
FADS1,-4.8169656
FRMD7,-5.382852
LDB1,-5.0806713
PCDH19,-5.007175
EIF3G,-4.431504
MYO1E,-8.678137
ZFAND5,-1.5214219
CFAP410,-2.4616175
BICRA,-4.9525847
MYBL2,-5.413703
KIAA1958,-2.8254895
GABRG2,-3.6302483
SKIDA1,-5.177909
PSMA3,-4.29282
TTC37,-6.8773193
PCYT1A,-5.457923
AP1G1,-6.168675
FEZF2,-4.715185
FGF19,-4.6123915
MSL3,-4.3679805
SON,5.944316
DNAJC5,-4.2420454
FBXO22,-4.40698
TNFRSF8,-5.4420958
HDAC11,-5.6076508
SSR2,-4.2764072
ACTG1,7.1701674
PNN,-4.692584
RUNX1T1,0.90618896
APBB1,-5.0061035
CERS4,-5.5572004
CELF4,-3.920577
ZBTB14,-4.633408
ATAT1,-0.78243256
RBBP5,-5.4409895
G3BP1,-5.2401457
WNT7B,-3.951111
BDP1,-4.4217834
RNF217,-5.50006
CBX4,-2.5029166
NME8,-3.3470745
DCUN1D3,-4.847979
ENC1,4.8883314
UBB,-3.8025653
NEO1,-1.2845998
SLC4A10,5.1132874
BRF2,-5.4506893
PSMD11,-3.7840989
NR2F1,-5.197496
CASK,4.7438793
SARM1,-5.965968
TPST2,-4.8968616
FPGS,-5.7237287
QRICH1,-5.3004065
LRP10,-5.0390162
CD101,-5.682241
INTS7,-5.4828677
SMAD4,-5.6431723
STARD10,-4.896724
CNTNAP3,-5.7469463
DHX37,-5.034629
GABRB3,-3.901117
NDNF,-4.8589206
FARP2,-5.950489
SLF1,-4.2856445
HDAC4,-6.593005
CNGB3,-1.5538788
PCDHGA8,-5.806485
TSPAN4,-3.7760985
FUK,-7.1084027
SULT1A1,-5.07816
NTS,-4.278972
MAN1A1,-5.9271193
FAM57B,-4.983975
RFX8,-4.973245
NACC1,-5.06979
ZSWIM4,-5.3368216
PPCS,-5.0119634
SUSD4,-5.0052977
TMEM165,-3.536362
RIMBP2,-3.786299
PSMD6,-4.8182926
ITPKA,-3.8130474
MSL2,-4.332502
RNF146,-2.1782353
NSD2,-3.514833
SOX11,-4.5066667
SLC34A1,-4.448996
ADPGK,-4.9933796
TCERG1,-1.9209538
ZBTB18,-4.8286743
TAF6,-4.5626726
BCL11B,-4.389616
PPM1M,-5.1780477
PUF60,-5.038798
CUX2,-4.3741884
GPC5,-4.923181
SERPINI1,-5.0365796
SATB2,-5.377319
CRISPLD1,-5.809777
ZMYM2,6.273238
DBF4,-4.8914766
ZMYND11,-5.195762
TNFAIP8L3,-4.57453
PCDHGA12,-5.9465165
ARHGEF2,-6.9940386
CFAP70,-6.5459394
HPS6,-4.6361775
JARID2,-6.3223457
SNCA,-4.0011835
KDM6A,-5.7450314
ASB14,-3.0499072
CALU,-3.528775
HNRNPL,-4.6299443
KLHL25,-5.580485
AHDC1,-5.238892
CTR9,-4.663581
B9D1,-5.197265
SPAST,-2.1315413
EIF4G2,-5.4705434
LRRFIP1,-0.9284806
TUBB2A,4.2137055
GGNBP2,-4.240753
ARHGAP44,-6.0496426
CARD14,-3.8913815
CIC,-5.882065
DIP2C,-6.544576
RIPOR3,-4.789283
CCNT2,-4.4559045
ZC3H14,-5.742291
PER2,-5.813392
DCAF7,-3.2005608
MAP2K7,-5.0443025
AMOTL1,-5.597173
HBD,-4.5521455
PSMC5,-5.4656806
FOXP2,-5.4373693
DACT1,-4.869204
PAPOLG,-5.5008583
FBXW5,-5.23034
POTEH,-4.0093946
CTB-186H2.3,-4.0086536
FLJ00273,-4.010183
CD93,-5.2184677
MFHAS1,-5.6022573
BTRC,-5.7090616
FBH1,-6.387247
ANO9,-6.2321124
SETD1A,-7.734271
WNT9B,-4.07505
LRRC4,-5.0224557
NPIPB5,-4.0870047
ZNF462,-6.051918
ZMAT5,-3.381418
TLE3,-5.5191855
CYP17A1,-4.056439
EFR3A,-5.8413525
ULK1,-3.1282938
S100G,-4.079192
TRERF1,-5.592832
IFRD2,-5.437477
EIF2A,-5.038553
MOB4,-3.5117235
ANKS4B,-4.729335
FAM72A,-4.0218735
PARN,-5.212892
GSTM1,-3.8902628
DNTT,-5.365168
SNTA1,-3.331036
KRTAP2-2,-4.08576
HECTD4,-11.673516
DEFB128,-4.094892
TGM6,-6.4477105
NBPF12,-4.078975
KLHDC10,-4.3198614
HTN1,-4.0996685
SLC28A1,-5.318101
KATNAL2,-6.4572325
ING1,-5.202209
MGRN1,-3.0807781
SLC25A46,-3.979313
CHN2,-4.9873033
C19orf33,-4.115917
WWC2,-5.893266
TOP3B,-6.2002416
PRR12,-5.957712
TTC12,-5.548329
KCNT1,-4.3461394
MCPH1,-5.2765613
GSS,-4.020981
MOGS,-4.128581
PRAMEF10,-4.13429
HMGN2,-3.3179328
KRTAP5-2,-4.1187453
EIF2AK1,-5.2580347
PPP1R17,-4.0285063
ERI1,-4.85334
NRG4,-4.152815
EMSY,-4.634273
TCEAL1,-3.9643168
MBNL1,-5.04101
KIAA0232,0.70702696
DUS1L,-5.2811427
TMEM140,-4.18279
GRIN1,-7.4565096
SLC16A1,-5.344981
IFNA5,-4.171149
HIST1H1A,-4.1893425
TCF24,-4.1767154
RYBP,-3.0836272
HIST1H2BK,-4.2032194
RPS6KA3,-5.33545
HIST1H1E,-4.2113843
MYH2,-8.899829
TOMM7,-3.617514
TMEM14C,-3.9957027
RIPPLY1,-4.2124014
SMIM15,-3.9430997
TPBGL,-4.2246847
BDKRB2,-4.829638
NRSN2,-4.280704
IFITM1,-4.207378
ARF1,-3.9962037
MSH2,-4.998457
SCNN1D,-5.444042
RAC3,-4.9626393
RPS12,-3.321876
SMIM22,-4.260114
NBPF20,-3.1433277
ZNF71,-4.671432
EFCAB9,-4.2597294
C2orf72,-3.9758873
PTMS,-3.5990186
ZNF580,-4.2623806
ARF3,-4.681215
MLANA,-2.2416377
LLPH,-4.140493
LSM10,-4.3019915
GSTA2,-4.270803
C3orf56,-4.2726717
BST2,-4.3864956
WASHC3,-4.1955476
GATC,-4.097347
TGFBR3L,-4.362299
VIP,-4.2412777
UBA6,-5.673044
NUDCD2,-4.115483
FCER1G,-4.4453244
YWHAZ,-4.028425
MKX,-4.9088497
BPIFA1,-4.2990375
IL3,-4.3004465
VPREB3,-4.3095703
ABCC5,-9.183603
MDFI,-4.3212543
CA3,-3.674039
CD59,-4.000339
C4orf19,-4.4387956
CARHSP1,-4.2260537
CDH13,-5.0043497
CORO2B,-5.2717066
NDUFB6,-3.892406
UMODL1,-5.6211786
MRPS28,-4.3255568
HHAT,-3.500804
SPP2,-4.3307476
ASB17,-4.3388143
PLA2G16,-4.356028
SLC6A13,-6.3290043
PCDHA8,-4.1475077
TMEM179,-4.1466846
ZNF781,-3.7103074
C11orf24,-4.466709
GALNT18,-4.3021235
GADD45G,-4.0127163
TLR3,-3.493737
IL27,-4.3725233
ISL2,-5.845265
ARHGAP18,-5.5352182
NCKAP1L,-6.740621
GLYAT,-4.3707137
CST2,-4.370014
GHRL,-4.376126
ZDHHC2,-5.1628437
PTPRE,-7.0637345
SNAPC4,-6.1189847
KRTAP10-6,-4.3731956
PRR32,-4.3738003
TMEM39B,-5.551261
LYPD4,-4.388275
TMEM249,-4.3885465
FPR3,-4.3898683
DCDC2B,-5.103394
EBF1,3.9847393
MADCAM1,-4.399412
