,0
SCN2A,-3.4006639
CHD8,16.742086
ADNP,-4.773482
SHANK3,-5.491897
PTEN,-1.9836731
SYNGAP1,-6.555816
MECP2,-3.805844
KDM5B,-8.027631
FOXP1,-2.988718
ARID1B,-4.4596505
POGZ,-5.4154787
ASH1L,17.840097
KMT5B,-4.5101213
SLC6A1,-3.9480448
GIGYF1,-6.795229
DYRK1A,-4.9997597
CHD2,11.351891
ASXL3,13.017395
TAOK1,8.136665
DNMT3A,-6.8306766
GRIN2B,-6.5321407
BRSK2,-4.834242
KMT2A,-12.423035
NF1,-9.687113
STXBP1,-4.344782
CUL3,-5.4149766
MED13L,8.689583
ANK2,-9.406712
MYT1L,-3.9342697
RORB,-5.0725245
TBL1XR1,-4.41329
TBR1,-6.1938853
DYNC1H1,-12.052986
WAC,-2.750482
PHF21A,-4.4304743
KDM6B,-5.337631
DDX3X,-4.514647
CTNNB1,-5.0283594
MED13,-6.2663946
ANKRD11,-6.4599757
CTCF,-4.1677837
RFX3,-5.0035973
ARHGEF9,-4.771423
SHANK2,-5.1428895
DEAF1,-4.585019
SMARCC2,5.4084897
TLK2,-4.469591
TCF20,-5.594889
CNOT3,-4.855176
SYNCRIP,0.6360831
SETD5,-5.602235
NAA15,1.1027441
SCN1A,-7.89728
EHMT1,-5.456745
TCF4,2.4497938
SRPRA,-2.6415827
MARK2,-2.4709902
KMT2C,25.987793
MBD5,-4.995371
NRXN1,-1.6069207
IRF2BPL,-0.56867313
PHIP,-7.0957603
NFE2L3,-4.254388
SKI,-6.621913
PSMD12,-4.5190635
KCNB1,-3.683688
CSDE1,0.48987865
TSC1,-5.0909824
DMWD,-2.2378817
CLCN4,-6.1461563
MEIS2,-3.2962837
PBX1,1.9138932
HNRNPD,-2.9084585
BCL11A,-3.7555997
TCF7L2,-4.8904533
WDFY3,-7.0753593
PHF3,-6.098337
SETBP1,-5.9316006
TGM1,-5.148364
EBF3,-4.0782995
PPP2R5D,-3.8098688
TAF4,-4.674053
KCNQ2,-7.936876
CAPRIN1,-2.2597547
DSCAM,-6.5857143
GABBR2,-6.3093963
PRKG2,-4.969836
UBN2,-4.304169
MEF2C,-4.7287827
TRIP12,-1.0732789
EP300,6.796094
NR3C2,-6.421482
ARHGEF18,-5.52915
TNPO3,-6.0696316
SMAD6,-5.958281
AMOT,-5.1254215
AUTS2,-4.607752
NCKAP1,-4.0631127
DLG4,-1.3439775
ECPAS,-7.2692533
PRKAR1B,-5.1211104
FUBP3,-4.5072904
GRIA2,-2.3125484
CCDC40,-5.38426
GABRA1,-2.9783697
TSC2,-10.136185
C1orf185,-3.6696246
METTL23,-3.8102717
HNRNPUL2,-1.8280249
PAX5,-3.8236136
ATF4,-3.279273
RERE,-6.5293746
DHFR2,-3.8531315
TMC4,-5.0016665
FXYD5,-3.8711483
EBAG9,-3.5810256
ITGB5,-3.7665572
INTS2,-5.452247
RAI1,-4.996175
FOXG1,-5.1188335
PLEKHG6,-3.692466
MAVS,-3.7286487
C1QC,-4.178033
TMEM116,-4.1416283
SIN3A,-6.261386
ANP32A,-1.5455475
PRR14L,-1.0506124
CSNK2B,-4.127324
PMM2,-4.5884466
PFN2,-3.8998964
LMTK3,-5.174627
SPRY2,-3.914063
CMPK2,-4.17265
IQSEC2,-4.59923
RIPK1,-4.634139
TPK1,-4.2035117
CASZ1,-3.1944072
ZBTB45,-4.296177
NUDT17,-2.0260334
FANCE,-4.0192614
ZNF396,-4.196455
NR4A2,-4.523511
TBCEL,-4.2772527
ADAM21,-4.2708645
TCF3,-5.2631373
AAAS,-5.517704
CELF6,-4.024613
INSC,-4.3189926
ZMYND8,-3.8861573
CLTC,-7.143371
TCHHL1,-4.2819204
CTDSPL2,-4.1687098
ZNF292,1.3628607
KCNQ3,-5.402663
RALGAPB,-6.4320784
SRCAP,-9.245714
RAB11FIP4,-1.9433093
ZNF865,-2.1082945
CASKIN1,-5.81974
RANBP17,-5.7040696
FBN1,-11.364015
ACTB,-2.7848659
CNNM2,-4.8693013
TSHZ1,-4.2538915
UPF3B,-4.0315413
PHF2,-3.3257747
FMR1,-4.218224
MIB1,5.486716
FADS1,-4.2852
FRMD7,-2.572537
LDB1,-4.5249815
PCDH19,-5.590258
EIF3G,-3.7915697
MYO1E,-3.4011543
ZFAND5,-2.0686216
CFAP410,-3.9466429
BICRA,-4.355251
MYBL2,-4.6339846
KIAA1958,3.1685696
GABRG2,-3.193049
SKIDA1,-4.5532603
PSMA3,-3.76258
TTC37,-2.8681495
PCYT1A,-4.731542
AP1G1,-5.52472
FEZF2,-4.1043377
FGF19,-3.9563544
MSL3,-3.8019357
SON,-3.733872
DNAJC5,-3.739294
FBXO22,-3.8224533
TNFRSF8,-4.682826
HDAC11,-4.9091043
SSR2,-3.7575405
ACTG1,-2.348056
PNN,-4.1856008
RUNX1T1,-1.6273012
APBB1,-4.460503
CERS4,-3.5678456
CELF4,-3.7030535
ZBTB14,-4.033361
ATAT1,-4.767601
RBBP5,-4.7439275
G3BP1,-4.6225815
WNT7B,-5.371598
BDP1,-3.8428335
RNF217,-2.6348033
CBX4,-3.4907322
NME8,-4.7546253
DCUN1D3,-4.200788
ENC1,-2.9675775
UBB,-3.456667
NEO1,-4.3450975
SLC4A10,19.688324
BRF2,-4.7612123
PSMD11,-4.5121255
NR2F1,-4.7221403
CASK,5.75922
SARM1,-5.3018084
TPST2,-4.220935
FPGS,-5.0042214
QRICH1,-4.6501646
LRP10,-5.549932
CD101,-4.923958
INTS7,-4.7897186
SMAD4,-5.070006
STARD10,-4.206349
CNTNAP3,-4.9811535
DHX37,-6.321756
GABRB3,-4.7840056
NDNF,-4.243878
FARP2,-5.126807
SLF1,-4.827051
HDAC4,-4.6675415
CNGB3,-5.481352
PCDHGA8,-5.074439
TSPAN4,-4.404728
FUK,-4.991116
SULT1A1,-4.4141645
NTS,-3.677294
MAN1A1,-5.1595464
FAM57B,-4.3069825
RFX8,-2.175425
NACC1,-4.377616
ZSWIM4,-4.697202
PPCS,-3.118434
SUSD4,-4.377291
TMEM165,-4.230718
RIMBP2,-4.5303683
PSMD6,-4.2130365
ITPKA,-4.409661
MSL2,-3.8601835
RNF146,13.902695
NSD2,-7.251447
SOX11,-4.172297
SLC34A1,-5.012128
ADPGK,-4.3574576
TCERG1,-5.827818
ZBTB18,-4.225714
TAF6,-5.1210074
BCL11B,-3.9514031
PPM1M,-2.3178043
PUF60,-4.3745155
CUX2,-5.8519487
GPC5,-4.2824483
SERPINI1,-4.419515
SATB2,-4.75387
CRISPLD1,-3.8889055
ZMYM2,1.1312809
DBF4,-4.2268176
ZMYND11,-4.6910505
TNFAIP8L3,-3.9175212
PCDHGA12,-5.2211285
ARHGEF2,-6.218202
CFAP70,-5.7505474
HPS6,-5.144072
JARID2,-2.443546
SNCA,-3.6037953
KDM6A,-6.238047
ASB14,-4.5236583
CALU,-4.2440896
HNRNPL,-2.015535
KLHL25,-4.9546695
AHDC1,-4.697171
CTR9,-4.0157433
B9D1,-4.5174336
SPAST,11.79301
EIF4G2,-4.989763
LRRFIP1,-4.9775534
TUBB2A,4.4850945
GGNBP2,-4.921972
ARHGAP44,-5.275657
CARD14,-3.1351247
CIC,-5.1403337
DIP2C,-5.8265004
RIPOR3,-5.290988
CCNT2,-3.9731553
ZC3H14,-5.0536633
PER2,-5.0757504
DCAF7,-4.041865
MAP2K7,-4.4242687
AMOTL1,-4.9465117
HBD,-3.9161947
PSMC5,-2.7922754
FOXP2,-4.9589424
DACT1,-4.3058925
PAPOLG,-4.9435368
FBXW5,-4.5655313
POTEH,-3.3996818
CTB-186H2.3,-3.399458
FLJ00273,-3.4008245
CD93,-4.5194035
MFHAS1,-4.9563594
BTRC,-5.057238
FBH1,-3.5703304
ANO9,-5.443721
SETD1A,-8.053813
WNT9B,-4.675233
LRRC4,-4.412133
NPIPB5,-3.4313838
ZNF462,-6.6228147
ZMAT5,-3.9971755
TLE3,-3.749456
CYP17A1,-4.6387043
EFR3A,-5.1684694
ULK1,4.858351
S100G,-3.4711485
