,0
SCN2A,-9.12599
CHD8,28.353851
ADNP,-4.7441664
SHANK3,-4.2630982
PTEN,2.091258
SYNGAP1,-6.5134444
MECP2,-4.9943647
KDM5B,-7.908214
FOXP1,-5.065057
ARID1B,-6.529339
POGZ,-5.3990607
ASH1L,9.2928
KMT5B,-2.377612
SLC6A1,-5.1390715
GIGYF1,-6.7160482
DYRK1A,-4.9476733
CHD2,8.117767
ASXL3,-1.8084288
TAOK1,7.332323
DNMT3A,-5.4984546
GRIN2B,-6.4583488
BRSK2,-4.8271995
KMT2A,-11.025869
NF1,-10.784125
STXBP1,0.79792786
CUL3,-5.370416
MED13L,23.15163
ANK2,-8.748571
MYT1L,-5.1419773
RORB,-3.7926955
TBL1XR1,-2.3081727
TBR1,-4.8501134
DYNC1H1,-11.144324
WAC,0.6150608
PHF21A,-4.4219694
KDM6B,-3.1781106
DDX3X,-4.490391
CTNNB1,-4.980302
MED13,-7.0270915
ANKRD11,-4.3400507
CTCF,-4.143752
RFX3,-2.8813536
ARHGEF9,-3.509307
SHANK2,-3.8625748
DEAF1,-2.4708195
SMARCC2,-1.0641766
TLK2,-3.6039588
TCF20,-5.5592556
CNOT3,-4.823037
SYNCRIP,3.9184756
SETD5,-7.627648
NAA15,1.1004777
SCN1A,-8.513271
EHMT1,-5.4416866
TCF4,-2.680502
SRPRA,-4.6964316
MARK2,-5.501542
KMT2C,32.404057
MBD5,-4.976106
NRXN1,-7.29261
IRF2BPL,-3.9150877
PHIP,-5.8307467
NFE2L3,-2.1374843
SKI,-6.5154004
PSMD12,-4.485558
KCNB1,-6.3524423
CSDE1,13.237998
TSC1,-6.2525864
DMWD,-4.336422
CLCN4,-6.006815
MEIS2,-4.4882216
PBX1,-1.9373622
HNRNPD,-4.1399684
BCL11A,-1.6308436
TCF7L2,-5.6671453
WDFY3,-7.4201746
PHF3,-3.973534
SETBP1,-5.856484
TGM1,-1.8574085
EBF3,-4.096225
PPP2R5D,-5.036241
TAF4,-4.6705523
KCNQ2,-7.790719
CAPRIN1,-4.3438935
DSCAM,-7.7546315
GABBR2,-2.8948739
PRKG2,0.29450178
UBN2,-4.2896223
MEF2C,-4.683457
TRIP12,22.998499
EP300,7.1723995
NR3C2,-3.0364232
ARHGEF18,-4.267166
TNPO3,-6.015871
SMAD6,-4.647332
AMOT,-2.9802225
AUTS2,-4.5797853
NCKAP1,-3.1848633
DLG4,-1.6200023
ECPAS,-8.44886
PRKAR1B,-5.0434895
FUBP3,-4.4935775
GRIA2,0.720634
CCDC40,-5.403284
GABRA1,-3.0213072
TSC2,-8.60687
C1orf185,-3.6739893
METTL23,-3.7827194
HNRNPUL2,-3.0552964
PAX5,-3.8606544
ATF4,-3.259081
RERE,-6.4619646
DHFR2,-3.8393962
TMC4,-2.877287
FXYD5,-3.8803587
EBAG9,-3.5622518
ITGB5,-5.181699
INTS2,-5.41733
RAI1,-2.8915985
FOXG1,-5.0123153
PLEKHG6,-5.7755013
MAVS,-3.722909
C1QC,-4.189197
TMEM116,-4.1265254
SIN3A,-6.180387
ANP32A,-1.5405667
PRR14L,-5.442357
CSNK2B,-4.079589
PMM2,-4.5436597
PFN2,-3.8593414
LMTK3,-5.1645947
SPRY2,-3.9107654
CMPK2,-4.166574
IQSEC2,-5.844026
RIPK1,-4.6106515
TPK1,-4.201524
CASZ1,-3.9654365
ZBTB45,-4.2679667
NUDT17,-4.1281514
FANCE,-3.9843168
ZNF396,-4.17713
NR4A2,-1.1132116
TBCEL,-4.2857914
ADAM21,-4.268447
TCF3,-5.2274737
AAAS,-5.44244
CELF6,-4.0641646
INSC,-4.3063827
ZMYND8,-4.6986866
CLTC,-7.0470886
TCHHL1,-4.284109
CTDSPL2,-4.1353583
ZNF292,-1.0563378
KCNQ3,-3.2261477
RALGAPB,-6.3526654
SRCAP,-6.485202
RAB11FIP4,-4.033922
ZNF865,-4.236694
CASKIN1,-4.562518
RANBP17,-5.714267
FBN1,-12.525898
ACTB,-4.8149
CNNM2,-6.0525103
TSHZ1,-4.2575884
UPF3B,-4.0308127
PHF2,-5.3621645
FMR1,-4.215188
MIB1,0.8660908
FADS1,-4.258309
FRMD7,-4.648815
LDB1,-4.4819293
PCDH19,-4.315445
EIF3G,-3.7896907
MYO1E,-4.3033495
ZFAND5,-1.2270017
CFAP410,-3.94803
BICRA,-2.2227654
MYBL2,-4.62591
KIAA1958,1.506515
GABRG2,-2.3565063
SKIDA1,-4.5323887
PSMA3,-3.726331
TTC37,-6.153745
PCYT1A,-4.695953
AP1G1,-5.49109
FEZF2,-4.027829
FGF19,-3.9569578
MSL3,-1.702615
SON,0.98168564
DNAJC5,-3.7154307
FBXO22,-3.825155
TNFRSF8,-4.67551
HDAC11,-4.8699837
SSR2,-3.7365859
ACTG1,12.359033
PNN,-4.175307
RUNX1T1,4.8151817
APBB1,-4.421253
CERS4,-4.772223
CELF4,-3.711103
ZBTB14,-4.00504
ATAT1,-4.726277
RBBP5,-4.73087
G3BP1,-4.5799274
WNT7B,-4.1031303
BDP1,-3.8452995
RNF217,-4.7387543
CBX4,1.5633326
NME8,-4.7516875
DCUN1D3,-4.183999
ENC1,0.8200526
UBB,-3.4381483
NEO1,-5.1693974
SLC4A10,1.8230557
BRF2,-1.4066753
PSMD11,-4.4755087
NR2F1,-4.6853247
CASK,1.1721487
SARM1,-5.2637305
TPST2,-4.1969366
FPGS,-4.9468074
QRICH1,-4.6325927
LRP10,-5.5017996
CD101,-4.9166026
INTS7,-4.738031
SMAD4,-5.000391
STARD10,-2.09922
CNTNAP3,-3.7320828
DHX37,-6.261952
GABRB3,-4.7330995
NDNF,-4.210188
FARP2,-5.106125
SLF1,-2.721774
HDAC4,-2.4885426
CNGB3,-5.4495068
PCDHGA8,-5.0405364
TSPAN4,-4.3836985
FUK,-4.971051
SULT1A1,-4.3620324
NTS,-3.6950784
MAN1A1,-3.8898942
FAM57B,-4.289839
RFX8,-4.284596
NACC1,-3.1255336
ZSWIM4,-3.4677384
PPCS,-4.3535924
SUSD4,-4.3700085
TMEM165,-4.2140656
RIMBP2,-4.529557
PSMD6,-4.1708107
ITPKA,-4.399131
MSL2,-3.8482823
RNF146,-0.5595455
NSD2,-2.3801303
SOX11,-2.9079123
SLC34A1,-4.9768414
ADPGK,-4.3321233
TCERG1,-3.6950297
ZBTB18,-4.1940365
TAF6,-5.075333
BCL11B,-3.8962824
PPM1M,-4.4449277
PUF60,-4.3464217
CUX2,-3.73113
GPC5,-4.270225
SERPINI1,-4.3956776
SATB2,-4.6708813
CRISPLD1,-5.0763645
ZMYM2,-1.3336453
DBF4,-4.229393
ZMYND11,-4.6662116
TNFAIP8L3,-3.9115183
PCDHGA12,-5.1662564
ARHGEF2,-6.1475854
CFAP70,-5.7139573
HPS6,-5.15044
JARID2,-5.724698
SNCA,-3.5615687
KDM6A,-6.1734433
ASB14,-4.503488
CALU,-4.1981983
HNRNPL,-0.76503706
KLHL25,-3.660834
AHDC1,-4.6767936
CTR9,-6.0529523
B9D1,-2.3863573
SPAST,15.398511
EIF4G2,-4.9665103
LRRFIP1,-4.9358087
TUBB2A,0.900548
GGNBP2,-4.903093
ARHGAP44,-5.2474313
CARD14,-5.2332172
CIC,-5.133499
DIP2C,-5.7576685
RIPOR3,-5.274769
CCNT2,-3.9627182
ZC3H14,-5.026172
PER2,-5.0516286
DCAF7,-2.7854614
MAP2K7,-3.160977
AMOTL1,-4.8969827
HBD,-3.8991685
PSMC5,-4.819086
FOXP2,-3.7288694
DACT1,-4.275748
PAPOLG,-1.5637574
FBXW5,-4.5274982
POTEH,-3.4046538
CTB-186H2.3,-3.4049907
FLJ00273,-3.4063528
CD93,-4.50509
MFHAS1,-4.93527
BTRC,-5.026529
FBH1,-2.3148715
ANO9,-4.1809554
SETD1A,-6.712303
WNT9B,-4.641107
LRRC4,-3.1443262
NPIPB5,-3.4617233
ZNF462,-6.59997
ZMAT5,-4.0046864
TLE3,-4.9449067
CYP17A1,-4.616715
EFR3A,-3.9069734
ULK1,6.700852
S100G,-3.4716225
TRERF1,-4.8789067
IFRD2,-4.694495
EIF2A,-4.3775244
MOB4,-3.1796029
ANKS4B,-4.0505123
FAM72A,-3.4053319
PARN,-3.2572572
GSTM1,-3.3065975
DNTT,-4.6257353
SNTA1,-2.6212509
KRTAP2-2,-3.473754
HECTD4,-10.41466
DEFB128,-3.482383
TGM6,-5.615352
NBPF12,-3.4436808
KLHDC10,-3.9558163
HTN1,-3.4860904
SLC28A1,-4.5770183
KATNAL2,-5.6042576
ING1,-4.51092
MGRN1,-4.576633
SLC25A46,-4.571494
CHN2,-4.3750668
C19orf33,-3.5004444
WWC2,-5.156806
TOP3B,-5.3776774
PRR12,-5.204573
TTC12,-4.7626414
KCNT1,-4.775702
MCPH1,-4.563543
GSS,-4.1514645
MOGS,-5.50971
PRAMEF10,-3.5167925
HMGN2,-2.945732
KRTAP5-2,-3.513437
EIF2AK1,-3.3403378
PPP1R17,-3.4291306
ERI1,-4.1436696
NRG4,-3.5338526
EMSY,-3.12028
TCEAL1,-3.4213464
MBNL1,-4.4000955
KIAA0232,5.939803
DUS1L,-4.610831
TMEM140,-3.5597587
GRIN1,-6.5405817
SLC16A1,-4.617827
IFNA5,-3.549592
HIST1H1A,-3.5685828
TCF24,-3.5545468
RYBP,-2.8171186
HIST1H2BK,-3.5819743
RPS6KA3,-4.6407776
HIST1H1E,-2.3597348
MYH2,-4.9173665
TOMM7,-3.16422
TMEM14C,-3.4379263
RIPPLY1,-3.5883849
SMIM15,-3.4008212
TPBGL,-3.5988734
BDKRB2,-4.147094
NRSN2,-3.6431537
IFITM1,-3.5704496
ARF1,-3.5975912
MSH2,-5.678092
SCNN1D,-4.695333
RAC3,-4.2816186
RPS12,0.33752346
SMIM22,-3.6358454
NBPF20,2.624875
ZNF71,-4.0426936
EFCAB9,-3.629214
C2orf72,-3.4261446
PTMS,-3.17962
ZNF580,-3.6290333
ARF3,-2.8604183
MLANA,-3.7506835
LLPH,-3.549171
LSM10,-3.6750073
GSTA2,-3.63851
C3orf56,-3.6412609
BST2,-3.73425
WASHC3,-3.59059
GATC,-3.5564437
TGFBR3L,-3.7204077
VIP,-3.602442
UBA6,-2.999994
NUDCD2,-3.5222292
FCER1G,-3.7607336
YWHAZ,-3.6205971
MKX,-4.2201514
BPIFA1,-3.6634364
IL3,-3.6646516
VPREB3,-3.677323
ABCC5,-8.280356
MDFI,-3.702103
CA3,-4.2644267
CD59,-3.480719
C4orf19,-3.7803001
CARHSP1,-3.634147
CDH13,-4.4385443
CORO2B,-4.6422477
NDUFB6,-3.4092047
UMODL1,-0.31308365
MRPS28,-3.704351
HHAT,-4.9008384
SPP2,-3.6925006
ASB17,-3.699967
PLA2G16,-2.4874797
SLC6A13,-4.2819715
PCDHA8,-4.713686
TMEM179,-3.580064
ZNF781,-3.264717
C11orf24,-3.7895885
GALNT18,-4.8153634
GADD45G,-3.4668915
TLR3,-4.896517
IL27,-3.7295215
ISL2,-1.7715492
ARHGAP18,-4.771058
NCKAP1L,-5.8522096
GLYAT,-3.7282732
CST2,-3.7266867
GHRL,-3.735451
ZDHHC2,-4.4234924
PTPRE,-6.1732483
SNAPC4,-5.342085
KRTAP10-6,-3.7293885
PRR32,-3.7299266
TMEM39B,-3.6039412
LYPD4,-3.7444701
TMEM249,-3.7268186
FPR3,-3.749812
DCDC2B,-4.3910413
EBF1,-2.5586977
MADCAM1,-3.7545638
AMPD1,-4.777471
DOT1L,-5.517553
RNF151,-3.769134
PRDX6,-3.5135646
AIF1L,-3.804576
IL20,-3.7521482
LSM3,-3.5588658
MORN4,-3.4760087
FAM168B,-3.3695188
GLTP,-3.6737368
LDLRAD2,-3.8110287
C6orf47,-3.76255
SCARA3,-5.13248
KRIT1,-4.6625023
GPR31,-3.7827377
PABPC1L,-5.0592337
GPX4,-3.697235
ABTB1,-3.848186
SIRPB2,-3.8670654
ITSN1,-6.5958104
TCF12,-4.6408057
PRKD3,-5.4818277
KLC1,-5.0966816
TPRX1,-3.7688122
C2orf40,-3.7741473
CHCHD4,-3.7477217
UPP1,-3.0694482
DESI2,-3.5370712
PRR23A,-3.8113058
OLFM3,-4.369428
NUDT4,-3.9249258
SNX22,-3.8228083
TIFA,-3.789887
EPHB1,-5.730198
C11orf68,-3.793119
CACNA1D,-10.028466
KIRREL3,-5.579386
PRR30,-3.7853098
ATOH1,-4.3249135
NUAK1,-4.5258756
GVQW3,-3.797253
TCTE3,-3.8336656
GARNL3,-4.045203
CALHM3,-1.7362344
EMCN,-3.6680663
EFCAB8,-3.8025453
FAM177A1,-3.674828
SPRY1,-3.6863165
NCAPG,-5.006009
AZGP1,-3.848239
RGS2,-3.4583488
ARHGDIB,-3.772423
ADTRP,-3.8505921
CD151,-4.3806396
G3BP2,-1.1186357
CXXC5,-3.6543295
RESP18,-3.8182456
EOGT,-4.4786644
TKT,-4.2676687
NT5M,-3.929222
KATNAL1,-4.486889
IFI44L,-3.8046224
VGLL2,-2.6160965
RWDD2A,-3.857452
MPLKIP,-3.8569036
IFNG,-3.8366168
EMC9,-3.7248015
KIAA0319,-4.9484406
BAD,-3.8856866
POLRMT,-5.8786683
CEACAM19,-3.724301
C20orf173,-3.7710164
ARL13A,-3.8513112
ASF1A,-3.4451504
FAM71F2,-3.6070592
MYL12A,-3.7378078
NEFM,-4.3463373
CELA3A,-4.3862867
CDK13,-4.800994
KIF9,-4.9992094
HES5,-1.6154563
VSIG2,-3.8769383
TMEM241,-3.894562
SPIC,-3.8546336
NSMCE1,-3.838394
BRF1,-4.587064
TM4SF19,-3.8521836
SLC35D2,-3.890478
OVCA2,-3.8621569
MTHFS,-3.8986588
SOX5,-6.186662
AADACL4,-3.8743224
SYT1,-3.6892648
CYLC1,-3.8462224
ZNF76,-4.4826884
EXT1,-3.7078438
NALCN,-9.086948
PIN1,-3.852359
RRAGC,-4.207842
EDAR,-5.1617246
RPL12,-3.3960588
EAF1,0.040451527
LSM1,-3.6908882
TMEM91,-3.8624089
SPDYC,-3.8760216
IFI30,-3.9803712
BTBD2,-5.1925106
OVOL1,-3.8951201
EDF1,-3.533109
ZNF346,-3.7415955
TM4SF1,-3.934575
TSSC4,-3.8890028
TMEM147,-3.9057376
YRDC,-3.8761125
WFS1,-5.7424035
PSD3,-4.63987
NET1,-4.857485
OBP2A,-3.8785331
ORM1,-3.8819678
BNIP1,-3.912832
CD163L1,-5.6414323
TIGAR,-3.8412442
ZC3H8,-3.4694993
PDCD1,-1.8122494
KAZN,-4.8600454
CLEC3A,-3.9259512
UBE2J2,-2.7129426
DEK,-3.5273786
PPP1R3D,-3.9004703
HIST1H4F,-4.018378
DCAF11,-5.0968027
ADCY5,-7.731479
MYOZ2,-4.024008
HAVCR1,-3.9080722
TRAM1L1,-3.9182172
RPUSD1,-4.0245137
KIR2DL3,-3.9171019
LYPD5,-3.9665768
ACBD6,-3.933706
SYT7,13.664912
APOL4,-3.9313889
NKIRAS1,-3.6907136
LRRC4C,-2.8597217
KDM1B,-5.073665
NCCRP1,-3.9705443
MRPL52,-3.790273
MRPL14,-3.93672
GCNT7,-4.0043945
CPD,-5.562835
PRPS1L1,-4.474545
TMBIM6,-3.4113047
METTL26,-3.8899643
RNASEH2A,-4.4033055
NECAP1,-3.425348
BPIFB3,-3.9357858
ZFP36L2,-3.8863604
