,0,1
SCN2A,-0.12667644,-2.1287885
CHD8,-0.088296965,-2.470873
ADNP,-0.09681555,-2.3829646
SHANK3,-0.071644366,-2.6716497
PTEN,-0.109398246,-2.2669616
SYNGAP1,-0.0626531,-2.8013046
MECP2,-0.072038,-2.666365
KDM5B,-0.10148898,-2.3381205
FOXP1,-0.09282518,-2.4230907
ARID1B,-0.095001295,-2.400989
POGZ,-0.092749886,-2.4238648
ASH1L,-0.089105986,-2.4621513
KMT5B,-0.10324636,-2.3218167
SLC6A1,-0.08989702,-2.4537015
GIGYF1,-0.08412917,-2.517172
DYRK1A,-0.07957134,-2.5706232
CHD2,-0.085982054,-2.4962995
ASXL3,-0.11555415,-2.2152364
TAOK1,-0.093622185,-2.4149334
DNMT3A,-0.08388025,-2.5200121
GRIN2B,-0.07018697,-2.6914802
BRSK2,-0.082937315,-2.5308516
KMT2A,-0.109677956,-2.2645447
NF1,-0.08057618,-2.5585701
STXBP1,-0.0933513,-2.4176984
CUL3,-0.08429869,-2.5152419
MED13L,-0.085391074,-2.5029054
ANK2,-0.11338169,-2.2331507
MYT1L,-0.10928102,-2.2679758
RORB,-0.07080121,-2.6830702
TBL1XR1,-0.085305914,-2.5038612
TBR1,-0.06245781,-2.80433
DYNC1H1,-0.10147918,-2.3382118
WAC,-0.09790905,-2.3722715
PHF21A,-0.078797534,-2.5800145
KDM6B,-0.08565526,-2.499946
DDX3X,-0.08810924,-2.472909
CTNNB1,-0.090502,-2.4472926
MED13,-0.09164789,-2.4352758
ANKRD11,-0.09882567,-2.3634038
CTCF,-0.09631831,-2.387869
RFX3,-0.08396959,-2.518991
ARHGEF9,-0.079027556,-2.5772119
SHANK2,-0.10071838,-2.3453631
DEAF1,-0.07041309,-2.6883767
SMARCC2,-0.09584054,-2.392607
TLK2,-0.074957244,-2.6280823
TCF20,-0.096653655,-2.3845584
CNOT3,-0.066642225,-2.7415528
SYNCRIP,-0.106190205,-2.2951493
SETD5,-0.08205334,-2.5411322
NAA15,-0.08677086,-2.487556
SCN1A,-0.085534774,-2.5012953
EHMT1,-0.10179643,-2.3352463
TCF4,-0.09683524,-2.382771
SRPRA,-0.07133916,-2.675767
MARK2,-0.06010075,-2.8416336
KMT2C,-0.11268092,-2.2390065
MBD5,-0.07594784,-2.615442
NRXN1,-0.10402973,-2.3146422
IRF2BPL,-0.10482226,-2.307443
PHIP,-0.100603476,-2.3464491
NFE2L3,-0.07412264,-2.6388662
SKI,-0.075277045,-2.623982
PSMD12,-0.06871509,-2.711947
KCNB1,-0.06798018,-2.7223372
CSDE1,-0.100111134,-2.3511126
TSC1,-0.082466505,-2.5363133
DMWD,-0.06522722,-2.7623155
CLCN4,-0.100011796,-2.3520565
MEIS2,-0.080181055,-2.563291
PBX1,-0.114771254,-2.2216513
HNRNPD,-0.08552175,-2.501441
BCL11A,-0.110028066,-2.261529
TCF7L2,-0.077977486,-2.5900702
WDFY3,-0.09347627,-2.4164217
PHF3,-0.07809414,-2.5886328
SETBP1,-0.08425836,-2.5157006
TGM1,-0.064692564,-2.7702813
EBF3,-0.138731,-2.0437818
PPP2R5D,-0.067985296,-2.7222633
TAF4,-0.074546166,-2.6333787
KCNQ2,-0.063016936,-2.7956953
CAPRIN1,-0.090413034,-2.4482324
DSCAM,-0.087289475,-2.4818523
GABBR2,-0.09108213,-2.4411888
PRKG2,-0.07263603,-2.658393
UBN2,-0.10034936,-2.3488524
MEF2C,-0.07487429,-2.6291478
TRIP12,-0.08024113,-2.5625718
EP300,-0.08770353,-2.4773242
NR3C2,-0.06360294,-2.786729
ARHGEF18,-0.06654107,-2.7430215
TNPO3,-0.080916956,-2.5545182
SMAD6,-0.061674457,-2.8165631
AMOT,-0.07030076,-2.6899168
AUTS2,-0.10074511,-2.345111
NCKAP1,-0.09303462,-2.4209406
DLG4,-0.108305685,-2.2764614
ECPAS,-0.07162417,-2.6719217
PRKAR1B,-0.075949386,-2.6154222
FUBP3,-0.074243285,-2.6373
GRIA2,-0.11481472,-2.221294
CCDC40,-0.06475793,-2.7693028
GABRA1,-0.10267185,-2.3271146
TSC2,-0.07765645,-2.5940382
C1orf185,-0.067190886,-2.7336247
METTL23,-0.06319254,-2.7929995
HNRNPUL2,-0.08408478,-2.517678
PAX5,-0.14274186,-2.0172396
ATF4,-0.0888522,-2.464878
RERE,-0.08636877,-2.492003
DHFR2,-0.06329963,-2.791359
TMC4,-0.06516054,-2.7633042
FXYD5,-0.06426305,-2.7767308
EBAG9,-0.08009644,-2.5643046
ITGB5,-0.060983364,-2.8274918
INTS2,-0.08600087,-2.4960902
RAI1,-0.110791534,-2.254989
FOXG1,-0.066766456,-2.7397518
PLEKHG6,-0.06766828,-2.7267811
MAVS,-0.07427327,-2.6369112
C1QC,-0.06480721,-2.7685673
TMEM116,-0.057050716,-2.8922048
SIN3A,-0.074456096,-2.634543
ANP32A,-0.083218604,-2.5276046
PRR14L,-0.08319666,-2.5278578
CSNK2B,-0.06648932,-2.743775
PMM2,-0.06593804,-2.7518268
PFN2,-0.07896036,-2.5780303
LMTK3,-0.067824125,-2.7245576
SPRY2,-0.0733538,-2.6489131
CMPK2,-0.06759274,-2.7278605
IQSEC2,-0.0696792,-2.6984906
RIPK1,-0.06778258,-2.7251503
TPK1,-0.061886378,-2.8132381
CASZ1,-0.07347742,-2.6472907
ZBTB45,-0.062120546,-2.8095784
NUDT17,-0.06903045,-2.707525
FANCE,-0.076033354,-2.6143587
ZNF396,-0.06653081,-2.7431705
NR4A2,-0.13399749,-2.0761852
TBCEL,-0.06384778,-2.7830074
ADAM21,-0.06682009,-2.738976
TCF3,-0.07618205,-2.6124792
AAAS,-0.06651575,-2.7433891
CELF6,-0.07914343,-2.5758038
INSC,-0.06501243,-2.7655065
ZMYND8,-0.0936262,-2.4148924
CLTC,-0.09460261,-2.4049993
TCHHL1,-0.06713125,-2.7344835
CTDSPL2,-0.077641115,-2.5942268
ZNF292,-0.11119331,-2.251567
KCNQ3,-0.078304924,-2.586042
RALGAPB,-0.07586154,-2.6165369
SRCAP,-0.07414444,-2.6385832
RAB11FIP4,-0.08632777,-2.4924574
ZNF865,-0.07449372,-2.6340566
CASKIN1,-0.092457905,-2.4268746
RANBP17,-0.065727316,-2.7549236
FBN1,-0.073638014,-2.6451871
ACTB,-0.10564548,-2.3000243
CNNM2,-0.07694684,-2.6028666
TSHZ1,-0.07770774,-2.5934024
UPF3B,-0.08938347,-2.4591784
PHF2,-0.07861826,-2.582203
FMR1,-0.07864493,-2.581877
MIB1,-0.09022581,-2.4502127
FADS1,-0.081524976,-2.5473309
FRMD7,-0.067162685,-2.7340312
LDB1,-0.07461963,-2.6324298
PCDH19,-0.079442516,-2.572179
EIF3G,-0.06798218,-2.7223082
MYO1E,-0.06297161,-2.7963924
ZFAND5,-0.09388159,-2.4122941
CFAP410,-0.062101725,-2.8098726
BICRA,-0.07484442,-2.629532
MYBL2,-0.06540399,-2.759695
