,0,1
SCN2A,-0.09678503,-2.383265
CHD8,-0.066015825,-2.7506866
ADNP,-0.072718285,-2.657302
SHANK3,-0.052855395,-2.966508
PTEN,-0.08172064,-2.545031
SYNGAP1,-0.043349735,-3.1600516
MECP2,-0.051784936,-2.9864373
KDM5B,-0.076791525,-2.604811
FOXP1,-0.06838027,-2.7166667
ARID1B,-0.07161884,-2.6719935
POGZ,-0.06863462,-2.7130797
ASH1L,-0.06723302,-2.733019
KMT5B,-0.077812515,-2.592107
SLC6A1,-0.06489401,-2.7672718
GIGYF1,-0.06210128,-2.8098788
DYRK1A,-0.057719216,-2.8808858
CHD2,-0.06553809,-2.7577133
ASXL3,-0.0859919,-2.4961903
TAOK1,-0.06992211,-2.6951308
DNMT3A,-0.06141496,-2.8206513
GRIN2B,-0.04865194,-3.0472918
BRSK2,-0.061604295,-2.8176677
KMT2A,-0.084695265,-2.5107443
NF1,-0.059734505,-2.8475645
STXBP1,-0.06769056,-2.7264626
CUL3,-0.06307592,-2.7947886
MED13L,-0.061689477,-2.8163285
ANK2,-0.086238645,-2.4934466
MYT1L,-0.08200458,-2.5417025
RORB,-0.048178103,-3.0568435
TBL1XR1,-0.06449577,-2.7732296
TBR1,-0.042942014,-3.1692982
DYNC1H1,-0.0772051,-2.5996435
WAC,-0.07451297,-2.6338074
PHF21A,-0.060551353,-2.8343859
KDM6B,-0.062056687,-2.8105752
DDX3X,-0.0650045,-2.7656245
CTNNB1,-0.0665694,-2.7426102
MED13,-0.07037731,-2.688867
ANKRD11,-0.07549539,-2.6211934
CTCF,-0.072750434,-2.6568754
RFX3,-0.06464105,-2.7710521
ARHGEF9,-0.0575727,-2.883354
SHANK2,-0.07620249,-2.6122203
DEAF1,-0.049756497,-3.0253882
SMARCC2,-0.07148623,-2.6737812
TLK2,-0.056132052,-2.9079828
TCF20,-0.071423404,-2.674628
CNOT3,-0.04597031,-3.102657
SYNCRIP,-0.08058267,-2.5584924
SETD5,-0.06094691,-2.8280706
NAA15,-0.06322745,-2.7924643
SCN1A,-0.06704731,-2.7356932
EHMT1,-0.07586541,-2.6164868
TCF4,-0.07470968,-2.6312675
SRPRA,-0.050898694,-3.0032597
MARK2,-0.04302161,-3.1674871
KMT2C,-0.08705173,-2.4844632
MBD5,-0.053039234,-2.9631264
NRXN1,-0.07900398,-2.5774994
IRF2BPL,-0.0819389,-2.5424712
PHIP,-0.077281125,-2.5986974
NFE2L3,-0.050178908,-3.0171447
SKI,-0.055370007,-2.9212754
PSMD12,-0.04733482,-3.0740821
KCNB1,-0.04775155,-3.0655248
CSDE1,-0.07579513,-2.6173794
TSC1,-0.059808955,-2.846355
DMWD,-0.045847114,-3.1052792
CLCN4,-0.07155614,-2.672838
MEIS2,-0.05699937,-2.8930802
PBX1,-0.08809843,-2.4730265
HNRNPD,-0.06342293,-2.789473
BCL11A,-0.0837988,-2.5209436
TCF7L2,-0.055449408,-2.9198804
WDFY3,-0.07062561,-2.685467
PHF3,-0.058069102,-2.875016
SETBP1,-0.06312718,-2.7940006
TGM1,-0.044291615,-3.1390228
EBF3,-0.112069175,-2.2441504
PPP2R5D,-0.049363293,-3.033128
TAF4,-0.052708164,-2.9692235
KCNQ2,-0.045539167,-3.1118658
CAPRIN1,-0.06737188,-2.7310236
DSCAM,-0.06206296,-2.8104763
GABBR2,-0.067513965,-2.7289886
PRKG2,-0.049817856,-3.024188
UBN2,-0.07709706,-2.6009912
MEF2C,-0.052414432,-2.9746664
TRIP12,-0.059483826,-2.8516457
EP300,-0.066031,-2.7504644
NR3C2,-0.04335807,-3.1598635
ARHGEF18,-0.047708135,-3.0664134
TNPO3,-0.058121745,-2.8741353
SMAD6,-0.042636257,-3.1762936
AMOT,-0.050647378,-3.0080853
AUTS2,-0.07675344,-2.6052887
NCKAP1,-0.07093248,-2.6812842
DLG4,-0.08505248,-2.5067117
ECPAS,-0.050413907,-3.012589
PRKAR1B,-0.053169686,-2.9607334
FUBP3,-0.054131616,-2.9432797
GRIA2,-0.08761464,-2.4782948
CCDC40,-0.047887355,-3.0627522
GABRA1,-0.07499805,-2.6275582
TSC2,-0.055554964,-2.9180315
C1orf185,-0.0456952,-3.1085238
METTL23,-0.043631762,-3.153707
HNRNPUL2,-0.062795185,-2.7991107
PAX5,-0.11774595,-2.1975212
ATF4,-0.06560251,-2.7567625
RERE,-0.06313345,-2.7939045
DHFR2,-0.04380122,-3.1499135
TMC4,-0.043453608,-3.1577096
FXYD5,-0.044086315,-3.1435688
EBAG9,-0.058168646,-2.8733525
ITGB5,-0.042814102,-3.1722171
INTS2,-0.06211315,-2.809693
RAI1,-0.08433397,-2.5148406
FOXG1,-0.044389576,-3.136864
PLEKHG6,-0.045852125,-3.105173
MAVS,-0.054437943,-2.9377887
C1QC,-0.04234092,-3.1830976
TMEM116,-0.039604824,-3.2485404
SIN3A,-0.052085984,-2.9807904
ANP32A,-0.06057458,-2.8340135
PRR14L,-0.059698906,-2.8481433
CSNK2B,-0.044148367,-3.1421936
PMM2,-0.045323074,-3.116514
PFN2,-0.056753073,-2.8972886
LMTK3,-0.047448058,-3.0717509
SPRY2,-0.053854905,-2.9482675
CMPK2,-0.046027806,-3.1014357
IQSEC2,-0.04853464,-3.0496476
RIPK1,-0.047086246,-3.079226
TPK1,-0.04239177,-3.1819234
CASZ1,-0.05351563,-2.9544191
ZBTB45,-0.042483058,-3.179816
NUDT17,-0.047163803,-3.0776184
FANCE,-0.05312006,-2.9616435
ZNF396,-0.04541797,-3.114471
NR4A2,-0.10400029,-2.314911
TBCEL,-0.045428563,-3.114242
ADAM21,-0.045429815,-3.1142144
TCF3,-0.05673595,-2.897581
AAAS,-0.046297472,-3.0957286
CELF6,-0.05608043,-2.9088776
INSC,-0.04422159,-3.1405704
ZMYND8,-0.06987009,-2.695849
CLTC,-0.07097923,-2.680647
TCHHL1,-0.04564452,-3.1096067
CTDSPL2,-0.055127934,-2.9255362
ZNF292,-0.086837314,-2.486823
KCNQ3,-0.055498015,-2.9190283
RALGAPB,-0.05462262,-2.9344938
SRCAP,-0.05537937,-2.9211106
RAB11FIP4,-0.060824875,-2.8300142
ZNF865,-0.054721605,-2.9327328
CASKIN1,-0.06716257,-2.7340329
RANBP17,-0.044572696,-3.1328366
FBN1,-0.05001121,-3.0204105
ACTB,-0.080333754,-2.561464
CNNM2,-0.052975357,-2.964299
TSHZ1,-0.05572545,-2.9150522
UPF3B,-0.06673412,-2.7402208
PHF2,-0.05621353,-2.9065733
FMR1,-0.058811445,-2.8626802
MIB1,-0.06888658,-2.7095397
