,0,1
SCN2A,1.0125946,1.1371876
CHD8,1.0125946,1.1371876
ADNP,1.0125946,1.1371876
SHANK3,1.0125946,1.1371876
PTEN,1.0125946,1.1371876
SYNGAP1,1.0125946,1.1371876
MECP2,1.0125946,1.1371876
KDM5B,1.0125946,1.1371876
FOXP1,1.0125946,1.1371876
ARID1B,1.0125946,1.1371876
POGZ,1.0125946,1.1371876
ASH1L,1.0125946,1.1371876
KMT5B,1.0125946,1.1371876
SLC6A1,1.0125946,1.1371876
GIGYF1,1.0125946,1.1371876
DYRK1A,1.0125946,1.1371876
CHD2,1.0125946,1.1371876
ASXL3,1.0125946,1.1371876
TAOK1,1.0125946,1.1371876
DNMT3A,1.0125946,1.1371876
GRIN2B,1.0125946,1.1371876
BRSK2,1.0125946,1.1371876
KMT2A,1.0125946,1.1371876
NF1,1.0125946,1.1371876
STXBP1,1.0125946,1.1371876
CUL3,1.0125946,1.1371876
MED13L,1.0125946,1.1371876
ANK2,1.0125946,1.1371876
MYT1L,1.0125946,1.1371876
RORB,1.0125946,1.1371876
TBL1XR1,1.0125946,1.1371876
TBR1,1.0125946,1.1371876
DYNC1H1,1.0125946,1.1371876
WAC,1.0125946,1.1371876
PHF21A,1.0125946,1.1371876
KDM6B,1.0125946,1.1371876
DDX3X,1.0125946,1.1371876
CTNNB1,1.0125946,1.1371876
MED13,1.0125946,1.1371876
ANKRD11,1.0125946,1.1371876
CTCF,1.0125946,1.1371876
RFX3,1.0125946,1.1371876
ARHGEF9,1.0125946,1.1371876
SHANK2,1.0125946,1.1371876
DEAF1,1.0125946,1.1371876
SMARCC2,1.0125946,1.1371876
TLK2,1.0125946,1.1371876
TCF20,1.0125946,1.1371876
CNOT3,1.0125946,1.1371876
SYNCRIP,1.0125946,1.1371876
SETD5,1.0125946,1.1371876
NAA15,1.0125946,1.1371876
SCN1A,1.0125946,1.1371876
EHMT1,1.0125946,1.1371876
TCF4,1.0125946,1.1371876
SRPRA,1.0125946,1.1371876
MARK2,1.0125946,1.1371876
KMT2C,1.0125946,1.1371876
MBD5,1.0125946,1.1371876
NRXN1,1.0125946,1.1371876
IRF2BPL,1.0125946,1.1371876
PHIP,1.0125946,1.1371876
NFE2L3,1.0125946,1.1371876
SKI,1.0125946,1.1371876
PSMD12,1.0125946,1.1371876
KCNB1,1.0125946,1.1371876
CSDE1,1.0125946,1.1371876
TSC1,1.0125946,1.1371876
DMWD,1.0125946,1.1371876
CLCN4,1.0125946,1.1371876
MEIS2,1.0125946,1.1371876
PBX1,1.0125946,1.1371876
HNRNPD,1.0125946,1.1371876
BCL11A,1.0125946,1.1371876
TCF7L2,1.0125946,1.1371876
WDFY3,1.0125946,1.1371876
PHF3,1.0125946,1.1371876
SETBP1,1.0125946,1.1371876
TGM1,1.0125946,1.1371876
EBF3,1.0125946,1.1371876
PPP2R5D,1.0125946,1.1371876
TAF4,1.0125946,1.1371876
KCNQ2,1.0125946,1.1371876
CAPRIN1,1.0125946,1.1371876
DSCAM,1.0125946,1.1371876
GABBR2,1.0125946,1.1371876
PRKG2,1.0125946,1.1371876
UBN2,1.0125946,1.1371876
MEF2C,1.0125946,1.1371876
TRIP12,1.0125946,1.1371876
EP300,1.0125946,1.1371876
NR3C2,1.0125946,1.1371876
ARHGEF18,1.0125946,1.1371876
TNPO3,1.0125946,1.1371876
SMAD6,1.0125946,1.1371876
AMOT,1.0125946,1.1371876
AUTS2,1.0125946,1.1371876
NCKAP1,1.0125946,1.1371876
DLG4,1.0125946,1.1371876
ECPAS,1.0125946,1.1371876
PRKAR1B,1.0125946,1.1371876
FUBP3,1.0125946,1.1371876
GRIA2,1.0125946,1.1371876
CCDC40,1.0125946,1.1371876
GABRA1,1.0125946,1.1371876
TSC2,1.0125946,1.1371876
C1orf185,1.0125946,1.1371876
METTL23,1.0125946,1.1371876
HNRNPUL2,1.0125946,1.1371876
PAX5,1.0125946,1.1371876
ATF4,1.0125946,1.1371876
RERE,1.0125946,1.1371876
DHFR2,1.0125946,1.1371876
TMC4,1.0125946,1.1371876
FXYD5,1.0125946,1.1371876
EBAG9,1.0125946,1.1371876
ITGB5,1.0125946,1.1371876
INTS2,1.0125946,1.1371876
RAI1,1.0125946,1.1371876
FOXG1,1.0125946,1.1371876
PLEKHG6,1.0125946,1.1371876
MAVS,1.0125946,1.1371876
C1QC,1.0125946,1.1371876
TMEM116,1.0125946,1.1371876
SIN3A,1.0125946,1.1371876
ANP32A,1.0125946,1.1371876
PRR14L,1.0125946,1.1371876
CSNK2B,1.0125946,1.1371876
PMM2,1.0125946,1.1371876
PFN2,1.0125946,1.1371876
LMTK3,1.0125946,1.1371876
SPRY2,1.0125946,1.1371876
CMPK2,1.0125946,1.1371876
IQSEC2,1.0125946,1.1371876
RIPK1,1.0125946,1.1371876
TPK1,1.0125946,1.1371876
CASZ1,1.0125946,1.1371876
ZBTB45,1.0125946,1.1371876
NUDT17,1.0125946,1.1371876
FANCE,1.0125946,1.1371876
ZNF396,1.0125946,1.1371876
NR4A2,1.0125946,1.1371876
TBCEL,1.0125946,1.1371876
ADAM21,1.0125946,1.1371876
TCF3,1.0125946,1.1371876
AAAS,1.0125946,1.1371876
CELF6,1.0125946,1.1371876
INSC,1.0125946,1.1371876
ZMYND8,1.0125946,1.1371876
CLTC,1.0125946,1.1371876
TCHHL1,1.0125946,1.1371876
CTDSPL2,1.0125946,1.1371876
ZNF292,1.0125946,1.1371876
KCNQ3,1.0125946,1.1371876
RALGAPB,1.0125946,1.1371876
SRCAP,1.0125946,1.1371876
RAB11FIP4,1.0125946,1.1371876
ZNF865,1.0125946,1.1371876
CASKIN1,1.0125946,1.1371876
RANBP17,1.0125946,1.1371876
FBN1,1.0125946,1.1371876
ACTB,1.0125946,1.1371876
CNNM2,1.0125946,1.1371876
TSHZ1,1.0125946,1.1371876
UPF3B,1.0125946,1.1371876
PHF2,1.0125946,1.1371876
FMR1,1.0125946,1.1371876
MIB1,1.0125946,1.1371876
FADS1,1.0125946,1.1371876
FRMD7,1.0125946,1.1371876
LDB1,1.0125946,1.1371876
