,0
SCN2A,-6.5614614
CHD8,34.468445
ADNP,-4.8635955
SHANK3,-3.468939
PTEN,-1.9302433
SYNGAP1,-4.5378723
MECP2,-2.9393897
KDM5B,-8.182816
FOXP1,-5.1617002
ARID1B,-6.720231
POGZ,-5.5434313
ASH1L,5.724111
KMT5B,-4.5602126
SLC6A1,-2.4094143
GIGYF1,-5.6287837
DYRK1A,-3.7770777
CHD2,5.987888
ASXL3,-0.7978084
TAOK1,10.268393
DNMT3A,-4.7163773
GRIN2B,-5.32071
BRSK2,-4.876413
KMT2A,-8.321362
NF1,-11.128082
STXBP1,-5.6046014
CUL3,-4.172941
MED13L,3.5591993
ANK2,-6.9480963
MYT1L,-5.2419586
RORB,-5.120526
TBL1XR1,-4.4485636
TBR1,-6.1894307
DYNC1H1,-13.726431
WAC,0.6184063
PHF21A,-4.4923525
KDM6B,-6.6893015
DDX3X,-4.5722404
CTNNB1,-2.9467492
MED13,-8.469987
ANKRD11,-6.6486773
CTCF,-4.2033806
RFX3,-5.075285
ARHGEF9,-4.7980366
SHANK2,-1.8380976
DEAF1,-4.630389
SMARCC2,2.7004333
TLK2,-4.5648727
TCF20,-5.735787
CNOT3,-3.6699195
SYNCRIP,1.3222198
SETD5,-6.567442
NAA15,-0.15003061
SCN1A,-4.219074
EHMT1,-6.794463
TCF4,-4.9100766
SRPRA,-4.7551913
MARK2,-5.596827
KMT2C,46.087376
MBD5,-5.1076007
NRXN1,-6.613167
IRF2BPL,-3.9676874
PHIP,-7.2951403
NFE2L3,-2.15587
SKI,-5.351235
PSMD12,-3.2953987
KCNB1,-6.429031
CSDE1,5.6588736
TSC1,-6.397104
DMWD,-4.3909197
CLCN4,-6.116933
MEIS2,-4.619343
PBX1,1.1441903
HNRNPD,-4.204913
BCL11A,-3.814285
TCF7L2,-7.0579515
WDFY3,-7.325572
PHF3,-6.24175
SETBP1,-6.015762
TGM1,-3.6679459
EBF3,-4.0637283
PPP2R5D,-5.1170683
TAF4,-4.721489
KCNQ2,-6.680259
CAPRIN1,-4.4408746
DSCAM,-3.5110235
GABBR2,-4.21399
PRKG2,-5.0129266
UBN2,-2.2670772
MEF2C,-4.774856
TRIP12,19.257359
EP300,5.2516418
NR3C2,-6.4923472
ARHGEF18,-5.5874205
TNPO3,-6.1739664
SMAD6,-5.9545207
AMOT,-5.212082
AUTS2,-4.698479
NCKAP1,-5.359503
DLG4,0.46311712
ECPAS,-8.735239
PRKAR1B,-5.119335
FUBP3,-2.4202461
GRIA2,-0.5400915
CCDC40,-5.529967
GABRA1,-3.02498
TSC2,-8.812021
C1orf185,-3.6920917
METTL23,-3.828364
HNRNPUL2,-3.1184149
PAX5,-3.8880527
ATF4,-3.2843218
RERE,-6.60794
DHFR2,-3.8604343
TMC4,-5.0514097
FXYD5,-3.9375339
EBAG9,-3.6285765
ITGB5,-6.5428457
INTS2,-5.5308547
RAI1,-2.9854915
FOXG1,-5.1058297
PLEKHG6,-5.9226136
MAVS,-3.7828305
C1QC,-4.2321215
TMEM116,-4.1813717
SIN3A,-6.3367624
ANP32A,2.6205153
PRR14L,-5.606917
