,0,1
SCN2A,15.775251,6.9318295
CHD8,15.775251,6.9318295
ADNP,15.775251,6.9318295
SHANK3,15.775251,6.9318295
PTEN,15.775251,6.9318295
SYNGAP1,15.775251,6.9318295
MECP2,15.775251,6.9318295
KDM5B,15.775251,6.9318295
FOXP1,15.775251,6.9318295
ARID1B,15.775251,6.9318295
POGZ,15.775251,6.9318295
ASH1L,15.775251,6.9318295
KMT5B,15.775251,6.9318295
SLC6A1,15.775251,6.9318295
GIGYF1,15.775251,6.9318295
DYRK1A,15.775251,6.9318295
CHD2,15.775251,6.9318295
ASXL3,15.775251,6.9318295
TAOK1,15.775251,6.9318295
DNMT3A,15.775251,6.9318295
GRIN2B,15.775251,6.9318295
BRSK2,15.775251,6.9318295
KMT2A,15.775251,6.9318295
NF1,15.775251,6.9318295
STXBP1,15.775251,6.9318295
CUL3,15.775251,6.9318295
MED13L,15.775251,6.9318295
ANK2,15.775251,6.9318295
MYT1L,15.775251,6.9318295
RORB,15.775251,6.9318295
TBL1XR1,15.775251,6.9318295
TBR1,15.775251,6.9318295
DYNC1H1,15.775251,6.9318295
WAC,15.775251,6.9318295
PHF21A,15.775251,6.9318295
KDM6B,15.775251,6.9318295
DDX3X,15.775251,6.9318295
CTNNB1,15.775251,6.9318295
MED13,15.775251,6.9318295
ANKRD11,15.775251,6.9318295
CTCF,15.775251,6.9318295
RFX3,15.775251,6.9318295
ARHGEF9,15.775251,6.9318295
SHANK2,15.775251,6.9318295
DEAF1,15.775251,6.9318295
SMARCC2,15.775251,6.9318295
TLK2,15.775251,6.9318295
TCF20,15.775251,6.9318295
CNOT3,15.775251,6.9318295
SYNCRIP,15.775251,6.9318295
SETD5,15.775251,6.9318295
NAA15,15.775251,6.9318295
SCN1A,15.775251,6.9318295
EHMT1,15.775251,6.9318295
TCF4,15.775251,6.9318295
SRPRA,15.775251,6.9318295
MARK2,15.775251,6.9318295
KMT2C,15.775251,6.9318295
MBD5,15.775251,6.9318295
NRXN1,15.775251,6.9318295
IRF2BPL,15.775251,6.9318295
PHIP,15.775251,6.9318295
NFE2L3,15.775251,6.9318295
SKI,15.775251,6.9318295
PSMD12,15.775251,6.9318295
KCNB1,15.775251,6.9318295
CSDE1,15.775251,6.9318295
TSC1,15.775251,6.9318295
DMWD,15.775251,6.9318295
CLCN4,15.775251,6.9318295
MEIS2,15.775251,6.9318295
PBX1,15.775251,6.9318295
HNRNPD,15.775251,6.9318295
BCL11A,15.775251,6.9318295
TCF7L2,15.775251,6.9318295
WDFY3,15.775251,6.9318295
PHF3,15.775251,6.9318295
SETBP1,15.775251,6.9318295
TGM1,15.775251,6.9318295
EBF3,15.775251,6.9318295
PPP2R5D,15.775251,6.9318295
TAF4,15.775251,6.9318295
KCNQ2,15.775251,6.9318295
CAPRIN1,15.775251,6.9318295
DSCAM,15.775251,6.9318295
GABBR2,15.775251,6.9318295
PRKG2,15.775251,6.9318295
UBN2,15.775251,6.9318295
MEF2C,15.775251,6.9318295
TRIP12,15.775251,6.9318295
EP300,15.775251,6.9318295
NR3C2,15.775251,6.9318295
ARHGEF18,15.775251,6.9318295
TNPO3,15.775251,6.9318295
SMAD6,15.775251,6.9318295
AMOT,15.775251,6.9318295
AUTS2,15.775251,6.9318295
NCKAP1,15.775251,6.9318295
DLG4,15.775251,6.9318295
ECPAS,15.775251,6.9318295
PRKAR1B,15.775251,6.9318295
FUBP3,15.775251,6.9318295
GRIA2,15.775251,6.9318295
CCDC40,15.775251,6.9318295
GABRA1,15.775251,6.9318295
TSC2,15.775251,6.9318295
C1orf185,15.775251,6.9318295
METTL23,15.775251,6.9318295
HNRNPUL2,15.775251,6.9318295
PAX5,15.775251,6.9318295
ATF4,15.775251,6.9318295
RERE,15.775251,6.9318295
DHFR2,15.775251,6.9318295
TMC4,15.775251,6.9318295
FXYD5,15.775251,6.9318295
EBAG9,15.775251,6.9318295
ITGB5,15.775251,6.9318295
INTS2,15.775251,6.9318295
RAI1,15.775251,6.9318295
FOXG1,15.775251,6.9318295
PLEKHG6,15.775251,6.9318295
MAVS,15.775251,6.9318295
C1QC,15.775251,6.9318295
TMEM116,15.775251,6.9318295
SIN3A,15.775251,6.9318295
ANP32A,15.775251,6.9318295
PRR14L,15.775251,6.9318295
CSNK2B,15.775251,6.9318295
PMM2,15.775251,6.9318295
PFN2,15.775251,6.9318295
LMTK3,15.775251,6.9318295
SPRY2,15.775251,6.9318295
CMPK2,15.775251,6.9318295
IQSEC2,15.775251,6.9318295
RIPK1,15.775251,6.9318295
TPK1,15.775251,6.9318295
CASZ1,15.775251,6.9318295
ZBTB45,15.775251,6.9318295
NUDT17,15.775251,6.9318295
FANCE,15.775251,6.9318295
ZNF396,15.775251,6.9318295
NR4A2,15.775251,6.9318295
TBCEL,15.775251,6.9318295
ADAM21,15.775251,6.9318295
TCF3,15.775251,6.9318295
AAAS,15.775251,6.9318295
