,0
SCN2A,-8.756401
CHD8,15.273922
ADNP,-4.509934
SHANK3,-3.0886672
PTEN,1.1041217
SYNGAP1,-6.1187406
MECP2,-3.4739368
KDM5B,-6.3812923
FOXP1,-4.7935915
ARID1B,-6.260186
POGZ,-5.15039
ASH1L,33.748386
KMT5B,-4.2519236
SLC6A1,-3.6597157
GIGYF1,-4.287921
DYRK1A,-4.65531
CHD2,28.09216
ASXL3,11.401186
TAOK1,9.168582
DNMT3A,-5.1525307
GRIN2B,-6.066637
BRSK2,-2.426445
KMT2A,-11.85663
NF1,-10.363291
STXBP1,-5.1780834
CUL3,-5.060934
MED13L,-4.7389007
ANK2,-8.887354
MYT1L,-4.8627806
RORB,-4.6941104
TBL1XR1,-1.0856109
TBR1,-4.4668107
DYNC1H1,-10.650388
WAC,-1.6828513
PHF21A,-2.9378734
KDM6B,-4.97958
DDX3X,-1.1926546
CTNNB1,-4.7027974
MED13,-5.3028784
ANKRD11,-6.194893
CTCF,-3.923997
RFX3,-4.719169
ARHGEF9,-4.4117136
SHANK2,-4.904371
DEAF1,-1.0121007
SMARCC2,7.2569056
TLK2,-5.397746
TCF20,-5.2894206
CNOT3,-4.455208
SYNCRIP,-2.6064324
SETD5,-6.065117
NAA15,-3.2387307
SCN1A,-10.614384
EHMT1,-3.7038867
TCF4,-4.513931
SRPRA,-2.2665875
MARK2,-3.0378208
KMT2C,27.402431
MBD5,-4.654475
NRXN1,-2.0151496
IRF2BPL,-3.6900983
PHIP,-4.705369
NFE2L3,-1.7960238
SKI,-6.1257024
PSMD12,-4.144612
KCNB1,-5.9497266
CSDE1,-1.4364552
TSC1,-5.921005
DMWD,-4.021499
CLCN4,-4.4480267
MEIS2,-4.1704807
PBX1,-2.6180787
HNRNPD,-3.864297
BCL11A,-3.478899
TCF7L2,-3.8890905
WDFY3,-6.658181
PHF3,-5.7651186
SETBP1,-5.551106
TGM1,-4.7098165
EBF3,-3.7933736
PPP2R5D,-4.6854086
TAF4,-4.377256
KCNQ2,-6.1383543
CAPRIN1,-4.0901127
DSCAM,-7.39659
GABBR2,-2.601332
PRKG2,-4.6168103
UBN2,-2.8625386
MEF2C,-4.3741355
TRIP12,26.49905
EP300,21.185062
NR3C2,-4.754669
ARHGEF18,-5.1627283
TNPO3,-4.4799914
SMAD6,-5.465814
AMOT,-4.764886
AUTS2,-4.3605943
NCKAP1,-5.0112143
DLG4,-1.1829205
ECPAS,-8.071423
PRKAR1B,-4.697195
FUBP3,-4.210218
GRIA2,2.4784632
CCDC40,-5.054168
GABRA1,-3.9581156
TSC2,-3.6855826
C1orf185,-1.2573466
METTL23,-3.4286482
HNRNPUL2,-4.903835
PAX5,-2.4118361
ATF4,-3.0296373
RERE,-6.147994
DHFR2,-3.5262218
TMC4,-4.61876
FXYD5,-3.5110116
EBAG9,-3.2934024
ITGB5,-6.0208893
INTS2,-3.910895
RAI1,-1.453795
FOXG1,-3.3994396
PLEKHG6,-5.4122233
MAVS,-3.4595203
C1QC,-3.775467
TMEM116,-3.7847457
SIN3A,-3.742094
ANP32A,-1.2824347
PRR14L,-5.1933527
CSNK2B,-3.7040687
PMM2,-4.1643076
PFN2,-3.5741847
LMTK3,-4.7867646
SPRY2,-2.44707
CMPK2,-3.826172
IQSEC2,-5.4673347
RIPK1,-4.2594824
TPK1,-3.832608
CASZ1,-4.4866405
ZBTB45,-3.9026055
NUDT17,-1.705504
