,0
SCN2A,-9.518023
CHD8,22.022654
ADNP,-3.6034353
SHANK3,-5.466682
PTEN,5.677751
SYNGAP1,-6.5690885
MECP2,-5.1501775
KDM5B,-4.743681
FOXP1,-5.1258273
ARID1B,-6.587181
POGZ,-5.394158
ASH1L,19.835938
KMT5B,-2.4264
SLC6A1,-2.707644
GIGYF1,-6.831145
DYRK1A,-4.7401557
CHD2,6.4877334
ASXL3,-1.24126
TAOK1,17.68153
DNMT3A,-4.2933073
GRIN2B,-6.703767
BRSK2,-5.130744
KMT2A,-12.405428
NF1,-6.1173177
STXBP1,-5.6821947
CUL3,-5.4826202
MED13L,13.300596
ANK2,-6.9745183
MYT1L,-5.1945777
RORB,-5.6890073
TBL1XR1,-2.055182
TBR1,-6.4061637
DYNC1H1,-13.361635
WAC,-0.57640076
PHF21A,-4.4078674
KDM6B,-7.0932026
DDX3X,-3.2394314
CTNNB1,-4.956264
MED13,-6.9397597
ANKRD11,-6.493007
CTCF,-4.3820534
RFX3,-2.864772
ARHGEF9,-5.3969755
SHANK2,-5.3797965
DEAF1,-4.843713
SMARCC2,-0.106068134
TLK2,-5.6062145
TCF20,-6.148417
CNOT3,-5.802646
SYNCRIP,5.023742
SETD5,-6.2488317
NAA15,2.7045922
SCN1A,-5.9021444
EHMT1,-6.7900624
TCF4,-4.638332
SRPRA,-5.7558784
MARK2,-5.6817946
KMT2C,37.451073
MBD5,-5.382411
NRXN1,-7.7272525
IRF2BPL,-2.4628649
PHIP,-6.9614925
NFE2L3,-4.4982977
SKI,-6.5257273
PSMD12,-5.41028
KCNB1,-4.5017653
CSDE1,4.2472515
TSC1,-5.2951255
DMWD,-4.0840697
CLCN4,-3.8205214
MEIS2,-4.188437
PBX1,-0.7207184
HNRNPD,-2.960581
BCL11A,-4.073314
TCF7L2,-5.892373
WDFY3,-10.802805
PHF3,-6.2647023
SETBP1,-6.0040884
TGM1,-5.1271586
EBF3,-3.9602847
PPP2R5D,-5.716276
TAF4,-4.6288137
KCNQ2,-6.1506567
CAPRIN1,-4.494063
DSCAM,-8.290336
GABBR2,-6.5699806
PRKG2,-5.047638
UBN2,-3.343466
MEF2C,-2.0856204
TRIP12,29.517315
EP300,51.53649
NR3C2,-6.8556786
ARHGEF18,-5.900198
TNPO3,-4.7353477
SMAD6,-4.64507
AMOT,-5.7865725
AUTS2,-4.5966744
NCKAP1,-5.243861
DLG4,-0.23537111
ECPAS,-8.807228
PRKAR1B,-3.5367045
FUBP3,-4.5978603
GRIA2,2.1250844
CCDC40,-4.054537
GABRA1,-3.6282475
TSC2,-11.754204
C1orf185,-3.5509667
METTL23,-3.8050036
HNRNPUL2,-3.2319572
PAX5,-4.085696
ATF4,-3.2221348
RERE,-6.5372906
DHFR2,-4.2512994
TMC4,-4.969656
FXYD5,-4.7848196
EBAG9,-4.2956376
ITGB5,-5.531301
INTS2,-5.87753
RAI1,-5.5821514
FOXG1,-3.0837784
PLEKHG6,-6.0177603
MAVS,-3.8478885
C1QC,-4.1223674
TMEM116,-4.672361
SIN3A,-5.036707
ANP32A,-4.0080605
PRR14L,-5.7150183
CSNK2B,-1.3501537
PMM2,-5.403738
PFN2,-3.9037824
LMTK3,-6.7808237
SPRY2,-3.8031032
CMPK2,-4.386891
IQSEC2,-6.6033373
RIPK1,-5.0543857
TPK1,-4.5032396
CASZ1,-4.07556
ZBTB45,-4.437455
NUDT17,-4.3230824
FANCE,-4.576842
ZNF396,-4.243117
NR4A2,-1.5100007
TBCEL,-4.7862945
ADAM21,-4.1940207
TCF3,-5.69242
AAAS,0.38625765
CELF6,-4.5604653
INSC,-4.236635
ZMYND8,-6.0919333
CLTC,-5.7528496
TCHHL1,-4.1873693
CTDSPL2,-4.8509245
ZNF292,8.487143
KCNQ3,-6.72532
RALGAPB,-6.4043684
SRCAP,-12.191864
RAB11FIP4,-4.2582335
ZNF865,-4.8468213
CASKIN1,-6.4855714
RANBP17,-6.275008
FBN1,-10.645849
ACTB,-4.5171847
CNNM2,-6.6221485
TSHZ1,-4.480887
UPF3B,-4.401366
PHF2,-5.6506214
FMR1,-4.3823557
MIB1,6.8067303
FADS1,-2.2732484
FRMD7,-4.5605726
LDB1,-4.962801
PCDH19,-3.946836
EIF3G,-4.2338624
MYO1E,-5.3960743
ZFAND5,-3.078297
CFAP410,-4.043256
BICRA,-3.1650245
MYBL2,-5.4258614
KIAA1958,-1.3515806
GABRG2,-5.204236
SKIDA1,-5.437732
PSMA3,-4.0848236
TTC37,-6.413589
PCYT1A,-5.012968
AP1G1,-5.613475
FEZF2,-3.7066593
FGF19,-4.043881
MSL3,-3.7836697
SON,12.475525
DNAJC5,-3.4442894
FBXO22,-4.17368
TNFRSF8,-4.671723
HDAC11,-5.7349167
SSR2,-3.9545462
ACTG1,3.8013783
PNN,-4.2718754
RUNX1T1,-1.706038
APBB1,-4.614989
CERS4,-4.7872066
CELF4,-3.9199347
ZBTB14,-4.6262383
ATAT1,-1.9578667
RBBP5,-4.794408
G3BP1,-5.051792
WNT7B,-4.5506043
BDP1,-6.147036
RNF217,-5.7683473
CBX4,-0.017120361
NME8,-4.673005
DCUN1D3,-4.5609555
ENC1,-4.2566214
UBB,-1.9262304
NEO1,-6.2887673
SLC4A10,1.992589
BRF2,-6.0571337
PSMD11,-4.7183537
NR2F1,-4.9851213
CASK,0.25875473
SARM1,-5.9096985
TPST2,-2.4281814
FPGS,-5.0419197
QRICH1,-4.9873157
LRP10,-6.0832005
CD101,-3.6087556
INTS7,-5.689108
SMAD4,-5.237076
STARD10,-4.3564463
CNTNAP3,-4.9652
DHX37,-7.1927896
GABRB3,-5.065535
NDNF,-4.7361884
FARP2,-6.4542236
SLF1,-5.729894
HDAC4,-4.889233
CNGB3,-4.114361
PCDHGA8,-5.012591
TSPAN4,-4.921609
FUK,-6.172369
SULT1A1,-4.905435
NTS,-4.252471
MAN1A1,-4.511599
FAM57B,-4.1874247
RFX8,-4.261005
NACC1,-3.4965053
ZSWIM4,-3.856111
PPCS,-4.252119
SUSD4,-4.7412996
TMEM165,-4.018392
RIMBP2,-0.0126161575
PSMD6,-4.467849
ITPKA,-4.586305
MSL2,-3.9122682
RNF146,4.709795
NSD2,-5.0251255
SOX11,-3.7754414
SLC34A1,-4.9118013
ADPGK,-4.681265
TCERG1,-5.848867
ZBTB18,-3.0964785
TAF6,-5.2153974
BCL11B,-3.86361
PPM1M,-4.995034
PUF60,-4.531839
CUX2,-6.330986
GPC5,-4.730341
SERPINI1,-4.4835553
SATB2,-4.311858
CRISPLD1,-5.014941
ZMYM2,-4.711732
DBF4,-4.8367205
ZMYND11,-4.5006857
TNFAIP8L3,-3.8842504
PCDHGA12,-2.7759142
ARHGEF2,-6.327608
CFAP70,-6.7243733
HPS6,-5.8865304
JARID2,-5.7593913
SNCA,-3.8114445
KDM6A,-4.7271132
ASB14,-4.787929
CALU,-4.385637
HNRNPL,-3.0962198
KLHL25,-5.3202424
AHDC1,-5.0367866
CTR9,-6.588795
B9D1,-5.758289
SPAST,-0.3585744
EIF4G2,-4.69442
LRRFIP1,-5.0089374
TUBB2A,-0.68533754
GGNBP2,-5.1852574
ARHGAP44,-5.5073066
CARD14,-4.1945887
CIC,-5.0534215
DIP2C,-7.336913
RIPOR3,-5.815652
CCNT2,-4.0348682
ZC3H14,-4.320384
PER2,-5.7148533
DCAF7,-3.8457456
MAP2K7,-4.72532
AMOTL1,-5.2318997
HBD,-3.8579824
