,0,1
SCN2A,-0.07769163,-2.5936022
CHD8,-0.09098625,-2.4421945
ADNP,-0.06126293,-2.8230548
SHANK3,-0.044005893,-3.1453547
PTEN,-0.056085728,-2.9087849
SYNGAP1,-0.037731513,-3.2960653
MECP2,-0.04526155,-3.117842
KDM5B,-0.066177174,-2.7483258
FOXP1,-0.059830178,-2.8460112
ARID1B,-0.065111846,-2.7640278
POGZ,-0.06546987,-2.7587209
ASH1L,-0.10484706,-2.3072183
KMT5B,-0.06624624,-2.7473168
SLC6A1,-0.069460586,-2.7015254
GIGYF1,-0.054171592,-2.942562
DYRK1A,-0.05841021,-2.8693275
CHD2,-0.1127428,-2.2384882
ASXL3,-0.06183472,-2.814049
TAOK1,-0.08154981,-2.5470393
DNMT3A,-0.039583854,-3.2490602
GRIN2B,-0.031864952,-3.462138
BRSK2,-0.0396848,-3.2465646
KMT2A,-0.094741195,-2.4036033
NF1,-0.050066434,-3.0193324
STXBP1,-0.053610772,-2.9526901
CUL3,-0.050568387,-3.009607
MED13L,-0.09376145,-2.4135156
ANK2,-0.079581685,-2.5704982
MYT1L,-0.07663762,-2.606741
RORB,-0.020374183,-3.9036596
TBL1XR1,-0.06541695,-2.7595038
TBR1,-0.02353658,-3.7609456
DYNC1H1,-0.08610248,-2.4949596
WAC,-0.064545505,-2.7724838
PHF21A,-0.055502187,-2.918956
KDM6B,-0.037100516,-3.3126178
DDX3X,-0.060442623,-2.8361304
CTNNB1,-0.06882649,-2.7103822
MED13,-0.0732819,-2.649859
ANKRD11,-0.08058619,-2.5584502
CTCF,-0.052836288,-2.9668584
RFX3,-0.05713685,-2.8907385
ARHGEF9,-0.026927736,-3.628033
SHANK2,-0.05293771,-2.9649913
DEAF1,-0.031310428,-3.4794176
SMARCC2,-0.0796103,-2.570153
TLK2,-0.04815118,-3.0573897
TCF20,-0.038942903,-3.2650676
CNOT3,-0.013708611,-4.296575
SYNCRIP,-0.09151747,-2.4366348
SETD5,-0.072748326,-2.6569026
NAA15,-0.038975924,-3.2642365
SCN1A,-0.04753468,-3.069969
EHMT1,-0.05689284,-2.8948977
TCF4,-0.071357474,-2.6755202
SRPRA,-0.0161418,-4.1344004
MARK2,-0.02573202,-3.672857
KMT2C,-0.17132048,-1.8486568
MBD5,-0.028882526,-3.558923
NRXN1,-0.056678057,-2.898574
IRF2BPL,-0.07509349,-2.626333
PHIP,-0.08961914,-2.4566612
NFE2L3,-0.030382715,-3.509034
SKI,-0.046214268,-3.0974844
PSMD12,-0.013126626,-4.3396707
KCNB1,-0.024964698,-3.70275
CSDE1,-0.101606265,-2.3370235
TSC1,-0.041150805,-3.2110162
DMWD,-0.039044827,-3.262503
CLCN4,-0.040397175,-3.2291262
MEIS2,-0.058256034,-2.8718944
PBX1,-0.09464436,-2.4045782
HNRNPD,-0.058635637,-2.8655868
BCL11A,-0.05330148,-2.9583228
TCF7L2,-0.036716327,-3.3228343
WDFY3,-0.05818304,-2.8731112
PHF3,-0.040286116,-3.2318234
SETBP1,-0.049268432,-3.0350044
TGM1,-0.040290926,-3.2317066
EBF3,-0.10687422,-2.2890637
PPP2R5D,-0.019381315,-3.953123
TAF4,-0.04543722,-3.1140563
KCNQ2,-0.022558853,-3.8028853
CAPRIN1,-0.05046922,-3.01152
DSCAM,-0.03774931,-3.295603
GABBR2,-0.043815024,-3.1496058
PRKG2,-0.034831606,-3.374594
UBN2,-0.049423657,-3.0319366
MEF2C,-0.061093494,-2.825742
TRIP12,-0.07179572,-2.6696131
EP300,-0.113362536,-2.2333105
NR3C2,-0.023431664,-3.7653577
ARHGEF18,-0.024049351,-3.73965
TNPO3,-0.021544117,-3.8484063
SMAD6,-0.031501733,-3.473424
AMOT,-0.021277495,-3.860723
AUTS2,-0.06835321,-2.717049
NCKAP1,-0.07029587,-2.6899836
DLG4,-0.06774927,-2.7256248
ECPAS,-0.036738846,-3.322233
PRKAR1B,-0.051888727,-2.9844859
FUBP3,-0.03744862,-3.3034518
GRIA2,-0.06986375,-2.6959364
