,0,1
SCN2A,16.670973,6.915719
CHD8,16.670973,6.915719
ADNP,16.670973,6.915719
SHANK3,16.670973,6.915719
PTEN,16.670973,6.915719
SYNGAP1,16.670973,6.915719
MECP2,16.670973,6.915719
KDM5B,16.670973,6.915719
FOXP1,16.670973,6.915719
ARID1B,16.670973,6.915719
POGZ,16.670973,6.915719
ASH1L,16.670973,6.915719
KMT5B,16.670973,6.915719
SLC6A1,16.670973,6.915719
GIGYF1,16.670973,6.915719
DYRK1A,16.670973,6.915719
CHD2,16.670973,6.915719
ASXL3,16.670973,6.915719
TAOK1,16.670973,6.915719
DNMT3A,16.670973,6.915719
GRIN2B,16.670973,6.915719
BRSK2,16.670973,6.915719
KMT2A,16.670973,6.915719
NF1,16.670973,6.915719
STXBP1,16.670973,6.915719
CUL3,16.670973,6.915719
MED13L,16.670973,6.915719
ANK2,16.670973,6.915719
MYT1L,16.670973,6.915719
RORB,16.670973,6.915719
TBL1XR1,16.670973,6.915719
TBR1,16.670973,6.915719
DYNC1H1,16.670973,6.915719
WAC,16.670973,6.915719
PHF21A,16.670973,6.915719
KDM6B,16.670973,6.915719
DDX3X,16.670973,6.915719
CTNNB1,16.670973,6.915719
MED13,16.670973,6.915719
ANKRD11,16.670973,6.915719
CTCF,16.670973,6.915719
RFX3,16.670973,6.915719
ARHGEF9,16.670973,6.915719
SHANK2,16.670973,6.915719
DEAF1,16.670973,6.915719
SMARCC2,16.670973,6.915719
TLK2,16.670973,6.915719
TCF20,16.670973,6.915719
CNOT3,16.670973,6.915719
SYNCRIP,16.670973,6.915719
SETD5,16.670973,6.915719
NAA15,16.670973,6.915719
SCN1A,16.670973,6.915719
EHMT1,16.670973,6.915719
TCF4,16.670973,6.915719
SRPRA,16.670973,6.915719
MARK2,16.670973,6.915719
KMT2C,16.670973,6.915719
MBD5,16.670973,6.915719
NRXN1,16.670973,6.915719
IRF2BPL,16.670973,6.915719
PHIP,16.670973,6.915719
NFE2L3,16.670973,6.915719
SKI,16.670973,6.915719
PSMD12,16.670973,6.915719
KCNB1,16.670973,6.915719
CSDE1,16.670973,6.915719
TSC1,16.670973,6.915719
DMWD,16.670973,6.915719
CLCN4,16.670973,6.915719
MEIS2,16.670973,6.915719
PBX1,16.670973,6.915719
HNRNPD,16.670973,6.915719
BCL11A,16.670973,6.915719
TCF7L2,16.670973,6.915719
WDFY3,16.670973,6.915719
PHF3,16.670973,6.915719
SETBP1,16.670973,6.915719
TGM1,16.670973,6.915719
EBF3,16.670973,6.915719
PPP2R5D,16.670973,6.915719
TAF4,16.670973,6.915719
KCNQ2,16.670973,6.915719
CAPRIN1,16.670973,6.915719
DSCAM,16.670973,6.915719
GABBR2,16.670973,6.915719
PRKG2,16.670973,6.915719
UBN2,16.670973,6.915719
MEF2C,16.670973,6.915719
TRIP12,16.670973,6.915719
EP300,16.670973,6.915719
NR3C2,16.670973,6.915719
ARHGEF18,16.670973,6.915719
TNPO3,16.670973,6.915719
SMAD6,16.670973,6.915719
AMOT,16.670973,6.915719
AUTS2,16.670973,6.915719
NCKAP1,16.670973,6.915719
DLG4,16.670973,6.915719
ECPAS,16.670973,6.915719
PRKAR1B,16.670973,6.915719
FUBP3,16.670973,6.915719
GRIA2,16.670973,6.915719
CCDC40,16.670973,6.915719
GABRA1,16.670973,6.915719
TSC2,16.670973,6.915719
C1orf185,16.670973,6.915719
METTL23,16.670973,6.915719
HNRNPUL2,16.670973,6.915719
PAX5,16.670973,6.915719
ATF4,16.670973,6.915719
RERE,16.670973,6.915719
DHFR2,16.670973,6.915719
TMC4,16.670973,6.915719
FXYD5,16.670973,6.915719
EBAG9,16.670973,6.915719
ITGB5,16.670973,6.915719
INTS2,16.670973,6.915719
RAI1,16.670973,6.915719
FOXG1,16.670973,6.915719
PLEKHG6,16.670973,6.915719
MAVS,16.670973,6.915719
C1QC,16.670973,6.915719
TMEM116,16.670973,6.915719
SIN3A,16.670973,6.915719
ANP32A,16.670973,6.915719
PRR14L,16.670973,6.915719
CSNK2B,16.670973,6.915719
PMM2,16.670973,6.915719
PFN2,16.670973,6.915719
LMTK3,16.670973,6.915719
SPRY2,16.670973,6.915719
CMPK2,16.670973,6.915719
IQSEC2,16.670973,6.915719
RIPK1,16.670973,6.915719
TPK1,16.670973,6.915719
CASZ1,16.670973,6.915719
ZBTB45,16.670973,6.915719
NUDT17,16.670973,6.915719
FANCE,16.670973,6.915719
ZNF396,16.670973,6.915719
NR4A2,16.670973,6.915719
TBCEL,16.670973,6.915719
ADAM21,16.670973,6.915719
TCF3,16.670973,6.915719
AAAS,16.670973,6.915719
CELF6,16.670973,6.915719
INSC,16.670973,6.915719
ZMYND8,16.670973,6.915719
CLTC,16.670973,6.915719
TCHHL1,16.670973,6.915719
CTDSPL2,16.670973,6.915719
ZNF292,16.670973,6.915719
KCNQ3,16.670973,6.915719
RALGAPB,16.670973,6.915719
SRCAP,16.670973,6.915719
RAB11FIP4,16.670973,6.915719
ZNF865,16.670973,6.915719
CASKIN1,16.670973,6.915719
RANBP17,16.670973,6.915719
FBN1,16.670973,6.915719
ACTB,16.670973,6.915719
CNNM2,16.670973,6.915719
TSHZ1,16.670973,6.915719
UPF3B,16.670973,6.915719
PHF2,16.670973,6.915719
FMR1,16.670973,6.915719
MIB1,16.670973,6.915719
FADS1,16.670973,6.915719
FRMD7,16.670973,6.915719
LDB1,16.670973,6.915719
PCDH19,16.670973,6.915719
EIF3G,16.670973,6.915719
MYO1E,16.670973,6.915719
ZFAND5,16.670973,6.915719
CFAP410,16.670973,6.915719
BICRA,16.670973,6.915719
MYBL2,16.670973,6.915719
KIAA1958,16.670973,6.915719
GABRG2,16.670973,6.915719
SKIDA1,16.670973,6.915719
PSMA3,16.670973,6.915719
TTC37,16.670973,6.915719
PCYT1A,16.670973,6.915719
AP1G1,16.670973,6.915719
FEZF2,16.670973,6.915719
FGF19,16.670973,6.915719
MSL3,16.670973,6.915719
SON,16.670973,6.915719
DNAJC5,16.670973,6.915719
FBXO22,16.670973,6.915719
TNFRSF8,16.670973,6.915719
HDAC11,16.670973,6.915719
SSR2,16.670973,6.915719
ACTG1,16.670973,6.915719
PNN,16.670973,6.915719
RUNX1T1,16.670973,6.915719
APBB1,16.670973,6.915719
CERS4,16.670973,6.915719
CELF4,16.670973,6.915719
ZBTB14,16.670973,6.915719
ATAT1,16.670973,6.915719
RBBP5,16.670973,6.915719
G3BP1,16.670973,6.915719
