,0
SCN2A,-9.54857
CHD8,18.554222
ADNP,-4.802325
SHANK3,-5.5728335
PTEN,-0.33853912
SYNGAP1,-6.8313227
MECP2,-5.1863136
KDM5B,-8.0919
FOXP1,-3.6556916
ARID1B,-6.636669
POGZ,-4.09527
ASH1L,10.298825
KMT5B,-2.3025653
SLC6A1,-5.1407385
GIGYF1,-6.9544044
DYRK1A,-5.069643
CHD2,14.519614
ASXL3,23.107004
TAOK1,-1.8477764
DNMT3A,-4.87733
GRIN2B,-6.759495
BRSK2,-4.983798
KMT2A,-10.011264
NF1,-10.062211
STXBP1,-5.7016516
CUL3,-5.4827323
MED13L,1.8900819
ANK2,-7.413031
MYT1L,-3.8196151
RORB,-5.4016023
TBL1XR1,-3.072409
TBR1,-5.090868
DYNC1H1,-13.915699
WAC,-1.8398526
PHF21A,-4.502604
KDM6B,-6.7587714
DDX3X,-4.5222807
CTNNB1,-5.0053215
MED13,-8.524647
ANKRD11,-6.552778
CTCF,-4.141568
RFX3,-2.987998
ARHGEF9,-4.9540377
SHANK2,-5.3129425
DEAF1,-4.678102
SMARCC2,4.5831747
TLK2,-3.7360659
TCF20,-5.772653
CNOT3,-5.058864
SYNCRIP,5.2514663
SETD5,-6.676677
NAA15,10.967957
SCN1A,-10.466297
EHMT1,-6.0490465
TCF4,-4.771858
SRPRA,-4.914525
MARK2,-5.7664256
KMT2C,45.309013
MBD5,-5.2562637
NRXN1,-8.922054
IRF2BPL,-2.5462008
PHIP,-7.0935163
NFE2L3,-4.4614916
SKI,-6.9362817
PSMD12,-4.6993966
KCNB1,-5.4832125
CSDE1,9.154422
TSC1,-5.206809
DMWD,-4.494233
CLCN4,-3.6206925
MEIS2,-4.676741
PBX1,-2.623374
HNRNPD,-4.125063
BCL11A,-3.7679932
TCF7L2,-5.831934
WDFY3,-10.936275
PHF3,-6.3504386
SETBP1,-4.781165
TGM1,-4.462281
EBF3,-0.99375343
PPP2R5D,-5.307321
TAF4,-4.8176208
KCNQ2,-8.247789
CAPRIN1,-4.4577723
DSCAM,-7.0132074
GABBR2,-5.298596
PRKG2,-5.203194
UBN2,-4.4704475
MEF2C,-4.7135153
TRIP12,2.86444
EP300,15.480217
NR3C2,-6.622677
ARHGEF18,-4.412157
TNPO3,-2.9229755
SMAD6,-4.7562714
AMOT,-3.1850002
AUTS2,-4.570006
NCKAP1,-5.2909703
DLG4,-3.4591553
ECPAS,-8.892184
PRKAR1B,-3.8850875
FUBP3,-4.592951
GRIA2,-3.7630532
CCDC40,-5.7341228
GABRA1,-4.6454926
TSC2,-10.554981
C1orf185,-3.654298
METTL23,-3.843017
HNRNPUL2,-5.1997027
PAX5,-0.8887639
ATF4,-3.1567287
RERE,-5.3177285
DHFR2,-4.0122223
TMC4,-5.079763
FXYD5,-3.9272146
EBAG9,-3.7837758
ITGB5,-6.7668457
INTS2,-4.3381605
RAI1,-5.353837
