,0
SCN2A,-8.280874
CHD8,31.913261
ADNP,-4.0941687
SHANK3,-2.666622
PTEN,3.6752906
SYNGAP1,-5.629064
MECP2,-4.3040476
KDM5B,-7.0911584
FOXP1,-4.339848
ARID1B,-5.7726693
POGZ,-4.6862345
ASH1L,36.746277
KMT5B,-3.8819394
SLC6A1,-4.4975257
GIGYF1,-4.705822
DYRK1A,-4.2371974
CHD2,36.034576
ASXL3,7.5270905
TAOK1,3.8569293
DNMT3A,-5.9231863
GRIN2B,-2.3121305
BRSK2,-2.0652165
KMT2A,-7.9370766
NF1,-9.759266
STXBP1,-3.5982642
CUL3,-2.6218352
MED13L,11.912905
ANK2,-9.158567
MYT1L,-4.5128746
RORB,-4.239693
TBL1XR1,-1.7001979
TBR1,-4.048585
DYNC1H1,-13.272394
WAC,3.909913
PHF21A,-3.7853174
KDM6B,-5.713528
DDX3X,-3.8202887
CTNNB1,-4.286074
MED13,-5.3706317
ANKRD11,-5.7043667
CTCF,-3.5630236
RFX3,-2.2561567
ARHGEF9,-2.8048549
SHANK2,-4.506824
DEAF1,-3.8633265
SMARCC2,0.73934937
TLK2,-2.017733
TCF20,-4.8391376
CNOT3,-1.9579544
SYNCRIP,4.336307
SETD5,-5.560122
NAA15,-0.7755861
SCN1A,-10.069626
EHMT1,-5.9198213
TCF4,-1.105453
SRPRA,-3.9393897
MARK2,-4.724758
KMT2C,53.130775
MBD5,-4.2165656
NRXN1,-6.4969335
IRF2BPL,-3.4023275
PHIP,-6.283334
NFE2L3,-3.472916
SKI,-3.6809914
PSMD12,-3.7018013
KCNB1,-3.4560466
CSDE1,-0.78886795
TSC1,-4.2696695
DMWD,-3.6138031
CLCN4,-2.6836467
MEIS2,-3.779036
PBX1,-2.289252
HNRNPD,-3.4917965
BCL11A,-3.1560388
TCF7L2,-6.0272303
WDFY3,-7.398389
PHF3,-5.2855024
SETBP1,-3.0660114
TGM1,-4.2219424
EBF3,-1.5170527
PPP2R5D,-4.283025
TAF4,-3.9207077
KCNQ2,-1.1493015
CAPRIN1,-3.6851625
DSCAM,-6.859749
GABBR2,-5.5373044
PRKG2,-4.1423216
UBN2,-3.7085886
MEF2C,-1.9097552
TRIP12,22.430315
EP300,16.267448
NR3C2,-4.2698565
ARHGEF18,-4.706215
TNPO3,-5.2342
SMAD6,-5.002862
AMOT,-3.1221843
AUTS2,-0.70007133
NCKAP1,-4.6006246
DLG4,-2.9116046
ECPAS,-5.4309
PRKAR1B,-4.305971
FUBP3,-3.7927182
GRIA2,-2.4456623
CCDC40,-4.5994115
GABRA1,-3.6023023
TSC2,-4.135235
C1orf185,-2.9296336
METTL23,-3.028147
HNRNPUL2,-4.462971
PAX5,-3.4205313
ATF4,-2.6802964
RERE,-3.6287262
DHFR2,-3.0971327
TMC4,-4.1495657
FXYD5,-3.123534
EBAG9,-2.9104805
ITGB5,-5.5601654
INTS2,-0.28276253
RAI1,-4.350918
FOXG1,-4.2020736
PLEKHG6,-4.8759093
MAVS,-3.085461
C1QC,-3.3716135
TMEM116,-3.3752165
SIN3A,-3.2780714
ANP32A,-0.9502311
PRR14L,-0.38935113
CSNK2B,-3.3136857
PMM2,-3.7699246
PFN2,-1.9989014
LMTK3,-5.5366936
SPRY2,-3.2707925
CMPK2,-3.3883824
IQSEC2,-4.981437
RIPK1,-3.8193305
TPK1,-3.4266357
CASZ1,-4.0213776
ZBTB45,-3.4806192
NUDT17,-3.3541815
FANCE,-3.2549188
ZNF396,-3.4170582
NR4A2,10.148531
TBCEL,-3.5258856
ADAM21,-3.4875674
TCF3,-4.465252
AAAS,-4.6347528
CELF6,-3.3726273
INSC,-1.4941468
ZMYND8,-5.1936183
CLTC,-6.252372
TCHHL1,-3.4989328
CTDSPL2,-3.4109745
ZNF292,15.1936
KCNQ3,-4.4922094
RALGAPB,-5.552982
SRCAP,-8.844711
RAB11FIP4,-3.3927972
ZNF865,-3.529821
CASKIN1,-3.8314352
RANBP17,-4.805725
FBN1,-11.146792
ACTB,-2.998228
CNNM2,-5.214155
TSHZ1,-3.5551043
UPF3B,-3.384814
PHF2,-3.4258547
FMR1,-3.552295
MIB1,8.657101
FADS1,-3.571355
FRMD7,-3.8458872
LDB1,-3.7680488
PCDH19,-2.012213
EIF3G,-3.06638
MYO1E,-0.80644083
ZFAND5,-1.5353372
CFAP410,-3.191342
BICRA,-0.37514973
MYBL2,-3.8053284
KIAA1958,-3.6252346
GABRG2,-3.847889
SKIDA1,-3.788363
PSMA3,-3.0535822
TTC37,-4.2029495
PCYT1A,-3.8865967
AP1G1,-4.748595
FEZF2,-2.1124332
FGF19,-3.2012172
MSL3,-3.122262
SON,9.446199
DNAJC5,-3.0694115
FBXO22,-1.0850964
TNFRSF8,-3.8638837
HDAC11,-2.0686667
SSR2,-3.0734541
ACTG1,5.611774
PNN,-3.5257876
RUNX1T1,2.5300193
APBB1,-3.7515645
CERS4,-2.784296
CELF4,-3.2532928
ZBTB14,-3.2695758
ATAT1,-3.9130247
RBBP5,-1.9076016
G3BP1,-3.8807125
WNT7B,-4.584378
BDP1,-5.234515
RNF217,-3.9326377
CBX4,-2.9346411
NME8,-1.887229
DCUN1D3,-3.45841
ENC1,3.2133222
UBB,-0.8448529
NEO1,-5.637328
SLC4A10,15.388411
BRF2,-3.9774456
PSMD11,-1.7365675
NR2F1,-4.0647097
CASK,-0.7894459
SARM1,-3.2849236
TPST2,-3.424426
FPGS,-4.1469874
QRICH1,-3.8782582
LRP10,-4.6710567
CD101,-4.1121755
INTS7,-3.9914393
SMAD4,-2.2574208
STARD10,-3.4398732
CNTNAP3,-2.0799224
DHX37,-5.350622
GABRB3,-4.134055
NDNF,-3.4945204
FARP2,-5.436759
SLF1,-1.9819741
HDAC4,-5.092275
CNGB3,-4.595962
PCDHGA8,-0.98896027
TSPAN4,-2.4478014
FUK,-5.2991643
SULT1A1,-3.599744
NTS,-2.987344
MAN1A1,-3.0874152
FAM57B,-3.5098174
RFX8,-3.5182571
NACC1,-0.3491845
ZSWIM4,-3.9660182
PPCS,-2.3658357
SUSD4,-2.423244
TMEM165,-3.4969409
RIMBP2,-3.8604388
PSMD6,-3.4656484
ITPKA,-2.4181123
MSL2,-2.0511174
RNF146,-1.2189183
NSD2,-6.3470387
SOX11,-2.3622308
SLC34A1,-4.1554465
ADPGK,-3.5838976
TCERG1,-5.0688343
ZBTB18,-3.4932635
TAF6,-4.293764
BCL11B,-3.2879176
PPM1M,-3.6190982
PUF60,-2.3657665
CUX2,-3.0230095
GPC5,-3.5323672
SERPINI1,-3.6224394
SATB2,-3.9708252
CRISPLD1,-4.3310676
ZMYM2,5.538058
DBF4,-3.5108404
ZMYND11,-4.0162787
TNFAIP8L3,-3.1600957
PCDHGA12,-4.377489
ARHGEF2,-5.318506
CFAP70,-4.872883
HPS6,-4.3291993
JARID2,-3.045392
SNCA,-2.9123867
KDM6A,-3.2741954
ASB14,-3.702347
CALU,-3.5209723
HNRNPL,-0.17223787
KLHL25,-4.1401005
AHDC1,-4.024422
CTR9,-5.254969
B9D1,-3.71505
SPAST,4.905728
EIF4G2,-4.3311353
LRRFIP1,-4.218394
TUBB2A,2.7171988
GGNBP2,-2.126693
ARHGAP44,-4.426029
CARD14,-4.3793716
CIC,-3.1299622
DIP2C,-6.174019
RIPOR3,-3.2588913
CCNT2,-3.3473072
ZC3H14,-4.2750363
PER2,-4.27244
DCAF7,-1.3499842
MAP2K7,-2.5006864
AMOTL1,-4.20523
HBD,-3.1585193
PSMC5,-4.1116066
FOXP2,-4.3315306
DACT1,-3.600779
PAPOLG,-4.1906495
FBXW5,-3.7865095
POTEH,-2.6771493
CTB-186H2.3,-2.6787481
FLJ00273,-2.6800165
CD93,-3.7552357
MFHAS1,-2.11707
BTRC,-4.2846274
FBH1,-3.6579978
ANO9,-3.3491147
SETD1A,-5.745717
WNT9B,-3.8421946
LRRC4,-0.5566683
NPIPB5,-2.7106924
ZNF462,-5.8430567
ZMAT5,-3.2679741
TLE3,-4.255235
CYP17A1,-3.8149266
EFR3A,-4.4055557
ULK1,7.62896
S100G,-2.752002
TRERF1,-2.957447
IFRD2,-3.9166274
EIF2A,-3.6538382
MOB4,-2.7017405
ANKS4B,-3.2594352
FAM72A,-2.7101822
PARN,-3.721642
GSTM1,-2.577774
DNTT,-3.8218389
SNTA1,-3.9262214
KRTAP2-2,-2.7429168
