,0,1
SCN2A,-0.1640514,-1.8884801
CHD8,-0.12255916,-2.1598148
ADNP,-0.13456845,-2.0722117
SHANK3,-0.104243174,-2.3126974
PTEN,-0.14803803,-1.9833921
SYNGAP1,-0.094671145,-2.4043086
MECP2,-0.10624005,-2.2947035
KDM5B,-0.13992289,-2.0358093
FOXP1,-0.13158503,-2.0931733
ARID1B,-0.13319728,-2.0817835
POGZ,-0.13017376,-2.1032662
ASH1L,-0.12689719,-2.1271558
KMT5B,-0.14334536,-2.0133147
SLC6A1,-0.12865463,-2.1142616
GIGYF1,-0.12217068,-2.1628
DYRK1A,-0.116460264,-2.2078705
CHD2,-0.12419486,-2.147358
ASXL3,-0.147594,-1.9861792
TAOK1,-0.12946674,-2.1083667
DNMT3A,-0.12163091,-2.166963
GRIN2B,-0.10539983,-2.3022313
BRSK2,-0.11972019,-2.1818612
KMT2A,-0.14743118,-1.9872038
NF1,-0.11648753,-2.2076497
STXBP1,-0.13305892,-2.0827553
CUL3,-0.11991339,-2.1803427
MED13L,-0.124430574,-2.1455774
ANK2,-0.14985397,-1.9720852
MYT1L,-0.1499016,-1.971791
RORB,-0.107171774,-2.2864301
TBL1XR1,-0.12362247,-2.1516974
TBR1,-0.09719204,-2.379269
DYNC1H1,-0.13968283,-2.0374093
WAC,-0.1373619,-2.0530317
PHF21A,-0.11484501,-2.2210443
KDM6B,-0.12233145,-2.161563
DDX3X,-0.1262157,-2.1322072
CTNNB1,-0.12987733,-2.1054008
MED13,-0.13048947,-2.1009984
ANKRD11,-0.13630271,-2.0602543
CTCF,-0.12905988,-2.1113148
RFX3,-0.1201813,-2.1782427
ARHGEF9,-0.11459555,-2.223097
SHANK2,-0.13389187,-2.076922
DEAF1,-0.10308798,-2.3232741
SMARCC2,-0.13342473,-2.0801883
TLK2,-0.1096458,-2.264822
TCF20,-0.13434064,-2.0737953
CNOT3,-0.105123535,-2.30472
SYNCRIP,-0.14626624,-1.9945682
SETD5,-0.11855108,-2.1911013
NAA15,-0.12373297,-2.1508586
SCN1A,-0.120618105,-2.1748292
EHMT1,-0.13414374,-2.0751657
TCF4,-0.13563749,-2.064822
SRPRA,-0.107483044,-2.2836828
MARK2,-0.0916666,-2.435081
KMT2C,-0.15069357,-1.9669076
MBD5,-0.115616485,-2.2147276
NRXN1,-0.14253885,-2.0185637
IRF2BPL,-0.14061624,-2.0312047
PHIP,-0.14123707,-2.0271027
NFE2L3,-0.112350054,-2.2417848
SKI,-0.10941929,-2.2667792
PSMD12,-0.10773867,-2.281432
KCNB1,-0.101113886,-2.3416386
CSDE1,-0.13987407,-2.0361347
TSC1,-0.12062676,-2.1747615
DMWD,-0.097715765,-2.3741527
CLCN4,-0.13910636,-2.0412636
MEIS2,-0.12744588,-2.1231093
PBX1,-0.15207559,-1.958452
HNRNPD,-0.12605976,-2.1333668
BCL11A,-0.15277018,-1.9542338
TCF7L2,-0.11783114,-2.1968396
WDFY3,-0.12824734,-2.1172328
PHF3,-0.11338553,-2.2331188
SETBP1,-0.12157486,-2.1673965
TGM1,-0.10096141,-2.3430727
EBF3,-0.16726333,-1.8706522
PPP2R5D,-0.10148952,-2.3381157
TAF4,-0.10825776,-2.2768807
KCNQ2,-0.09955457,-2.356414
CAPRIN1,-0.12932555,-2.1093888
DSCAM,-0.12377321,-2.150553
GABBR2,-0.12486468,-2.142307
PRKG2,-0.11215922,-2.2433913
UBN2,-0.13701437,-2.0553944
MEF2C,-0.11570983,-2.2139668
TRIP12,-0.115455694,-2.2160404
EP300,-0.123822816,-2.1501768
NR3C2,-0.09866594,-2.3649433
ARHGEF18,-0.100536525,-2.347082
TNPO3,-0.12015751,-2.1784294
SMAD6,-0.09726106,-2.3785927
AMOT,-0.105122246,-2.3047326
AUTS2,-0.1393336,-2.0397425
NCKAP1,-0.13070539,-2.0994508
DLG4,-0.14240342,-2.019448
ECPAS,-0.10703136,-2.287672
PRKAR1B,-0.112615734,-2.2395537
FUBP3,-0.1088527,-2.2716918
GRIA2,-0.15407033,-1.9463922
CCDC40,-0.09993564,-2.3527803
GABRA1,-0.14304174,-2.0152872
TSC2,-0.11720918,-2.2018278
C1orf185,-0.104130924,-2.3137205
METTL23,-0.100770116,-2.3448753
HNRNPUL2,-0.12091328,-2.1725295
PAX5,-0.1824259,-1.7912377
ATF4,-0.12716752,-2.12516
RERE,-0.124955796,-2.1416228
DHFR2,-0.09744794,-2.3767653
TMC4,-0.100235164,-2.3499353
FXYD5,-0.09874489,-2.3641813
EBAG9,-0.11841745,-2.192164
ITGB5,-0.09606278,-2.3904
INTS2,-0.12177857,-2.1658218
RAI1,-0.14536129,-2.0003333
FOXG1,-0.107044965,-2.2875514
PLEKHG6,-0.105632715,-2.3001385
MAVS,-0.10996677,-2.2620564
C1QC,-0.09745724,-2.3766742
TMEM116,-0.09182322,-2.4334507
SIN3A,-0.11496031,-2.220098
ANP32A,-0.1227457,-2.158386
PRR14L,-0.118455365,-2.191862
CSNK2B,-0.10628325,-2.2943187
PMM2,-0.10270584,-2.3268003
PFN2,-0.11638142,-2.2085085
LMTK3,-0.10021748,-2.350103
SPRY2,-0.109690346,-2.2644374
CMPK2,-0.104184955,-2.3132277
IQSEC2,-0.10519307,-2.3040936
RIPK1,-0.10511248,-2.30482
TPK1,-0.09699938,-2.3811579
CASZ1,-0.10989255,-2.2626953
ZBTB45,-0.098926425,-2.3624349
NUDT17,-0.106138855,-2.2956069
FANCE,-0.113972,-2.2282476
ZNF396,-0.10217655,-2.3317065
NR4A2,-0.16596183,-1.8778309
TBCEL,-0.09915791,-2.3602107
