,0
SCN2A,-6.990383
CHD8,13.601418
ADNP,-5.2435803
SHANK3,-6.2352257
PTEN,1.9270334
SYNGAP1,-7.383644
MECP2,-4.3495493
KDM5B,-7.4399123
FOXP1,-5.6183877
ARID1B,-3.7716486
POGZ,-6.0244145
ASH1L,23.29548
KMT5B,-4.923204
SLC6A1,-5.6363587
GIGYF1,-7.4766893
DYRK1A,-5.5956135
CHD2,12.203224
ASXL3,1.4332147
TAOK1,5.935184
DNMT3A,-7.4213166
GRIN2B,-6.0353975
BRSK2,-4.1211996
KMT2A,-13.343935
NF1,-8.396199
STXBP1,-2.5862448
CUL3,-5.920823
MED13L,5.97735
ANK2,-9.611817
MYT1L,-5.596282
RORB,-4.4921093
TBL1XR1,-4.86642
TBR1,-6.841332
DYNC1H1,-15.865917
WAC,-2.2564805
PHF21A,-4.9576983
KDM6B,-7.2751503
DDX3X,-5.0055356
CTNNB1,-3.3602002
MED13,-9.030787
ANKRD11,-7.1120152
CTCF,-2.3762405
RFX3,-5.5477204
ARHGEF9,-5.332268
SHANK2,-5.6339808
DEAF1,-5.1833777
SMARCC2,16.147743
TLK2,-6.3995867
TCF20,-4.0712357
CNOT3,-3.4159536
SYNCRIP,1.0891123
SETD5,-6.2164497
NAA15,-2.1240168
SCN1A,-9.413934
EHMT1,-6.030218
TCF4,-5.2651806
SRPRA,-5.3372374
MARK2,-6.266204
KMT2C,24.764048
MBD5,-5.7169843
NRXN1,-7.027479
IRF2BPL,-4.2596717
PHIP,-7.777169
NFE2L3,-4.89402
SKI,-5.9158926
PSMD12,-5.2052207
KCNB1,-7.107416
CSDE1,20.7788
TSC1,-6.9707136
DMWD,-4.960067
CLCN4,-6.5773897
MEIS2,-5.1595387
PBX1,-3.0392356
HNRNPD,-3.3831222
BCL11A,-4.1156354
TCF7L2,-4.251413
WDFY3,-5.7153206
PHF3,-6.8436933
SETBP1,-6.511269
TGM1,-5.887828
EBF3,-4.35094
PPP2R5D,-5.7222652
TAF4,-5.323928
KCNQ2,-3.7658615
CAPRIN1,-4.880241
DSCAM,-8.655809
GABBR2,-6.840167
PRKG2,-5.6530457
UBN2,-4.7486415
MEF2C,-4.0588017
TRIP12,7.1647167
EP300,7.254892
NR3C2,-5.0118556
ARHGEF18,-6.23783
TNPO3,-6.7292194
SMAD6,-3.8377664
AMOT,-3.6719315
AUTS2,-5.0649204
NCKAP1,-5.801626
DLG4,0.87880564
ECPAS,-7.330119
