,0,1
SCN2A,-0.083821826,-2.5206792
CHD8,-0.093365744,-2.4175506
ADNP,-0.059441704,-2.852333
SHANK3,-0.049458377,-3.0312521
PTEN,-0.0638612,-2.7828035
SYNGAP1,-0.041138906,-3.2113004
MECP2,-0.040776294,-3.2199736
KDM5B,-0.06035834,-2.8374827
FOXP1,-0.055619914,-2.9168952
ARID1B,-0.06309529,-2.7944906
POGZ,-0.06221756,-2.8080657
ASH1L,-0.09722244,-2.378971
KMT5B,-0.063036636,-2.7953913
SLC6A1,-0.07608263,-2.6137357
GIGYF1,-0.058910355,-2.8610487
DYRK1A,-0.059407666,-2.852889
CHD2,-0.09412412,-2.409834
ASXL3,-0.055988908,-2.9104657
TAOK1,-0.09519749,-2.3990228
DNMT3A,-0.043179292,-3.1639073
GRIN2B,-0.031571846,-3.4712343
BRSK2,-0.039182965,-3.25904
KMT2A,-0.089999765,-2.45261
NF1,-0.052271433,-2.9773262
STXBP1,-0.05504738,-2.926959
CUL3,-0.04953087,-3.0298219
MED13L,-0.12724824,-2.1245651
ANK2,-0.06954488,-2.7003539
MYT1L,-0.0741109,-2.6390188
RORB,-0.021211207,-3.8638124
TBL1XR1,-0.06429838,-2.776197
TBR1,-0.023893394,-3.7460747
DYNC1H1,-0.08113363,-2.5519497
WAC,-0.05972024,-2.8477952
PHF21A,-0.05269143,-2.9695315
KDM6B,-0.03399266,-3.3985577
DDX3X,-0.052583646,-2.9715273
CTNNB1,-0.058698364,-2.8645484
MED13,-0.0770113,-2.602061
ANKRD11,-0.07300224,-2.653545
CTCF,-0.05155094,-2.9908497
RFX3,-0.052117668,-2.9801972
ARHGEF9,-0.02706303,-3.6230872
SHANK2,-0.057216447,-2.8893857
DEAF1,-0.033154275,-3.423116
SMARCC2,-0.10838538,-2.2757657
TLK2,-0.055758826,-2.91447
TCF20,-0.03540628,-3.358518
CNOT3,-0.012417269,-4.3948684
SYNCRIP,-0.08515102,-2.5056028
SETD5,-0.06855059,-2.7142634
NAA15,-0.041524377,-3.2021646
SCN1A,-0.04105619,-3.2132707
EHMT1,-0.07708293,-2.6011674
TCF4,-0.066337496,-2.745986
SRPRA,-0.016561413,-4.10895
MARK2,-0.027680565,-3.6008322
KMT2C,-0.10799659,-2.279168
MBD5,-0.02859144,-3.5689108
NRXN1,-0.054704223,-2.9330416
IRF2BPL,-0.08431513,-2.515055
PHIP,-0.08114121,-2.551861
NFE2L3,-0.036710694,-3.322987
SKI,-0.05108108,-2.9997742
