,0
SCN2A,-10.707727
CHD8,-3.2722082
ADNP,-4.805917
SHANK3,-5.6001205
PTEN,1.4789753
SYNGAP1,-6.750045
MECP2,-5.137231
KDM5B,-6.6461077
FOXP1,-4.9951763
ARID1B,-6.634425
POGZ,-3.1938312
ASH1L,16.487225
KMT5B,-4.462983
SLC6A1,-5.098898
GIGYF1,-6.90497
DYRK1A,-5.099991
CHD2,38.170036
ASXL3,7.4330773
TAOK1,15.695803
DNMT3A,-6.9529023
GRIN2B,-6.7074823
BRSK2,-2.8005033
KMT2A,-6.8679714
NF1,-11.229685
STXBP1,-5.670625
CUL3,-5.4314322
MED13L,7.605171
ANK2,-10.29221
MYT1L,-5.130131
RORB,-1.8736687
TBL1XR1,-3.078555
TBR1,-5.0449286
DYNC1H1,-12.939267
WAC,-3.9852812
PHF21A,-2.3474753
KDM6B,-6.703692
DDX3X,-4.5049934
CTNNB1,-5.002059
MED13,-1.821034
ANKRD11,-0.8917508
CTCF,-4.0253024
RFX3,-5.02905
ARHGEF9,-4.929139
SHANK2,-5.176365
DEAF1,-4.6549773
SMARCC2,-0.95877934
TLK2,-5.862157
TCF20,-5.6909313
CNOT3,-5.014611
SYNCRIP,4.320387
SETD5,-6.585968
NAA15,1.1858711
SCN1A,-11.659983
EHMT1,-7.1601505
TCF4,-3.406092
SRPRA,-4.8994217
MARK2,-3.5961704
KMT2C,55.69152
MBD5,-3.0850337
NRXN1,-8.779989
IRF2BPL,-3.7839174
PHIP,-7.015298
NFE2L3,-4.433759
SKI,-4.0230155
PSMD12,-4.675517
KCNB1,-4.5414753
CSDE1,5.9365063
TSC1,-3.6207848
DMWD,-4.4686737
CLCN4,-5.0044727
MEIS2,-4.7141604
PBX1,-3.8579068
HNRNPD,-0.6620803
BCL11A,-3.7776833
TCF7L2,-7.177388
WDFY3,-9.269414
PHF3,-6.267178
SETBP1,-6.0772133
TGM1,-1.8964543
EBF3,-3.9336202
PPP2R5D,-5.209785
TAF4,-2.5924313
KCNQ2,-6.874835
CAPRIN1,-4.426308
DSCAM,-5.364438
GABBR2,-6.509875
PRKG2,-3.0408232
UBN2,-4.3680277
MEF2C,-4.7780933
TRIP12,-0.4926877
EP300,29.422264
NR3C2,-4.394291
ARHGEF18,-4.366062
TNPO3,-6.3449774
SMAD6,-6.0744095
AMOT,-5.3299966
AUTS2,-4.4811726
NCKAP1,-5.2556496
DLG4,8.883558
ECPAS,-8.825114
PRKAR1B,-3.0666096
FUBP3,-4.6009355
GRIA2,2.6512566
CCDC40,-5.6805134
GABRA1,-2.4037867
TSC2,-9.667047
C1orf185,-3.649591
METTL23,-3.8370295
HNRNPUL2,-5.1696835
PAX5,-2.8829327
ATF4,-3.1492038
RERE,-6.6128044
