,0
SCN2A,-6.64579
CHD8,35.619736
ADNP,-4.9519095
SHANK3,-3.257957
PTEN,-2.159765
SYNGAP1,-4.3889036
MECP2,-2.9097345
KDM5B,-8.323229
FOXP1,-5.178711
ARID1B,-6.751103
POGZ,-5.52104
ASH1L,6.2323613
KMT5B,-4.6504564
SLC6A1,-1.9574275
GIGYF1,-5.5936604
DYRK1A,-3.533023
CHD2,6.4745073
ASXL3,-1.2771449
TAOK1,10.918278
DNMT3A,-4.9456644
GRIN2B,-5.49446
BRSK2,-5.2031813
KMT2A,-8.091093
NF1,-11.166673
STXBP1,-5.663212
CUL3,-4.234714
MED13L,4.139501
ANK2,-7.052929
MYT1L,-5.205224
RORB,-5.726653
TBL1XR1,-4.272251
TBR1,-6.4588575
DYNC1H1,-13.548039
WAC,0.6863079
PHF21A,-4.423678
KDM6B,-7.177919
DDX3X,-4.5334897
CTNNB1,-2.8078887
MED13,-8.317487
ANKRD11,-6.561392
CTCF,-4.424334
RFX3,-5.0738025
ARHGEF9,-5.4205036
SHANK2,-1.8743653
DEAF1,-4.8514338
SMARCC2,3.0329103
TLK2,-4.393634
TCF20,-6.2464633
CNOT3,-4.56227
SYNCRIP,1.4585409
SETD5,-6.2878237
NAA15,-0.5421858
SCN1A,-4.2742786
EHMT1,-6.8524756
TCF4,-4.700967
SRPRA,-5.7215095
MARK2,-5.7256365
KMT2C,47.18706
MBD5,-5.4688473
NRXN1,-6.8156395
IRF2BPL,-3.7373452
PHIP,-7.1112227
NFE2L3,-2.13865
SKI,-5.1661572
PSMD12,-4.139547
KCNB1,-6.9146814
CSDE1,6.008442
TSC1,-6.617795
DMWD,-4.107396
CLCN4,-6.5867553
MEIS2,-4.2703023
PBX1,1.3926635
HNRNPD,-4.253046
BCL11A,-4.114044
TCF7L2,-7.182117
WDFY3,-7.3078017
PHF3,-6.358458
SETBP1,-6.071165
TGM1,-3.5747664
EBF3,-3.9592867
PPP2R5D,-5.7711043
TAF4,-4.6738358
KCNQ2,-6.99852
