,0
SCN2A,-1.7691498
CHD8,13.029955
ADNP,-4.7059274
SHANK3,-5.5584006
PTEN,-3.795074
SYNGAP1,-6.7138233
MECP2,-5.129578
KDM5B,-6.596231
FOXP1,-4.9548717
ARID1B,-5.291972
POGZ,-3.217245
ASH1L,7.6495266
KMT5B,-4.444408
SLC6A1,-3.7611837
GIGYF1,-6.824792
DYRK1A,-5.019661
CHD2,21.028013
ASXL3,1.946497
TAOK1,6.5212364
DNMT3A,-5.5640955
GRIN2B,-6.5999756
BRSK2,-4.876035
KMT2A,-11.094161
NF1,-6.202613
STXBP1,-5.522073
CUL3,-5.3414836
MED13L,16.545353
ANK2,-11.337971
MYT1L,-5.0544024
RORB,-5.2727895
TBL1XR1,-3.0799882
TBR1,-6.227522
DYNC1H1,-14.732951
WAC,0.7747197
PHF21A,-4.473819
KDM6B,-6.622505
DDX3X,-4.4955525
CTNNB1,-4.9577284
MED13,-8.281201
ANKRD11,-6.4723353
CTCF,-3.9714108
RFX3,-2.849356
ARHGEF9,-4.877818
SHANK2,-5.1472664
DEAF1,-4.622277
SMARCC2,-3.3310833
TLK2,-5.803278
TCF20,-5.6507373
CNOT3,-4.986771
SYNCRIP,7.331243
SETD5,-7.80825
NAA15,5.8294554
SCN1A,-11.345451
EHMT1,-5.8452597
TCF4,-4.7133512
SRPRA,-4.867071
MARK2,-5.6421046
KMT2C,59.372086
MBD5,-5.217159
NRXN1,-8.573742
IRF2BPL,-3.8491163
PHIP,-6.992353
NFE2L3,-4.4192576
SKI,-4.524043
PSMD12,-4.6852193
KCNB1,-5.284193
CSDE1,10.49079
TSC1,-6.363531
DMWD,-4.480989
CLCN4,-2.7499976
MEIS2,-4.627153
PBX1,1.5982814
HNRNPD,-4.133888
BCL11A,-3.6681232
TCF7L2,-6.9798474
WDFY3,-8.449013
PHF3,-6.2679935
SETBP1,-5.989978
TGM1,-6.459561
EBF3,-3.781979
PPP2R5D,-5.1577654
TAF4,-4.7203298
KCNQ2,-6.676374
CAPRIN1,-4.3922014
DSCAM,-6.8333163
GABBR2,-6.444279
PRKG2,-5.114892
UBN2,-4.3573804
MEF2C,-4.705549
TRIP12,2.9574728
EP300,23.08147
NR3C2,-4.311537
ARHGEF18,-5.6619616
TNPO3,-6.3482914
SMAD6,-4.690259
AMOT,-5.298791
AUTS2,-4.491161
NCKAP1,-5.202532
DLG4,-1.2252364
ECPAS,-7.500003
PRKAR1B,-5.112032
FUBP3,-3.3011463
GRIA2,1.0881
CCDC40,-5.7384734
GABRA1,-4.5439706
TSC2,-8.744698
C1orf185,-3.6510673
METTL23,-3.824397
HNRNPUL2,-5.1852436
PAX5,-4.122742
ATF4,-3.1468368
RERE,-6.5454783
DHFR2,-3.947126
TMC4,-3.7352266
FXYD5,-3.9423327
EBAG9,-3.7301548
ITGB5,-3.8497815
INTS2,-5.50513
RAI1,-5.242411
FOXG1,-3.7823853
PLEKHG6,-5.870823
MAVS,-3.7970498
C1QC,-4.157698
TMEM116,-4.2110977
SIN3A,-6.423543
ANP32A,-3.6402807
PRR14L,-1.0614238
CSNK2B,-4.1269135
PMM2,-4.7027907
PFN2,-3.9135818
LMTK3,-5.3138065
SPRY2,-3.875445
CMPK2,-4.2643437
IQSEC2,-6.1293807
RIPK1,-2.5886586
TPK1,-4.1831903
CASZ1,-6.380854
ZBTB45,-4.403513
NUDT17,-4.1866035
FANCE,-4.1643877
ZNF396,-4.2778034
NR4A2,5.0124454
TBCEL,-4.370079
ADAM21,-4.267028
TCF3,-5.346896
AAAS,-5.4701424
CELF6,-4.2579145
INSC,-4.324877
ZMYND8,-5.893596
CLTC,-7.0597024
TCHHL1,-4.2851963
CTDSPL2,-4.1928344
ZNF292,17.365492
KCNQ3,-5.4901915
RALGAPB,-6.626819
SRCAP,-11.5062275
RAB11FIP4,-4.0657187
ZNF865,-4.3515058
CASKIN1,-4.782015
RANBP17,-4.578309
FBN1,-14.288111
ACTB,-4.726817
CNNM2,-6.2263465
TSHZ1,-4.3793483
UPF3B,-2.891409
PHF2,-4.304137
FMR1,-4.365548
MIB1,14.694907
FADS1,-4.291605
FRMD7,-4.6516824
LDB1,-3.3276873
PCDH19,-5.7010193
EIF3G,-3.9418044
MYO1E,-4.3407955
ZFAND5,2.1674614
CFAP410,-4.02151
BICRA,-4.362979
MYBL2,-3.3336453
KIAA1958,0.17186737
GABRG2,-4.7407646
SKIDA1,-4.6272902
PSMA3,-3.7762954
TTC37,-6.2604184
PCYT1A,-4.8447256
AP1G1,-5.665334
FEZF2,-3.9608495
FGF19,-3.9824164
MSL3,-3.7737267
SON,6.564408
DNAJC5,-3.7757165
FBXO22,-3.8649163
TNFRSF8,-4.7146726
HDAC11,-4.945165
SSR2,-3.8023717
ACTG1,1.4141407
PNN,-4.2230906
RUNX1T1,7.258247
APBB1,-4.5571184
CERS4,-4.804475
CELF4,-2.0642476
ZBTB14,-4.070131
